Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
CROATIA,5737,100214,50,68.78,0.7125906919993028,1627,987,74.55,0.24362310058275052,0.99,28.36,329,59.96,0.2096348349193138,17.46801464179885,6.12,1.81,73,0.26911719521433913,34.08855476729998,0.0,Country/Region,244,104,0.21185816314359682,0,0.8604883297924694,1073,n/a,449,0.0,175,18.7,n/a,3835,411,1077,341,472,725,4750,914,17.2,1119,5.73,28.08,1.27,18.9,4.25,23.83,7.83,29.18,3.05,7.16,57,351,5.94,0,82.8
SLOVENIA,4887,99016,51,75.63,0.8626813587067732,1889,1065,65.05,0.2075276438117312,1.23,38.65,303,57.58,0.20712877257040707,20.26110087988541,8.86,1.41,88,0.22924450636438476,41.00897415592388,0.0,Country/Region,274,69,0.2093255222007542,0,0.9980779850144399,754,n/a,488,0.0,93,15.43,n/a,3593,349,1291,400,696,792,3822,665,21.79,845,6.2,35.93,1.8,22.04,5.61,18.51,9.99,23.52,1.9,7.14,60,433,8.18,0,78.21
COLOMBIA,5903,86950,52,56.92,0.6261464340166017,2112,1072,78.38,0.2506723309639143,1.22,35.78,451,44.1,0.18188824811138496,14.729798407589362,6.1,1.54,83,0.27690409680150674,28.884867220057597,0.0,Country/Region,202,91,0.18381730382317582,0,0.7256016147133878,730,n/a,430,0.0,147,12.37,n/a,3011,498,1063,336,361,596,4831,485,18.16,867,7.64,35.3,1.41,19.79,3.42,16.11,7.28,28.79,2.49,8.44,72,360,5.69,0,81.84
SERBIA,6272,84004,53,68.14,0.636157637117347,1824,1761,78.89,0.26634200572686273,0.85,29.08,1043,68.03,0.1757255939545576,13.393494897959183,5.66,0.91,75,0.29421353466695754,32.46250687181122,0.0,Country/Region,337,57,0.17758929028593515,0,0.659774238295579,1171,n/a,1125,0.0,85,18.67,n/a,4739,559,1509,306,311,958,4511,844,28.08,1428,16.63,31.84,1.2,20.22,5.37,17.81,17.94,30.13,1.36,8.91,53,355,4.88,0,71.92
SLOVAKIA,5427,78308,54,66.89,0.7117403537866225,2105,1119,70.08,0.23045887517214347,0.83,38.79,423,52.83,0.16381029250266055,14.42933480744426,6.6,2.49,98,0.2545753910455323,34.78169329279528,0.0,Country/Region,289,135,0.16554761849091723,0,0.7108005381884333,632,n/a,392,0.0,67,11.65,n/a,3270,281,1008,309,323,720,4308,643,20.62,899,7.79,30.83,1.81,22.02,5.33,19.66,7.22,27.49,1.23,5.18,45,358,5.69,0,79.38
UKRAINE,7859,73236,55,63.13,0.4635716757857234,2732,1362,73.3,0.33373434678051883,0.52,34.76,329,54.29,0.1532003190188084,9.31874284260084,3.77,2.09,109,0.3686581902021076,26.00872228018832,0.0,Country/Region,307,164,0.15482511860602766,0,0.45904870294803946,877,n/a,707,0.0,127,11.16,n/a,5162,279,1313,617,290,901,6497,693,17.33,2255,4.19,25.44,1.39,17.45,3.91,13.43,9.0,43.68,1.62,3.55,41,296,7.85,0,82.67
ESTONIA,2234,64995,56,76.68,1.1294587735004475,983,601,64.01,0.09486735344289082,2.28,44.0,179,50.63,0.13596120397929232,29.093554162936435,12.04,3.09,52,0.10479480810682129,46.2873545210385,0.0,Country/Region,180,69,0.1374031703506304,0,1.4331716765044946,230,n/a,258,0.0,79,10.3,n/a,1544,201,655,190,337,405,1633,265,26.9,219,8.01,42.42,2.33,26.23,8.06,17.16,11.55,14.18,3.54,9.0,51,269,8.5,0,73.1
TUNISIA,4027,63191,57,77.65,0.6675793146262727,1739,591,85.08,0.1710075346081116,0.52,43.18,174,68.79,0.13218746735372658,15.69183014651105,6.58,0.94,50,0.1889027270573721,39.61545249565433,0.0,Country/Region,195,38,0.1335894105335285,0,0.7729920652715869,704,n/a,220,0.0,20,17.48,n/a,3102,188,848,172,197,837,3436,721,14.68,696,4.32,27.34,1.24,26.98,4.84,23.24,5.46,22.44,0.5,4.67,21,265,4.27,0,85.32
ICELAND,1263,60706,58,79.73,1.75019152810768,828,395,50.91,0.05363360223740874,3.01,65.56,77,43.47,0.12698916607072727,48.06492478226445,18.45,3.72,14,0.05924612472646163,53.120487410926366,0.0,Country/Region,141,47,0.12833597752604614,0,2.36771652048674,126,n/a,151,0.0,81,9.98,n/a,999,125,526,163,268,254,868,133,31.27,86,6.1,52.65,1.11,25.43,11.16,13.31,11.96,8.61,6.41,9.9,38,233,12.91,0,68.73
KENYA,1610,59488,59,82.98,1.4351799378881989,1159,604,52.36,0.06836904164863664,3.17,71.99,229,38.88,0.12444126628694732,36.94906832298137,13.73,2.11,29,0.07552356358638418,50.27817354037267,0.0,Country/Region,127,34,0.12576105543223787,0,1.8201405678095948,125,n/a,145,0.0,185,7.76,n/a,1291,333,572,219,154,416,1006,183,37.52,120,14.22,44.31,1.8,32.22,7.89,14.18,9.01,9.3,11.49,20.68,51,221,13.6,0,62.48
BULGARIA,3675,57652,60,71.29,0.7277438095238096,1590,862,66.97,0.1560597689805836,0.82,43.27,282,52.65,0.12060058976558444,15.687619047619048,6.26,1.99,69,0.1723907429689204,34.476060353741495,0.0,Country/Region,261,73,0.12187964577359096,0,0.772784623182347,531,n/a,388,0.0,81,14.45,n/a,2512,177,868,250,252,510,2813,559,23.46,575,7.67,34.55,1.88,20.3,7.1,22.25,10.56,22.89,2.2,4.82,30,230,6.8,0,76.54
NIGERIA,3728,52938,61,78.41,0.6241413358369099,962,710,78.89,0.15831042687336483,0.75,25.8,401,63.98,0.11073950636596318,14.20010729613734,4.35,0.56,50,0.17487692239132935,33.55340136802575,0.0,Country/Region,120,21,0.11191397849098657,0,0.6995086082014393,697,n/a,235,0.0,51,18.7,n/a,2598,280,516,139,107,465,3018,588,19.05,1029,10.76,19.86,1.34,17.9,3.22,22.63,6.3,39.61,1.37,7.51,28,162,3.73,0,80.95
ALGERIA,2483,44213,62,78.01,0.7868300845751107,1297,400,82.12,0.1054411990146365,0.77,52.24,137,53.16,0.09248792540251483,17.80628272251309,7.21,0.68,24,0.11647516048757262,40.53764409987918,0.0,Country/Region,109,17,0.0934688263822205,0,0.8771516851745624,321,n/a,184,0.0,13,12.93,n/a,1716,84,504,130,105,518,2083,386,16.11,308,5.52,29.37,0.97,30.19,4.39,22.49,7.41,17.95,0.52,3.38,19,179,5.24,0,83.89
VIETNAM,1823,44011,63,80.8,0.894707350521119,1291,436,56.39,0.07741413846302149,1.48,70.82,130,35.98,0.09206536731029516,24.14207350521119,9.65,0.66,25,0.08551519032172569,45.617652825013714,0.0,Country/Region,129,12,0.09304178675746741,0,1.1892577911239322,129,n/a,156,0.0,55,7.08,n/a,1323,172,530,152,227,386,1387,261,23.92,146,7.13,40.06,1.37,29.18,7.08,19.73,8.56,11.04,3.02,9.43,27,176,8.34,0,76.08
INDONESIA,2761,43086,64,67.66,0.7169567185802246,1345,758,68.92,0.11724653664092281,0.65,48.71,450,47.16,0.09013038594740809,15.605215501629845,6.85,1.74,39,0.12951587519379298,34.21437269105397,0.0,Country/Region,121,48,0.09108628352530597,0,0.7687253588004891,348,n/a,262,0.0,80,12.6,n/a,1234,227,525,148,137,348,2003,247,27.45,114,16.3,42.54,1.41,28.2,4.38,20.02,9.49,9.24,2.9,8.22,18,189,5.36,0,72.55
UNITED ARAB EMIRATES,1891,42082,65,74.25,0.9889131676361714,1018,287,56.58,0.08030177500470304,1.27,53.83,82,39.61,0.08803014671677174,22.25383395029085,9.41,3.12,21,0.08870500542972204,42.48916546800634,0.0,Country/Region,94,59,0.08896376974683019,0,1.0962416050157804,64,n/a,87,0.0,38,3.38,n/a,1166,101,463,90,214,298,1604,261,15.18,144,4.34,39.71,1.11,25.56,4.97,22.38,4.6,12.35,2.01,5.34,24,178,4.76,0,84.82
PERU,1307,39978,66,64.96,1.1477808722264728,809,382,54.32,0.05550207294084974,2.22,61.9,135,35.96,0.08362884856810751,30.5876052027544,9.18,2.91,37,0.06131012273751809,36.99797628156083,0.0,Country/Region,74,38,0.08451579266524352,0,1.5067698220431036,82,n/a,116,0.0,67,6.27,n/a,856,196,380,136,65,268,925,108,29.23,100,10.33,44.39,2.83,31.31,5.66,12.62,8.88,11.68,5.13,15.0,29,120,10.41,0,70.77
LITHUANIA,3275,39653,67,65.5,0.6556908702290076,833,653,74.66,0.1390736716765745,0.76,25.44,225,62.56,0.08294899025141746,12.107786259541985,5.56,1.83,172,0.15362712468658893,32.715428671755724,0.0,Country/Region,148,60,0.08382872396205165,0,0.5964392055767471,415,n/a,202,0.0,60,12.67,n/a,2028,125,610,108,276,383,2622,535,19.94,500,6.87,30.08,5.25,18.89,4.52,26.38,6.17,24.65,1.83,3.82,25,182,3.3,0,80.06
PHILIPPINES,1498,39177,68,67.76,0.9908995994659546,731,260,59.28,0.06361293440351408,1.87,48.8,75,42.99,0.0819532593014345,26.15287049399199,8.95,3.2,20,0.07026975046733137,37.15842770360481,0.0,Country/Region,76,48,0.08282243256906911,0,1.2883112541481385,100,n/a,81,0.0,39,6.68,n/a,1008,103,386,89,71,229,1238,247,17.36,146,5.01,38.29,1.34,22.72,5.07,24.5,5.41,14.48,2.6,6.88,28,134,5.94,0,82.64
BANGLADESH,1779,37337,69,77.91,0.8372139966273188,960,409,71.16,0.07554566775958048,0.9,53.96,143,49.52,0.07810421529309697,20.987633501967398,8.77,1.69,34,0.08345119231066922,40.65121832490163,0.0,Country/Region,122,30,0.07893256668022905,0,1.0338675612962864,254,n/a,125,0.0,38,14.28,n/a,1169,157,379,110,90,311,1370,252,22.99,227,8.04,32.42,1.91,26.6,6.86,21.56,7.03,19.42,2.14,8.83,16,156,6.18,0,77.01
VENEZUELA,2205,36051,70,63.99,0.6458033106575963,903,418,71.61,0.09363586138835017,1.59,40.95,161,52.7,0.075414068230748,16.34965986394558,5.85,1.81,25,0.10343444578135225,29.59435002267574,0.0,Country/Region,100,40,0.07621388867313757,0,0.8053972816886026,201,n/a,159,0.0,29,9.12,n/a,1430,139,449,132,96,247,1787,271,18.96,463,7.3,31.4,1.13,17.27,4.54,18.95,7.21,32.38,1.32,6.3,35,129,5.99,0,81.04
UGANDA,1036,34031,71,80.41,1.2624624517374519,746,414,53.28,0.04399399201738357,1.74,72.01,193,34.46,0.07118848730855137,32.8484555984556,14.09,2.12,16,0.048597771351238515,48.77308001930502,0.0,Country/Region,78,22,0.07194349242560663,0,1.6181411152782477,63,n/a,110,0.0,114,6.08,n/a,814,226,362,127,117,247,622,146,39.96,59,18.63,44.47,1.54,30.34,7.53,17.94,10.62,7.25,11.0,21.81,18,146,12.26,0,60.04
LEBANON,1236,33847,72,77.67,1.0432398867313917,657,264,61.41,0.05248704066938813,1.29,53.16,51,48.87,0.07080358290771763,27.38430420711974,10.28,2.43,31,0.057979580492404245,43.413227184466024,0.0,Country/Region,78,30,0.07155450583672263,0,1.3489726607698078,79,n/a,94,0.0,30,6.39,n/a,914,101,375,104,172,261,972,157,21.36,121,4.13,41.03,2.51,28.56,6.31,17.18,7.61,13.24,2.43,8.17,16,127,8.41,0,78.64
CYPRUS,1392,32980,73,74.64,1.1779775862068966,790,348,55.6,0.059111618617951674,1.36,56.75,103,41.81,0.06898993010596292,23.692528735632184,13.0,2.01,27,0.06529739162251354,47.58582787356322,0.0,Country/Region,68,28,0.06972161794236158,0,1.1671128573192426,58,n/a,176,0.0,63,4.17,n/a,794,118,354,150,145,219,1044,143,25.0,78,7.4,44.58,1.94,27.58,4.89,18.01,12.64,9.82,4.53,8.48,19,181,10.78,0,75.0
MOROCCO,2116,32751,74,71.36,0.6193094045368621,1045,487,73.87,0.08985645473820814,0.61,49.39,191,57.8,0.06851089147666439,15.477788279773156,5.62,0.57,30,0.0992595407135335,35.54282051039698,0.0,Country/Region,142,12,0.06923749876380485,0,0.7624481922446986,238,n/a,182,0.0,30,11.25,n/a,1585,189,428,124,87,354,1629,303,23.02,500,9.03,27.0,1.42,22.33,6.71,19.12,8.6,31.55,1.42,8.93,13,119,5.86,0,76.98
LUXEMBOURG,1023,29003,75,77.81,1.3157320625610949,700,331,53.37,0.04344194385500328,1.66,68.43,53,38.03,0.06067055618142034,28.350928641251222,15.54,4.4,12,0.047987953757062746,49.0880393939394,0.0,Country/Region,106,45,0.0613140110728415,0,1.3965893511561365,32,n/a,185,0.0,19,3.13,n/a,631,111,319,160,200,149,692,93,32.36,70,5.18,50.55,1.17,23.61,10.36,14.74,18.08,11.09,1.86,10.85,17,159,15.64,0,67.64
JORDAN,1764,27762,76,80.95,0.7181025510204081,704,264,72.22,0.07490868911068013,0.79,39.91,93,50.23,0.058074543347536166,15.738095238095237,7.82,0.85,11,0.08274755662508179,41.16500198412699,0.0,Country/Region,90,15,0.05869046565542274,0,0.7752711205735966,253,n/a,69,0.0,24,14.34,n/a,1125,77,316,70,107,293,1500,291,14.97,225,5.27,28.09,0.62,26.04,5.1,25.87,3.91,20.0,1.36,4.37,14,138,3.97,0,85.03
TANZANIA,848,26354,77,85.97,1.264603537735849,682,350,42.81,0.03601052628449929,1.89,80.42,163,31.01,0.05512918793246049,31.077830188679247,14.62,2.48,20,0.03977887075854272,53.161289268867925,0.0,Country/Region,66,21,0.05571387262744078,0,1.5309186957423282,28,n/a,76,0.0,112,3.3,n/a,689,221,325,101,57,233,498,82,41.27,49,19.22,47.17,2.36,33.82,7.78,11.9,8.96,7.11,13.21,26.06,16,124,11.91,0,58.73
URUGUAY,1154,22728,78,70.1,0.9324919410745235,603,291,64.56,0.04900489072206626,1.21,52.25,97,46.53,0.04754406098994316,19.694974003466204,8.84,0.95,35,0.054133038744526296,37.6788082322357,0.0,Country/Region,63,11,0.04804829995736792,0,0.9701901236672831,68,n/a,113,0.0,32,5.89,n/a,735,97,321,96,216,190,863,140,25.22,84,8.41,43.67,3.03,25.85,5.46,19.05,9.79,11.43,2.77,8.41,14,102,8.32,0,74.78
CUBA,1464,21166,79,60.72,0.6002461065573771,728,283,72.88,0.062169116132673306,1.09,49.73,108,49.39,0.044276557326343585,14.457650273224044,6.28,0.61,41,0.06867484291333319,28.689304644808743,0.0,Country/Region,59,9,0.04474614206695043,0,0.7121953806107563,69,n/a,101,0.0,10,4.71,n/a,821,94,284,75,179,191,1181,187,19.33,159,7.38,34.59,2.8,23.26,4.03,22.78,6.9,19.37,0.68,6.42,16,92,5.12,0,80.67
BELARUS,1628,19822,80,62.04,0.5549654176904177,676,256,65.79,0.06913341602731704,0.68,41.52,49,52.46,0.04146508170286225,12.175675675675675,4.98,1.54,29,0.0763679264090891,26.3293144963145,0.0,Country/Region,49,25,0.04190484872205855,0,0.5997834923487354,168,n/a,155,0.0,60,10.32,n/a,1169,91,343,129,96,191,1372,127,15.72,508,3.01,29.34,1.78,16.34,3.01,10.86,9.52,43.46,3.69,5.59,11,81,7.92,0,84.28
GHANA,744,19667,81,79.84,1.0699349462365593,465,214,56.45,0.031594140985456924,1.61,62.5,99,39.11,0.04114084158259469,26.434139784946236,11.69,1.08,12,0.03490033000513654,44.928606182795704,0.0,Country/Region,48,8,0.041577169802074744,0,1.3021668036973117,59,n/a,51,0.0,50,7.93,n/a,556,119,226,55,22,153,530,101,28.76,76,13.31,40.65,1.61,27.52,6.45,18.17,6.85,13.67,6.72,15.99,12,87,7.39,0,71.24
COSTA RICA,829,18706,82,62.0,0.8837799758745478,429,186,61.16,0.03520368666255887,1.45,51.75,49,34.02,0.03913055283693579,22.56453558504222,8.2,3.02,13,0.03888759889013198,33.78625971049457,0.0,Country/Region,39,25,0.03954556049817513,0,1.1115470152889804,30,n/a,65,0.0,26,3.62,n/a,457,93,191,85,67,94,643,101,22.44,71,5.91,41.79,1.57,20.57,4.7,22.1,7.84,15.54,3.14,11.22,12,68,10.25,0,77.56
ETHIOPIA,804,18564,83,86.19,0.963816169154229,477,240,63.56,0.034142055581058296,0.87,59.33,127,38.06,0.03883350704933584,23.08955223880597,9.83,0.75,20,0.037714872747486264,48.705341542288565,0.0,Country/Region,53,6,0.03924536432631899,0,1.1374097542879145,90,n/a,81,0.0,35,11.19,n/a,570,121,222,40,32,178,564,99,29.85,71,15.8,38.95,2.49,31.23,6.59,17.37,10.07,12.46,4.35,15.05,7,79,4.98,0,70.15
KUWAIT,1047,18097,84,75.26,0.7112796561604585,461,197,64.37,0.04446110969324382,0.86,44.03,98,51.29,0.037856602945045816,17.284622731614135,5.73,2.1,9,0.049113770854002634,36.85851308500477,0.0,Country/Region,45,22,0.038258099451271,0,0.8514542980648634,99,n/a,45,0.0,8,9.46,n/a,732,78,218,45,98,163,850,176,18.82,175,9.36,29.78,0.86,22.27,4.3,24.04,4.3,23.91,0.76,7.45,9,60,4.3,0,81.18
QATAR,642,17093,85,74.92,1.0915672897196262,409,137,60.75,0.027262686172934605,1.56,63.71,36,43.3,0.03575636371440947,26.62461059190031,11.99,2.02,7,0.030115607343142014,44.35765140186916,0.0,Country/Region,44,13,0.03613558567279522,0,1.3115495475243033,28,n/a,54,0.0,19,4.36,n/a,410,54,195,50,76,103,505,63,21.34,49,5.61,47.56,1.09,25.12,6.85,15.37,8.41,11.95,2.96,8.41,10,77,7.79,0,78.66
PANAMA,375,17017,86,88.27,1.2892096000000002,319,124,44.0,0.01592446622250853,2.13,85.07,33,35.73,0.03559738146189118,45.37866666666667,15.47,2.93,7,0.017590892139685756,57.208666400000006,0.0,Country/Region,39,11,0.03597491729912574,0,2.2353893037605146,4,n/a,52,0.0,14,1.07,n/a,318,54,170,45,18,77,251,46,33.07,25,8.8,53.46,1.87,24.21,10.4,14.47,13.87,7.86,3.73,14.4,8,58,12.0,0,66.93
CAMEROON,777,16531,87,83.14,0.8875120978120978,552,222,64.22,0.03299549401303768,0.64,71.04,85,36.94,0.03458073179447159,21.275418275418275,8.88,1.54,15,0.036448328513428885,43.49831132561133,0.0,Country/Region,54,12,0.034947485330660374,0,1.048044068708519,74,n/a,89,0.0,23,9.52,n/a,649,114,236,68,32,211,555,115,28.57,87,10.94,36.36,1.93,32.51,6.95,17.72,11.45,13.41,2.96,14.67,5,69,8.75,0,71.43
REPUBLIC OF GEORGIA,726,16427,88,62.95,0.8735650137741048,358,206,62.53,0.03082976660677652,1.65,49.31,30,46.69,0.03436317713313077,22.6267217630854,7.02,3.31,29,0.034055967182431625,33.60128953168044,0.0,Country/Region,44,24,0.03472762334563898,0,1.1146103560050173,72,n/a,141,0.0,57,9.92,n/a,533,75,241,103,29,110,520,87,28.37,95,4.13,45.22,3.99,20.64,6.06,16.32,19.42,17.82,7.85,10.33,12,51,14.19,0,71.63
SRI LANKA,801,16272,89,74.16,0.8884061173533083,398,215,65.04,0.034014659851278224,1.12,49.69,76,44.57,0.034038937012863216,20.314606741573034,6.99,1.12,52,0.03757414561036878,38.308769413233456,0.0,Country/Region,43,9,0.034399944425655166,0,1.0007137264253452,96,n/a,54,0.0,19,11.99,n/a,565,87,187,44,19,178,586,105,26.84,95,9.49,33.1,6.49,31.5,5.37,18.58,6.74,16.81,2.37,10.86,9,56,5.49,0,73.16
ARMENIA,908,15834,90,66.74,0.8968172907488987,398,245,65.09,0.038558440880100665,1.43,43.83,32,48.35,0.033122697189139384,17.438325991189426,7.71,2.42,49,0.04259341350089244,33.03958160792951,0.0,Country/Region,42,22,0.033473987219507374,0,0.8590258431904966,93,n/a,190,0.0,64,10.24,n/a,691,88,260,122,43,120,663,92,26.98,219,3.52,37.63,5.4,17.37,4.63,13.31,20.93,31.69,7.05,9.69,13,70,13.44,0,73.02
ECUADOR,545,15666,91,69.54,0.9707416513761469,342,194,55.78,0.0231435575767124,1.1,62.75,80,29.17,0.032771262736204225,28.744954128440366,8.44,1.1,12,0.02556542990967663,38.516651926605505,0.0,Country/Region,31,6,0.03311882555139589,0,1.4159993608406791,11,n/a,93,0.0,32,2.02,n/a,336,114,150,71,16,74,351,59,35.6,53,14.68,44.64,2.2,22.02,5.69,17.56,17.06,15.77,5.87,20.92,6,46,13.03,0,64.4
LATVIA,1377,15094,92,53.09,0.7306313725490197,343,218,73.13,0.058474639969051334,0.73,24.91,66,56.57,0.03157471209882973,10.96151053013798,6.54,0.8,28,0.0645937559369261,30.296448293391432,0.0,Country/Region,57,11,0.031909584633778215,0,0.5399727491360555,168,n/a,83,0.0,15,12.2,n/a,570,37,197,67,236,167,1159,98,15.83,108,4.79,34.56,2.03,29.3,4.14,17.19,6.03,18.95,1.09,2.69,10,90,4.87,0,84.17
OMAN,645,12198,93,77.83,0.703208992248062,361,131,57.36,0.027390081902714677,0.62,55.97,38,41.55,0.02551665152918544,18.911627906976744,7.6,2.33,10,0.0302563344802595,40.37629550387597,0.0,Country/Region,45,15,0.025787273973951686,0,0.9316018703345477,21,n/a,38,0.0,9,3.26,n/a,451,55,168,38,91,119,514,100,20.31,64,5.89,37.25,1.55,26.39,6.98,22.17,5.89,14.19,1.4,8.53,4,49,5.89,0,79.69
MALAWI,371,12070,94,84.1,1.1266646900269544,296,159,43.94,0.01575460524946844,1.35,79.78,61,28.03,0.025248891945996742,32.53369272237197,14.56,1.89,7,0.017403255956862443,50.877936927223715,0.0,Country/Region,34,7,0.025516674607771503,0,1.6026356450186927,6,n/a,55,0.0,69,1.62,n/a,300,91,159,57,36,84,212,37,42.86,20,16.44,53.0,1.89,28.0,9.16,12.33,14.82,6.67,18.6,24.53,5,54,15.36,0,57.14
NEPAL,610,10711,95,77.05,0.7251619672131148,355,188,59.02,0.02590379838861388,0.82,58.2,82,40.0,0.022406038246360487,17.559016393442622,6.89,0.98,13,0.028614517880555496,38.102864262295085,0.0,Country/Region,52,6,0.022643670399655393,0,0.8649711486408553,22,n/a,54,0.0,25,3.61,n/a,409,66,128,41,11,80,422,68,30.82,133,13.44,31.3,2.13,19.56,8.52,16.63,8.85,32.52,4.1,10.82,5,42,6.72,0,69.18
SYRIA,424,8598,96,84.67,0.9368580188679245,243,85,56.13,0.018005263142249647,2.12,57.31,28,46.93,0.017985913252003313,20.278301886792452,8.49,2.12,4,0.01988943537927136,43.26055731132076,0.0,Country/Region,31,9,0.01817666680013417,0,0.9989253203303132,0,n/a,25,0.0,5,0.0,n/a,342,38,109,22,35,94,339,77,20.05,62,6.6,31.87,0.94,27.49,7.31,22.51,5.9,18.13,1.18,8.96,9,36,5.19,0,79.95
MOZAMBIQUE,154,8576,97,85.71,1.9941123376623378,137,61,33.77,0.006539647462043504,2.6,88.96,25,25.32,0.017939892073642754,55.688311688311686,14.29,1.95,6,0.007223993038697617,53.62780779220779,0.0,Country/Region,15,3,0.018130157534071947,0,2.74325063816772,0,n/a,20,0.0,13,0.0,n/a,126,36,75,15,23,27,93,14,39.61,10,16.23,59.52,3.9,21.43,9.74,11.11,12.99,7.94,8.44,23.38,4,22,9.74,0,60.39
ZIMBABWE,352,8334,98,84.94,0.9668948863636365,247,128,54.26,0.01494776562752801,0.85,70.17,41,38.64,0.017433659111676623,23.676136363636363,11.08,1.14,15,0.016511984088451698,49.20231477272728,0.0,Country/Region,30,4,0.017618555607387548,0,1.1663053560038805,15,n/a,33,0.0,47,4.26,n/a,273,55,115,42,2,72,224,51,36.36,35,11.65,42.12,4.26,26.37,8.52,18.68,9.38,12.82,13.35,15.62,3,39,11.93,0,63.64
AZERBAIJAN,736,8108,99,62.5,0.4453884510869565,275,114,73.1,0.03125441903937675,0.68,37.36,30,53.26,0.01696089609760908,11.016304347826088,3.12,0.0,18,0.03452505763948991,22.65237513586957,0.0,Country/Region,28,0,0.017140778601475674,0,0.5426719362865271,82,n/a,65,0.0,11,11.14,n/a,489,28,93,38,15,65,622,68,15.49,263,4.08,19.02,2.45,13.29,3.8,13.91,8.83,53.78,1.49,3.8,5,23,5.16,0,84.51
BOLIVIA,296,8105,100,75.0,1.003747972972973,238,90,39.86,0.012569712004966734,1.35,80.41,28,25.0,0.016954620482378092,27.381756756756758,12.16,0.34,8,0.01388507752892529,43.66440675675676,0.0,Country/Region,22,1,0.017134436428830824,0,1.3488471713336572,3,n/a,34,0.0,8,1.01,n/a,224,41,101,32,45,56,206,33,30.41,34,9.46,45.09,2.7,25.0,7.43,14.73,11.49,15.18,2.7,13.85,4,36,10.81,0,69.59
CAMBODIA,192,7924,101,86.46,1.1502255208333334,173,88,31.77,0.008153326705924368,1.56,90.1,30,20.83,0.016575991696775323,41.270833333333336,14.58,1.04,4,0.009006536775519108,50.68030729166667,0.0,Country/Region,31,2,0.016751792012591665,0,2.033034158281782,2,n/a,22,0.0,15,1.04,n/a,157,48,69,23,44,50,104,23,45.83,15,15.62,43.95,2.08,31.85,16.15,14.65,11.46,9.55,7.81,25.0,3,28,11.98,0,54.17
BOSNIA & HERZEGOVINA,874,7705,102,55.26,0.46374748283752865,352,124,73.57,0.037114622609259885,0.46,40.27,81,55.84,0.016117871784913414,8.81578947368421,4.35,0.8,4,0.04099850594689427,24.991874942791764,0.0,Country/Region,23,7,0.016288813409517766,0,0.4342728189533603,110,n/a,65,0.0,3,12.59,n/a,604,50,157,16,13,76,750,97,14.19,274,9.27,25.99,0.46,12.58,2.63,16.06,7.44,45.36,0.34,5.72,4,38,1.83,0,85.81
SENEGAL,412,7642,103,78.4,0.7436250000000001,316,125,53.88,0.017495680223129376,0.49,76.7,43,34.71,0.015986083865062724,18.54854368932039,7.52,1.7,13,0.019326526830801417,40.1178895631068,0.0,Country/Region,31,7,0.01615562778397596,0,0.9137160522589481,12,n/a,39,0.0,14,2.91,n/a,338,77,126,38,8,96,287,46,30.34,70,10.44,37.28,3.16,28.4,7.52,13.61,9.47,20.71,3.4,18.69,2,31,9.22,0,69.66
SUDAN,443,7617,104,78.56,0.6866625282167044,258,117,64.11,0.018812102764190076,0.23,58.24,52,48.76,0.01593378707147118,17.1941309255079,6.77,0.68,7,0.020780707247682106,38.43013927765237,0.0,Country/Region,28,3,0.016102776345268893,0,0.8469965995402737,47,n/a,39,0.0,15,10.61,n/a,329,51,123,30,18,80,326,75,26.41,51,11.74,37.39,1.58,24.32,6.32,22.8,8.8,15.5,3.39,11.51,1,30,6.77,0,73.59
BURKINA FASO,301,7602,105,82.06,0.8239627906976744,257,112,44.52,0.012782038221266848,0.33,85.38,47,32.89,0.01590240899531626,25.25581395348837,9.63,1.66,5,0.014119622757454434,46.36364252491695,0.0,Country/Region,31,5,0.016071065482044653,0,1.244121533673535,4,n/a,42,0.0,16,1.33,n/a,264,62,121,29,18,84,189,23,37.21,36,15.61,45.83,1.66,31.82,10.3,8.71,13.95,13.64,5.32,20.6,1,29,9.63,0,62.79
