Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
SAUDI ARABIA,1775,36295,51,82.25,0.726861690140845,486,141,0.0,0.12906481453204371,1.01,27.38,18,0.0,0.09475726671012874,20.44788732394366,7.1,0.68,4,0.14763554398499523,39.68037938028169,0.0,Country/Region,85,12,0.09538696846600646,0,0.7341835732201263,115,n/a,42,0.0,2,6.48,n/a,1632,31,380,34,281,333,1634,381,7.94,538,1.01,23.28,0.23,20.4,4.79,23.35,2.37,32.97,0.11,1.75,18,126,1.92,0,92.06
CROATIA,2081,32771,52,69.73,0.5994670350792888,506,200,0.0,0.15131486143165235,0.58,24.32,23,0.0,0.0855569744415933,15.74771744353676,5.38,1.73,10,0.17308708001846485,33.382310764055745,0.0,Country/Region,74,36,0.08612553639893918,0,0.5654234728307811,336,n/a,89,0.0,9,16.15,n/a,1550,39,406,93,223,283,1881,426,9.61,435,1.11,26.19,0.48,18.26,3.56,27.48,4.28,28.06,0.43,1.87,12,112,4.47,0,90.39
MALAYSIA,1504,32298,53,79.79,0.7349763962765958,511,123,0.0,0.10935970763729225,0.66,33.98,9,0.0,0.08432208844754754,21.47473404255319,7.65,0.8,3,0.12509513135404668,42.91955166223404,0.0,Country/Region,57,12,0.08488244406984645,0,0.7710526140689247,135,n/a,18,0.0,34,8.98,n/a,912,22,316,54,387,232,1381,214,8.18,150,0.6,34.65,0.2,25.44,3.79,23.46,1.2,16.45,2.26,1.46,10,115,3.59,0,91.82
KENYA,693,28752,54,89.18,1.1471243867243868,461,114,0.0,0.050389812096172555,1.73,66.52,10,0.0,0.0750643596211495,41.489177489177486,13.13,1.01,4,0.05764024336991645,50.99665209235209,0.0,Country/Region,53,7,0.07556319375491438,0,1.489673338687666,25,n/a,28,0.0,20,3.61,n/a,611,35,279,47,89,157,579,102,16.45,73,1.44,45.66,0.58,25.7,7.65,16.69,4.04,11.95,2.89,5.05,12,91,6.78,0,83.55
VENEZUELA,1337,27523,55,79.21,0.6768569932685116,572,133,0.0,0.09721670818554502,0.52,42.78,19,0.0,0.07185574463873462,20.585639491398652,6.36,2.62,4,0.11120491397630346,37.25527883320868,0.0,Country/Region,64,35,0.0723332561810138,0,0.7391295794709773,146,n/a,57,0.0,2,10.92,n/a,1170,33,427,46,162,238,1204,208,9.95,297,1.42,36.5,0.3,20.34,4.79,17.78,4.26,25.38,0.15,2.47,7,85,3.44,0,90.05
ICELAND,528,26274,56,83.71,1.3891397727272727,279,100,0.0,0.03839223778756004,2.46,52.84,7,0.0,0.06859491460371739,49.76136363636363,14.58,3.6,2,0.04391637590088872,51.71304583333333,0.0,Country/Region,69,19,0.06905075656359977,0,1.786687063757031,67,n/a,18,0.0,4,12.69,n/a,455,33,236,22,253,105,428,84,18.94,30,1.33,51.87,0.38,23.08,13.07,18.46,3.41,6.59,0.76,6.25,13,77,4.17,0,81.06
COLOMBIA,900,25037,57,83.67,0.7837614444444445,523,164,0.0,0.06544131441061371,0.56,58.11,37,0.0,0.06536541360026156,27.81888888888889,7.44,2.44,12,0.07485745892196942,44.143472666666675,0.0,Country/Region,48,22,0.0657997941722938,0,0.9988401698371168,76,n/a,78,0.0,5,8.44,n/a,792,72,328,67,155,210,736,146,18.22,108,4.11,41.41,1.33,26.52,5.33,18.43,8.67,13.64,0.56,8.0,5,67,7.44,0,81.78
MOROCCO,1231,24330,58,86.35,0.5876623883021934,651,93,0.0,0.08950917559940609,0.41,52.88,6,0.0,0.06351961149076821,19.76441917140536,5.12,0.73,9,0.10238836881438261,39.17164199837531,0.0,Country/Region,47,9,0.06394172593409386,0,0.7096435763753105,126,n/a,49,0.0,2,10.24,n/a,1087,14,270,31,158,236,1138,227,7.55,354,0.49,24.84,0.73,21.71,3.82,20.88,3.98,32.57,0.16,1.14,5,63,2.52,0,92.45
YUGOSLAVIA,1645,22615,59,64.92,0.5083019452887538,437,268,0.0,0.11961218022828839,0.3,26.57,75,0.0,0.05904217073011603,13.74772036474164,4.8,0.3,12,0.13682279991848856,31.72510030395137,0.0,Country/Region,82,5,0.05943453070281681,0,0.4936133646040882,154,n/a,172,0.0,3,9.36,n/a,1206,73,464,99,155,237,1377,294,16.29,211,4.56,38.47,0.73,19.65,4.98,24.38,10.46,17.5,0.18,4.44,5,79,6.02,0,83.71
PHILIPPINES,593,21958,60,76.9,1.1737644182124791,309,77,0.0,0.0431185549394377,1.85,52.11,4,0.0,0.057326906252128586,37.02866779089376,12.31,3.88,6,0.04932274793414207,44.33111568296796,0.0,Country/Region,49,23,0.05770786757340046,0,1.3295182626747875,28,n/a,20,0.0,1,4.72,n/a,452,12,204,18,188,119,516,89,12.98,40,0.67,45.13,1.01,26.33,8.26,19.69,3.37,8.85,0.17,2.02,11,73,3.04,0,87.02
ESTONIA,879,21366,61,74.52,0.7550695108077361,343,109,0.0,0.0639143504076994,0.34,39.02,8,0.0,0.05578134069509879,24.30716723549488,9.22,1.14,9,0.0731107848804568,40.289660295790675,0.0,Country/Region,59,10,0.05615203108540278,0,0.8727514296754729,76,n/a,39,0.0,2,8.65,n/a,637,32,251,33,478,198,770,107,12.4,81,0.91,39.4,1.02,31.08,6.71,16.8,4.44,12.72,0.23,3.64,3,81,3.75,0,87.6
NIGERIA,922,20254,62,83.3,0.6210464208242951,288,75,0.0,0.06704099098509538,0.33,31.24,6,0.0,0.0528781837704077,21.967462039045554,4.23,2.06,4,0.07668730791783979,36.27136388286334,0.0,Country/Region,51,19,0.05322958146605579,0,0.7887440652863206,99,n/a,8,0.0,5,10.74,n/a,816,13,223,14,179,169,847,194,8.13,230,0.65,27.33,0.43,20.71,5.53,23.77,0.87,28.19,0.54,1.41,3,39,1.52,0,91.87
PAKISTAN,980,20078,63,77.24,0.6578419387755102,321,103,0.0,0.0712583201360016,0.61,32.76,10,0.0,0.05241869130750695,20.487755102040815,7.04,0.41,1,0.08151145527058892,38.59385979591837,0.0,Country/Region,55,4,0.05276703548313756,0,0.7356150300408728,106,n/a,35,0.0,4,10.82,n/a,765,26,218,37,104,164,877,169,10.51,214,1.02,28.5,0.1,21.44,5.61,22.09,3.57,27.97,0.41,2.65,6,69,3.78,0,89.49
INDONESIA,690,17908,64,76.38,0.7808463768115942,440,111,0.0,0.05017167438147051,1.16,63.77,7,0.0,0.04675335810015113,25.953623188405796,8.55,3.19,4,0.057390718506843214,41.48801797101449,0.0,Country/Region,81,22,0.04706405376192985,0,0.9318676061052122,15,n/a,26,0.0,0,2.17,n/a,528,14,226,19,95,126,579,107,16.09,69,1.01,42.8,0.58,23.86,11.74,20.27,3.77,13.07,0.0,2.03,8,59,2.75,0,83.91
TUNISIA,925,17633,65,82.59,0.6227718918918919,406,70,0.0,0.06725912869979743,0.43,43.89,11,0.0,0.046035401126868714,19.0627027027027,5.19,0.97,3,0.07693683278091301,39.34206064864865,0.0,Country/Region,34,9,0.046341325663620106,0,0.6844483717941378,117,n/a,19,0.0,0,12.65,n/a,768,15,188,22,90,209,855,155,7.57,216,1.19,24.48,0.32,27.21,3.68,20.18,2.05,28.12,0.0,1.62,4,48,2.38,0,92.43
BELARUS,1333,17540,66,65.87,0.570936609152288,495,77,0.0,0.09692585789927564,0.75,37.13,0,0.0,0.04579260113226775,13.158289572393098,5.1,1.05,4,0.11087221415887248,29.00990570142536,0.0,Country/Region,22,14,0.04609691216128264,0,0.47244978919717123,68,n/a,36,0.0,1,5.1,n/a,983,25,238,51,141,215,1256,170,5.78,360,0.0,24.21,0.3,21.87,1.65,17.29,2.7,36.62,0.08,1.88,10,68,3.83,0,94.22
LITHUANIA,871,15056,67,73.13,0.5169772675086108,328,60,0.0,0.0633326498351606,0.23,37.66,3,0.0,0.03930749159905492,17.285878300803674,4.71,0.69,5,0.07244538524559485,35.90293582089553,0.0,Country/Region,32,6,0.03956870635691399,0,0.6206513023118835,61,n/a,21,0.0,3,7.0,n/a,629,18,232,20,181,142,811,138,6.89,117,0.34,36.88,0.57,22.58,3.67,21.94,2.41,18.6,0.34,2.07,2,41,2.3,0,93.11
COSTA RICA,298,14470,68,89.6,1.1952442953020135,203,64,0.0,0.021668346327069873,2.35,68.12,10,0.0,0.037777590557805836,48.557046979865774,15.77,2.68,4,0.02478613639860765,50.476498993288594,0.0,Country/Region,31,8,0.038028638481970335,0,1.7434459458777884,9,n/a,24,0.0,0,3.02,n/a,270,31,109,19,183,62,234,31,21.48,68,3.36,40.37,1.34,22.96,10.4,11.48,8.05,25.19,0.0,10.4,7,47,6.38,0,78.52
BANGLADESH,513,14415,69,81.29,0.7175551656920078,270,81,0.0,0.037301549214049816,0.58,52.63,17,0.0,0.03763399916314935,28.099415204678362,7.41,0.97,2,0.04266875158552257,41.39471656920078,0.0,Country/Region,39,5,0.03788409286230839,0,1.0089124970974213,44,n/a,20,0.0,6,8.58,n/a,429,26,142,23,54,76,432,89,15.79,122,3.31,33.1,0.39,17.72,7.6,20.75,3.9,28.44,1.17,5.07,3,38,4.48,0,84.21
CUBA,696,13483,70,78.59,0.5489744252873564,336,74,0.0,0.050607949810874596,0.57,48.28,17,0.0,0.03520077771187948,19.37212643678161,5.03,0.43,7,0.05788976823298968,34.45497729885058,0.0,Country/Region,21,3,0.035434701634582316,0,0.6955582639373303,38,n/a,30,0.0,2,5.46,n/a,614,20,157,29,247,110,622,154,10.63,193,2.44,25.57,1.01,17.92,3.02,25.08,4.31,31.43,0.29,2.87,4,35,4.17,0,89.37
VIETNAM,443,12979,71,83.75,0.8493182844243792,310,92,0.0,0.032211669204335415,0.23,69.98,10,0.0,0.03388495838630007,29.297968397291196,11.06,1.13,4,0.0368465047804805,46.6852006772009,0.0,Country/Region,47,5,0.03411013813804375,0,1.0519466771917376,17,n/a,28,0.0,0,3.84,n/a,384,20,165,31,97,81,351,77,20.77,61,2.26,42.97,0.9,21.09,10.61,20.05,6.32,15.89,0.0,4.51,1,49,7.0,0,79.23
KUWAIT,629,12748,72,80.45,0.6008779014308426,212,79,0.0,0.04573620751586225,0.48,33.7,2,0.0,0.03328187452874283,20.267090620031798,6.2,1.43,2,0.05231704629102085,37.84063290937997,0.0,Country/Region,65,9,0.03350304653546357,0,0.727692048301119,75,n/a,5,0.0,1,11.92,n/a,535,12,155,10,99,139,550,129,12.56,112,0.32,28.97,0.32,25.98,10.33,24.11,0.79,20.93,0.16,1.91,3,39,1.59,0,87.44
URUGUAY,437,12597,73,81.24,0.8365892448512586,250,77,0.0,0.031775393774931326,0.69,57.21,17,0.0,0.03288765088159503,28.82608695652174,9.61,0.69,2,0.03634745505433404,44.93238123569794,0.0,Country/Region,24,3,0.03310620310693714,0,1.0350037237789074,22,n/a,28,0.0,1,5.03,n/a,382,28,159,34,99,102,360,75,17.62,46,3.89,41.62,0.46,26.7,5.49,19.63,6.41,12.04,0.23,6.41,3,42,7.78,0,82.38
PERU,375,12501,74,72.53,1.0106896,224,76,0.0,0.027267214337755714,2.13,59.73,10,0.0,0.03263701862910372,33.336,10.67,5.33,2,0.031190607884153922,41.9388408,0.0,Country/Region,33,20,0.032853905298072646,0,1.1969326321652398,13,n/a,19,0.0,8,3.47,n/a,325,31,208,31,38,54,299,32,20.27,31,2.67,64.0,0.53,16.62,8.8,9.85,5.07,9.54,2.13,8.27,8,40,8.27,0,79.73
JORDAN,603,11870,75,88.23,0.6436776119402985,205,62,0.0,0.043845680655111186,0.33,34.0,13,0.0,0.030989633719499327,19.6849087893864,5.47,0.5,5,0.05015449747771951,41.45060099502488,0.0,Country/Region,35,3,0.03119557282522377,0,0.7067887476365771,46,n/a,15,0.0,1,7.63,n/a,535,13,91,9,44,142,541,155,10.28,147,2.16,17.01,0.83,26.54,5.8,28.97,2.49,27.48,0.17,2.16,2,33,1.49,0,89.72
PANAMA,140,11689,76,93.57,1.5890992857142858,114,37,0.0,0.010179760019428798,1.43,81.43,2,0.0,0.03051708749344799,83.49285714285715,22.86,2.14,0,0.011644493610084131,63.30870071428571,0.0,Country/Region,20,3,0.03071988633142718,0,2.9978199324152977,0,n/a,6,0.0,3,0.0,n/a,122,16,67,15,5,24,103,12,26.43,19,1.43,54.92,0.0,19.67,14.29,9.84,4.29,15.57,2.14,11.43,2,32,10.71,0,73.57
LEBANON,472,11063,77,79.24,0.6754031779661017,207,52,0.0,0.03432033377978853,1.48,43.86,1,0.0,0.028882756346994196,23.4385593220339,6.99,0.21,4,0.03925857845685507,38.575644703389834,0.0,Country/Region,31,1,0.029074694369456658,0,0.8415639699868958,21,n/a,12,0.0,0,4.45,n/a,399,16,150,16,73,110,420,68,11.02,71,0.21,37.59,0.85,27.57,6.57,17.04,2.54,17.79,0.0,3.39,7,33,3.39,0,88.98
ALGERIA,621,10818,78,80.68,0.5932677938808374,298,42,0.0,0.04515450694332346,0.48,47.99,11,0.0,0.02824312195261531,17.420289855072465,6.28,0.64,3,0.0516516466561589,38.72930933977456,0.0,Country/Region,12,4,0.028430809336417076,0,0.6254773634903201,48,n/a,25,0.0,0,7.73,n/a,446,6,129,16,71,125,579,88,6.76,104,1.77,28.92,0.48,28.03,1.93,19.73,4.03,23.32,0.0,0.97,3,39,2.58,0,93.24
CYPRUS,307,9821,79,80.46,0.9818084690553747,173,60,0.0,0.02232275947117601,1.3,56.35,2,0.0,0.025640201580387777,31.990228013029316,9.77,1.95,6,0.025534710987827346,48.20245504885994,0.0,Country/Region,13,6,0.025810591467272336,0,1.1486125455723954,4,n/a,42,0.0,3,1.3,n/a,238,25,96,39,95,63,247,42,19.54,37,0.65,40.34,1.95,26.47,4.23,17.65,13.68,15.55,0.98,8.14,4,30,12.7,0,80.46
TANZANIA,279,9474,80,90.68,1.125558422939068,209,60,0.0,0.02028680746729025,1.08,74.91,3,0.0,0.024734270417736872,33.956989247311824,11.11,0.0,1,0.02320581226581052,50.961801433691754,0.0,Country/Region,38,0,0.024898640012314233,0,1.2192293172603699,6,n/a,17,0.0,6,2.15,n/a,248,18,112,18,32,64,219,46,21.51,26,1.08,45.16,0.36,25.81,13.62,18.55,6.09,10.48,2.15,6.45,3,31,6.45,0,78.49
ZIMBABWE,291,8610,81,86.94,1.0127890034364262,173,38,0.0,0.021159358326098433,1.03,59.45,5,0.0,0.02247858014531501,29.587628865979383,12.03,2.06,0,0.024203911718103446,46.216779725085914,0.0,Country/Region,20,6,0.022627959732533835,0,1.0623469671851733,12,n/a,3,0.0,9,4.12,n/a,250,11,97,13,12,60,253,54,13.06,39,1.72,38.8,0.0,24.0,6.87,21.6,1.03,15.6,3.09,3.78,3,35,4.47,0,86.94
SRI LANKA,259,8471,82,86.1,1.0313606177606178,122,40,0.0,0.018832556035943276,1.54,47.1,4,0.0,0.02211568552972863,32.706563706563706,10.04,0.77,1,0.021542313178655643,45.9007196911197,0.0,Country/Region,21,2,0.022262653530115462,0,1.1743326549789237,34,n/a,8,0.0,3,13.13,n/a,219,10,83,14,39,52,219,48,15.44,36,1.54,37.9,0.39,23.74,8.11,21.92,3.09,16.44,1.16,3.86,4,26,5.41,0,84.56
UNITED ARAB EMIRATES,494,8439,83,77.13,0.6150643724696357,218,44,0.0,0.03592001035427019,0.4,44.13,5,0.0,0.022032141445564857,17.082995951417004,5.26,0.61,0,0.04108842745272544,39.26697388663968,0.0,Country/Region,30,3,0.022178554260493966,0,0.6133667899387356,15,n/a,8,0.0,1,3.04,n/a,411,8,124,9,42,116,450,99,8.91,72,1.01,30.17,0.0,28.22,6.07,24.09,1.62,17.52,0.2,1.62,2,26,1.82,0,91.09
ARMENIA,496,8006,84,68.35,0.5582028225806452,216,86,0.0,0.03606543549740489,0.4,43.55,1,0.0,0.02090168555672381,16.141129032258064,5.65,0.2,3,0.041254777361440925,32.724265725806454,0.0,Country/Region,21,1,0.021040586018428096,0,0.5795489578443549,23,n/a,70,0.0,2,4.64,n/a,360,8,152,61,42,61,410,66,17.34,81,0.2,42.22,0.6,16.94,4.23,18.33,14.11,22.5,0.4,1.61,2,28,12.3,0,82.66
REPUBLIC OF GEORGIA,367,7592,85,72.21,0.6511335149863761,170,77,0.0,0.026685513765216922,0.82,46.32,1,0.0,0.019820833967855004,20.6866485013624,7.63,1.09,3,0.03052520824929197,34.455835967302455,0.0,Country/Region,25,4,0.019952551717699985,0,0.7427563187368854,17,n/a,56,0.0,3,4.63,n/a,301,3,113,48,43,64,290,55,20.98,69,0.27,37.54,0.82,21.26,6.81,18.27,15.26,22.92,0.82,0.82,3,28,13.08,0,79.02
ETHIOPIA,291,7547,86,91.75,0.6825085910652922,162,29,0.0,0.021159358326098433,0.0,55.67,2,0.0,0.019703350099499698,25.93470790378007,5.84,1.03,0,0.024203911718103446,44.938880756013745,0.0,Country/Region,15,3,0.01983428711979476,0,0.9311884507951803,21,n/a,4,0.0,2,7.22,n/a,221,12,70,12,47,66,262,45,9.97,40,0.69,31.67,0.0,29.86,5.15,20.36,1.37,18.1,0.69,4.12,0,17,4.12,0,90.03
LATVIA,514,7502,87,69.07,0.48685486381322957,195,36,0.0,0.03737426178561717,0.0,37.94,3,0.0,0.019585866231144396,14.59533073929961,5.06,1.17,3,0.04275192653988031,32.985521595330745,0.0,Country/Region,18,6,0.019716022521889528,0,0.5240469054209299,41,n/a,7,0.0,2,7.98,n/a,342,14,116,12,216,64,478,47,7.0,115,0.58,33.92,0.58,18.71,3.5,13.74,1.36,33.63,0.39,2.72,0,26,2.33,0,93.0
OMAN,293,7328,88,87.03,0.7447686006825939,124,20,0.0,0.02130478346923313,0.0,42.32,2,0.0,0.01913159527350388,25.01023890784983,9.56,1.02,2,0.024370261626818934,46.05954436860068,0.0,Country/Region,11,3,0.019258732743322644,0,0.8979952929881867,11,n/a,6,0.0,0,3.75,n/a,256,5,71,5,11,62,273,61,6.83,62,0.68,27.73,0.68,24.22,3.75,23.83,2.05,24.22,0.0,1.71,0,28,1.71,0,93.17
ECUADOR,166,7107,89,90.96,1.0093524096385542,118,44,0.0,0.012070286880179863,0.6,71.08,5,0.0,0.018554618942247827,42.81325301204819,10.24,1.81,2,0.013807042423385471,53.08189397590361,0.0,Country/Region,10,3,0.018677922162499184,0,1.537214411425103,2,n/a,21,0.0,4,1.2,n/a,143,24,64,27,8,32,122,27,26.51,20,3.01,44.76,1.2,22.38,6.02,18.88,12.65,13.99,2.41,14.46,1,17,16.27,0,73.49
CAMEROON,270,6743,90,92.59,0.6757203703703704,194,35,0.0,0.019632394323184112,0.37,71.85,3,0.0,0.017604304984884918,24.974074074074075,6.67,2.22,0,0.022457237676590823,46.665093703703704,0.0,Country/Region,20,6,0.017721292970554664,0,0.8966967907778726,15,n/a,5,0.0,2,5.56,n/a,247,16,111,12,20,65,235,35,12.96,36,1.11,44.94,0.0,26.32,7.41,14.17,1.85,14.57,0.74,5.93,1,18,4.44,0,87.04
UGANDA,198,6662,91,89.39,0.9457030303030303,134,31,0.0,0.014397089170335015,1.01,67.68,1,0.0,0.01739283402184537,33.64646464646464,12.12,0.51,5,0.01646864096283327,51.06405606060606,0.0,Country/Region,20,1,0.017508416694325252,0,1.2080798983785581,7,n/a,2,0.0,2,3.54,n/a,179,9,102,5,48,40,167,22,15.66,15,0.51,56.98,2.53,22.35,10.1,12.29,1.01,8.38,1.01,4.55,2,24,2.53,0,84.34
LUXEMBOURG,158,6078,92,79.11,0.887781012658228,102,22,0.0,0.011488586307641074,2.53,64.56,0,0.0,0.015868154485856524,38.46835443037975,8.23,4.43,0,0.01314164278852352,42.31902721518988,0.0,Country/Region,10,7,0.015973605023732948,0,1.3812103648734042,7,n/a,7,0.0,0,4.43,n/a,141,9,74,12,59,31,136,18,13.92,18,0.0,52.48,0.0,21.99,6.33,12.77,4.43,12.77,0.0,5.7,4,13,7.59,0,86.08
GHANA,216,6019,93,88.89,1.1658703703703703,137,32,0.0,0.01570591545854729,1.39,63.43,4,0.0,0.015714120080679565,27.86574074074074,12.04,0.46,0,0.017965790141272663,46.55925555555555,0.0,Country/Region,18,1,0.01581854699536831,0,1.0005223905702236,6,n/a,4,0.0,2,2.78,n/a,190,15,76,10,29,53,184,40,14.81,21,1.85,40.0,0.0,27.89,8.33,21.05,1.85,11.05,0.93,6.94,3,26,4.63,0,85.19
BOLIVIA,110,5341,94,90.0,1.1178618181818183,96,27,0.0,0.007998382872408342,0.91,87.27,3,0.0,0.01394402979745964,48.554545454545455,11.82,0.0,1,0.009149244979351817,50.22694181818182,0.0,Country/Region,14,0,0.014036693720262861,0,1.7433561283446088,0,n/a,6,0.0,3,0.0,n/a,100,9,43,9,22,30,83,15,24.55,12,2.73,43.0,0.91,30.0,12.73,15.0,5.45,12.0,2.73,8.18,1,13,8.18,0,75.45
NEPAL,201,5124,95,78.11,0.7445641791044776,123,35,0.0,0.014615226885037063,1.49,61.19,2,0.0,0.013377496476724057,25.492537313432837,9.45,1.99,2,0.016718165825906503,40.69693084577115,0.0,Country/Region,23,4,0.013466395548142088,0,0.9153122686326421,2,n/a,7,0.0,3,1.0,n/a,175,13,79,8,14,42,166,26,17.41,28,1.0,45.14,1.0,24.0,11.44,14.86,3.48,16.0,1.49,6.47,3,19,3.98,0,82.59
SENEGAL,182,4954,96,93.41,0.7231505494505496,146,23,0.0,0.013233688025257437,1.1,80.22,2,0.0,0.012933668529604016,27.21978021978022,8.24,2.2,0,0.015137841693109371,47.29525494505494,0.0,Country/Region,14,4,0.01301961817827789,0,0.9773291092338874,4,n/a,4,0.0,0,2.2,n/a,166,6,61,7,16,33,159,28,12.64,44,1.1,36.75,0.0,19.88,7.69,16.87,2.2,26.51,0.0,3.3,2,15,3.85,0,87.36
COTE IVOIRE,126,4871,97,89.68,0.9214079365079366,94,20,0.0,0.00916178401748592,1.59,74.6,1,0.0,0.01271697606130423,38.65873015873016,10.32,2.38,0,0.010480044249075718,45.14174603174603,0.0,Country/Region,13,3,0.012801485697697134,0,1.388045825685584,1,n/a,5,0.0,2,0.79,n/a,118,6,57,6,30,15,106,15,15.87,31,0.79,48.31,0.0,12.71,10.32,12.71,3.97,26.27,1.59,4.76,2,13,4.76,0,84.13
MALAWI,132,4699,98,89.39,0.8722106060606062,100,32,0.0,0.00959805944689001,1.52,75.76,2,0.0,0.012267926608923953,35.59848484848485,7.58,0.0,0,0.01097909397522218,48.50831893939394,0.0,Country/Region,19,0,0.012349452123481592,0,1.278167391732403,1,n/a,3,0.0,5,0.76,n/a,127,15,60,11,7,34,100,16,24.24,17,1.52,47.24,0.0,26.77,14.39,12.6,2.27,13.39,3.79,11.36,2,10,8.33,0,75.76
MOLDOVA,228,3938,99,74.56,0.6800394736842106,129,15,0.0,0.016578466317355475,0.88,56.58,2,0.0,0.010281143857404241,17.271929824561404,8.33,0.88,1,0.018963889593565587,36.7567552631579,0.0,Country/Region,4,2,0.010349466367795383,0,0.6201504807861049,9,n/a,8,0.0,1,3.95,n/a,173,1,61,8,36,34,213,43,6.58,35,0.88,35.26,0.44,19.65,1.75,24.86,3.51,20.23,0.44,0.44,2,19,3.51,0,93.42
BURKINA FASO,108,3662,100,90.74,0.9730101851851851,82,16,0.0,0.007852957729273646,0.93,75.93,0,0.0,0.009560576131491704,33.907407407407405,14.81,0.0,0,0.008982895070636331,50.33583888888889,0.0,Country/Region,11,0,0.009624110167309978,0,1.2174490760153378,0,n/a,7,0.0,0,0.0,n/a,97,5,40,5,8,25,92,2,14.81,30,0.0,41.24,0.0,25.77,10.19,2.06,6.48,30.93,0.0,4.63,1,16,4.63,0,85.19
JAMAICA,193,3605,101,77.2,0.4957974093264249,63,26,0.0,0.014033526312498275,0.52,32.64,1,0.0,0.009411763231574985,18.678756476683937,3.63,1.55,1,0.01605276619104455,35.102680310880835,0.0,Country/Region,21,3,0.009474308343296687,0,0.6706627416369939,7,n/a,5,0.0,2,3.63,n/a,157,6,42,3,56,27,167,24,13.47,64,0.52,26.75,0.52,17.2,10.88,15.29,2.59,40.76,1.04,3.11,1,7,1.55,0,86.53
BERMUDA,37,3520,102,89.19,2.2758891891891895,31,9,0.0,0.0026903651479918966,5.41,83.78,1,0.0,0.009189849258014965,95.13513513513513,21.62,0.0,0,0.0030774733112365208,60.737054054054056,0.0,Country/Region,6,0,0.009250919658364588,0,3.4158371642876495,0,n/a,2,0.0,0,0.0,n/a,34,2,21,2,3,6,28,3,24.32,4,2.7,61.76,0.0,17.65,16.22,8.82,5.41,11.76,0.0,5.41,2,8,5.41,0,75.68
GABON,65,3472,103,98.46,1.1452307692307693,55,21,0.0,0.004726317151877657,0.0,84.62,0,0.0,0.009064533131769305,53.41538461538462,10.77,3.08,0,0.005406372033253347,55.27476153846155,0.0,Country/Region,12,2,0.009124770753932344,0,1.9178850763682198,0,n/a,2,0.0,0,0.0,n/a,62,9,30,9,21,14,44,12,32.31,6,0.0,48.39,0.0,22.58,18.46,19.35,3.08,9.68,0.0,13.85,0,7,13.85,0,67.69
GAMBIA,78,3446,104,93.59,0.9547025641025642,66,28,0.0,0.005671580582253188,0.0,84.62,0,0.0,0.008996653563386242,44.17948717948718,12.82,2.56,0,0.006487646439904016,57.056694871794875,0.0,Country/Region,22,2,0.009056440097364879,0,1.586269194788039,1,n/a,4,0.0,3,1.28,n/a,73,9,51,6,71,12,50,7,35.9,3,0.0,69.86,0.0,16.44,28.21,9.59,5.13,4.11,3.85,11.54,0,10,7.69,0,64.1
SYRIA,120,3343,105,83.33,0.7058325,68,10,0.0,0.008725508588081828,0.83,56.67,3,0.0,0.0087277460424841,27.858333333333334,6.67,0.83,1,0.009980994522929255,43.3933675,0.0,Country/Region,2,1,0.008785745573270687,0,1.000256426817954,0,n/a,2,0.0,1,0.0,n/a,113,2,39,4,45,30,110,30,8.33,14,2.5,34.51,0.83,26.55,1.67,26.55,1.67,12.39,0.83,1.67,1,8,3.33,0,91.67
ZAMBIA,90,3308,106,88.89,0.9156033333333334,71,20,0.0,0.006544131441061371,1.11,78.89,2,0.0,0.008636369700429972,36.75555555555555,14.44,1.11,0,0.007485745892196942,49.57273888888889,0.0,Country/Region,11,1,0.008693761997122174,0,1.3197121387631034,1,n/a,2,0.0,0,1.11,n/a,85,9,46,7,31,24,70,7,22.22,8,2.22,54.12,0.0,28.24,12.22,8.24,2.22,9.41,0.0,10.0,1,13,7.78,0,77.78
TRINIDAD & TOBAGO,150,3213,107,82.67,0.5985866666666667,72,14,0.0,0.010906885735102284,0.67,48.0,2,0.0,0.008388348200568774,21.42,6.67,0.67,0,0.012476243153661568,34.827070000000006,0.0,Country/Region,10,1,0.008444092290433358,0,0.7690873824387882,9,n/a,1,0.0,0,6.0,n/a,143,5,44,2,59,38,136,15,9.33,46,1.33,30.77,0.0,26.57,6.67,10.49,0.67,32.17,0.0,3.33,1,10,1.33,0,90.67
