Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
HUNGARY,13314,112022,49,74.16,1.2494074057383204,7150,8988,66.58,0.37824852240456286,1.83,53.7,4016,55.63,0.4745970149304318,8.413850082619799,11.12,4.4,2747,0.398104027327267,42.79926167192429,1.15,Country/Region,694,586,0.47738931601159557,153,1.2547227201665514,2222,n/a,2170,0.05,3331,16.69,n/a,10704,4401,4872,1531,14,2982,4326,1490,67.51,1360,30.16,45.52,20.63,27.86,5.21,13.92,16.3,12.71,25.02,33.06,244,1481,11.5,6,32.49
UNITED ARAB EMIRATES,9603,100058,50,79.64,1.4113357388316152,7238,4406,51.9,0.27281963051307023,2.24,75.37,2592,45.38,0.42390984020914774,10.4194522545038,15.29,1.31,462,0.2871408272813388,49.42961962928251,1.31,Country/Region,474,126,0.4264039222785544,126,1.553809890483079,306,n/a,919,0.05,626,3.19,n/a,6828,2226,3039,878,16,2162,5197,1102,45.88,525,26.99,44.51,4.81,31.66,4.94,16.14,9.57,7.69,6.52,23.18,215,1468,9.14,5,54.12
COLOMBIA,15220,92177,51,61.89,0.8090836530880421,7838,8627,71.85,0.43239766493897,1.01,51.5,6016,53.55,0.39052087130422963,6.056307490144547,7.35,1.43,693,0.45509563586608115,33.697338521682,0.59,Country/Region,673,217,0.39281850870365503,90,0.9031521281673642,2619,n/a,2313,0.06,874,17.21,n/a,9629,4270,3905,1245,43,2766,6593,1736,56.68,1222,39.53,40.55,4.55,28.73,4.42,18.03,15.2,12.69,5.74,28.06,153,1118,8.18,9,43.32
NIGERIA,12413,89423,52,73.59,0.9719698944654799,6445,6284,77.41,0.35265126247617834,1.23,51.92,4496,56.78,0.37885316157651183,7.203979698702972,9.67,0.62,441,0.37116308331180453,39.7038568919681,0.68,Country/Region,555,77,0.38108215177112453,85,1.0742997456363945,2055,n/a,595,0.02,843,16.56,n/a,7186,3117,2417,792,7,2327,6129,1517,50.62,925,36.22,33.63,3.55,32.38,4.47,21.11,4.79,12.87,6.79,25.11,153,1200,6.38,3,49.38
BANGLADESH,7893,84057,53,79.63,1.2976371088306093,4998,3716,72.47,0.22423881533267348,2.1,63.32,2431,49.04,0.35611934516440796,10.649562903838845,14.27,0.79,348,0.2360098458535465,48.56933619662993,1.44,Country/Region,475,62,0.3582145804929986,114,1.5881253414404675,1044,n/a,490,0.05,417,13.23,n/a,5075,2110,1900,462,10,1781,4177,872,47.08,522,30.8,37.44,4.41,35.09,6.02,17.18,6.21,10.29,5.28,26.73,166,1126,5.85,4,52.92
INDONESIA,23493,82859,54,52.74,0.702896211637509,6527,14654,83.05,0.6674322169783983,0.72,27.78,12084,73.73,0.35104384906643915,3.5269654790788745,5.87,0.4,511,0.7024679220369148,29.253162227046356,0.25,Country/Region,1190,94,0.3531092226116727,58,0.52596179827172,4736,n/a,738,0.01,1002,20.16,n/a,6416,3712,2306,869,14,2116,8839,1230,62.38,764,51.44,35.94,2.18,32.98,5.07,19.17,3.14,11.91,4.27,15.8,168,1378,3.7,3,37.62
QATAR,5646,69773,55,82.13,1.4842729720155863,4093,3009,51.75,0.16040191959562577,2.53,72.49,1710,51.08,0.2956031629746034,12.35795253276656,17.11,1.68,608,0.16882194218790367,52.20806432872831,1.61,Country/Region,280,95,0.29734235012834137,91,1.8428904324824835,348,n/a,547,0.05,377,6.16,n/a,4218,1896,2081,411,12,1341,2637,558,53.29,238,30.29,49.34,10.77,31.79,4.96,13.23,9.69,5.64,6.68,33.58,143,966,7.28,3,46.71
NORTHERN IRELAND,5691,65415,56,75.72,1.588527200843437,3570,4092,49.6,0.1616803621003731,2.44,62.73,1083,41.98,0.27713988084192565,11.494464944649447,15.5,2.74,759,0.17016749433074033,48.338092180636096,1.49,Country/Region,550,156,0.27877043890395214,85,1.7141220939984905,863,n/a,1309,0.05,1677,15.16,n/a,4618,2172,2656,1700,29,1228,1599,533,71.9,201,19.03,57.51,13.34,26.59,9.66,11.54,23.0,4.35,29.47,38.17,139,882,29.87,3,28.1
SLOVENIA,7275,61995,57,74.68,1.2170561374570448,4065,4325,62.05,0.20668153826747743,1.83,55.88,2461,52.62,0.2626505681081584,8.521649484536082,12.3,2.13,700,0.21753092975859,44.72777687972509,1.09,Country/Region,393,155,0.26419587800734556,79,1.270798399846669,1170,n/a,970,0.08,408,16.08,n/a,5859,2648,2633,771,7,1813,2950,758,59.45,655,33.83,44.94,9.62,30.94,5.4,12.94,13.33,11.18,5.61,36.4,133,895,10.6,6,40.55
IRAQ,7627,60297,58,71.76,1.0269363052314149,3745,3528,76.47,0.2166817996379451,1.47,49.1,2491,51.15,0.25545675143507746,7.905729644683362,11.59,0.47,213,0.22805613763144547,39.48960212403304,0.83,Country/Region,491,36,0.2569597363692058,63,1.1789488173991618,1326,n/a,298,0.04,333,17.39,n/a,3947,1064,1297,333,3,1203,4099,790,46.26,657,32.66,32.86,2.79,30.48,6.44,20.02,3.91,16.65,4.37,13.95,112,884,4.37,3,53.74
CROATIA,8741,58931,59,65.58,1.0010217824047594,3987,4783,71.33,0.24833035408880008,1.33,45.61,3257,55.37,0.24966949962387097,6.741905960416428,9.3,1.34,440,0.2613660284563348,37.135916165198495,0.84,Country/Region,386,117,0.2511384351455905,73,1.00539259705075,1700,n/a,956,0.05,535,19.45,n/a,5766,2695,2264,700,11,1699,3958,919,54.72,884,37.26,39.26,5.03,29.47,4.42,15.94,10.94,15.33,6.12,30.83,116,813,8.01,4,45.28
SERBIA,8482,57055,60,69.56,1.0007439990568263,4276,4516,71.03,0.24097220722814347,1.45,50.41,3082,59.56,0.24172156082605012,6.726597500589484,9.17,1.18,348,0.25362162834534163,37.5018385758076,0.93,Country/Region,388,100,0.24314373449002505,79,1.0031097096487862,1697,n/a,788,0.05,612,20.01,n/a,6874,2418,2309,698,7,1909,3966,1137,53.24,1519,36.34,33.59,4.1,27.77,4.57,16.54,9.29,22.1,7.22,28.51,123,778,8.23,4,46.76
ESTONIA,3935,55083,61,76.44,1.8038331639135958,2688,2264,54.26,0.11179269458179021,2.85,68.31,1128,43.15,0.23336690447780772,13.998221092757307,16.04,3.1,432,0.11766105960138167,48.88756404066074,1.68,Country/Region,231,122,0.2347399233531513,66,2.0874969098009433,238,n/a,689,0.23,419,6.05,n/a,2808,1251,1447,473,5,785,1671,370,57.53,206,28.67,51.53,10.98,27.96,5.87,13.18,17.51,7.34,10.65,31.79,112,631,12.02,9,42.47
TUNISIA,8247,51434,62,72.21,0.8014963259367043,4722,2884,80.33,0.23429589637001877,0.76,57.26,1651,64.8,0.2179074009206391,6.2366921304716865,7.38,0.35,173,0.24659485604386142,38.09491809142719,0.5,Country/Region,511,29,0.21918946349592408,41,0.9300521447311323,1466,n/a,566,0.05,129,17.78,n/a,6324,1329,1962,549,8,2053,5363,1429,34.97,880,20.02,31.02,2.1,32.46,6.2,22.6,6.86,13.92,1.56,16.11,63,609,6.66,4,65.03
UKRAINE,15458,51247,63,52.34,0.7046816987967397,5462,6894,80.83,0.4391592052974112,0.99,35.33,4521,67.41,0.21711514902554713,3.3152412990037523,5.33,1.48,655,0.4622121116437504,25.404570442489327,0.29,Country/Region,890,229,0.2183925503708757,45,0.4943882455532511,4266,n/a,1775,0.02,419,27.6,n/a,5852,1637,2006,828,5,1353,8564,986,44.6,1507,29.25,34.28,4.24,23.12,5.76,16.85,11.48,25.75,2.71,10.59,153,824,5.36,3,55.4
MOROCCO,7772,51097,64,72.97,0.905247709727226,3368,3338,82.53,0.22080122548657521,1.27,43.34,2230,71.14,0.21647965285301346,6.574498198661863,9.56,0.31,203,0.23239180564725245,40.62501089809573,0.67,Country/Region,446,24,0.21775331524383157,52,0.980427768804098,1702,n/a,614,0.01,196,21.9,n/a,4706,1689,1567,459,8,1411,4434,982,42.95,746,28.69,33.3,2.61,29.98,5.74,20.87,7.9,15.85,2.52,21.73,99,743,5.91,1,57.05
SLOVAKIA,9028,48113,65,66.85,0.8383783894550288,4619,4883,68.1,0.2564839762857438,1.04,51.16,3653,56.95,0.20383751566074398,5.329308817013735,7.68,1.71,400,0.26994766101175954,36.22861560700044,0.53,Country/Region,350,154,0.20503679778316666,48,0.7947378179822532,1135,n/a,829,0.01,373,12.57,n/a,5625,2204,2037,480,10,1686,4145,953,54.09,949,40.46,36.21,4.43,29.97,3.88,16.94,9.18,16.87,4.13,24.41,94,693,5.32,1,45.91
ALGERIA,7130,47967,66,75.37,0.8644983590462834,3824,2403,86.35,0.20256211241884728,1.44,53.63,1371,56.98,0.20321896605281126,6.727489481065919,8.53,0.43,150,0.21319526174278305,38.10974255259467,1.04,Country/Region,422,31,0.20441460892617705,74,1.0032427270140516,1315,n/a,584,0.0,146,18.44,n/a,4920,741,1382,460,8,1537,4727,1123,33.7,878,19.23,28.09,2.1,31.24,5.92,22.83,8.19,17.85,2.05,10.39,103,608,6.45,0,66.3
ETHIOPIA,6510,47807,67,84.3,0.8950875883256528,3045,4700,79.32,0.18494801568677363,0.68,46.77,3960,58.71,0.20254110346877535,7.343625192012289,7.28,0.52,325,0.19465654333036714,44.38833649769586,0.46,Country/Region,194,34,0.2037327581239966,30,1.095124501426375,1371,n/a,445,0.05,234,21.06,n/a,4315,3515,1189,221,14,1890,1810,856,72.2,380,60.83,27.56,4.99,43.8,2.98,19.84,6.84,8.81,3.59,53.99,44,474,3.39,3,27.8
JORDAN,5482,47636,68,78.26,1.237470704122583,3207,2442,69.06,0.15574270691165792,1.88,58.5,1720,50.46,0.201816637832087,8.689529368843488,12.82,0.69,185,0.16391815215623237,44.68257705217074,1.0,Country/Region,218,38,0.2030040300791663,55,1.295833633780127,749,n/a,256,0.07,195,13.66,n/a,3643,1309,1201,319,17,1179,3040,761,44.55,502,31.38,32.97,3.37,32.36,3.98,20.89,4.67,13.78,3.56,23.88,103,703,5.82,4,55.45
MACAU,2859,43999,69,87.44,1.826895767750962,1046,1061,44.95,0.08122371380161073,2.94,36.59,631,45.37,0.18640797396872105,15.389646729625744,20.32,1.5,70,0.08548741280822114,57.91801755858692,2.27,Country/Region,151,43,0.18750470903210256,65,2.2949944695218365,1394,n/a,179,0.17,89,48.76,n/a,2410,571,1416,209,20,648,1798,237,37.11,109,22.07,58.76,2.45,26.89,5.28,9.83,6.26,4.52,3.11,19.97,84,581,7.31,5,62.89
LEBANON,4559,40999,70,75.13,1.1091170212765957,2988,2176,66.31,0.1295204306476192,1.38,65.54,1230,50.76,0.17369805051804801,8.992980916867735,11.43,2.02,152,0.1363193826487164,43.682901052862476,1.12,Country/Region,361,92,0.17472000649121966,51,1.3410861101181868,381,n/a,409,0.11,160,8.36,n/a,3435,1399,1443,433,29,1003,2383,669,47.73,320,26.98,42.01,3.33,29.2,7.92,19.48,8.97,9.32,3.51,30.69,63,521,9.5,5,52.27
KENYA,4489,39708,71,82.2,1.1602319002004902,3570,3054,48.61,0.1275317423069012,1.38,79.53,1848,37.49,0.1682285467931084,8.84562263310314,12.1,1.47,536,0.13422630153763718,47.84359378480731,0.91,Country/Region,268,66,0.16921832283112634,41,1.3191111777354343,356,n/a,419,0.07,514,7.93,n/a,3538,2106,1642,402,3,1173,1435,464,68.03,259,41.17,46.41,11.94,33.15,5.97,13.11,9.33,7.32,11.45,46.91,62,543,8.96,3,31.97
CYPRUS,3772,38115,72,74.76,1.400877704135737,2739,1961,50.08,0.10716189173126116,2.31,72.61,1012,43.11,0.161479577440801,10.104718981972429,14.5,1.83,246,0.11278717072844006,46.7876224019088,1.38,Country/Region,249,69,0.16242964578191751,52,1.5068750171540164,203,n/a,575,0.11,367,5.38,n/a,2712,1076,1228,454,5,801,1811,432,51.99,251,26.83,45.28,6.52,29.54,6.6,15.93,15.24,9.26,9.73,28.53,87,547,12.04,4,48.01
LITHUANIA,5063,37990,73,72.59,1.0138066561327277,2659,2921,65.97,0.1438389867007888,1.46,52.52,1983,55.95,0.16094999729702295,7.503456448745803,10.49,1.54,370,0.15138956664848677,41.46415972743433,0.63,Country/Region,259,78,0.16189694984271408,32,1.1189594767643087,647,n/a,487,0.06,312,12.78,n/a,3886,1474,1655,309,22,1233,2142,535,57.69,463,39.17,42.59,7.31,31.73,5.12,13.77,9.62,11.91,6.16,29.11,74,531,6.1,3,42.31
PHILIPPINES,4841,34981,74,64.72,1.0474347862011981,2519,2133,66.7,0.13753200367736884,1.53,52.03,1272,48.13,0.14820194407599788,7.2259863664532125,10.31,2.21,294,0.14475150941049267,37.887848006610206,1.12,Country/Region,305,107,0.1490738931942085,54,1.077581509127572,479,n/a,306,0.04,253,9.89,n/a,2933,1115,1307,262,1,785,2708,474,44.06,367,26.28,44.56,6.07,26.76,6.3,16.16,6.32,12.51,5.23,23.03,74,499,5.41,2,55.94
BULGARIA,6126,34366,75,54.23,0.8759804929807379,2700,2455,70.08,0.17403863964626348,1.06,44.07,1523,50.11,0.1455964097686099,5.6098596147567745,7.8,1.49,291,0.18317449837816113,29.33103047665687,0.59,Country/Region,245,91,0.1464530291733275,36,0.8365751999931573,876,n/a,648,0.05,357,14.3,n/a,3453,1195,1361,396,6,937,3671,491,40.08,664,24.86,39.42,4.75,27.14,4.0,14.22,10.58,19.23,5.83,19.51,65,478,6.46,3,59.92
GHANA,4294,33414,76,82.44,1.0376494876571962,2850,2413,62.97,0.12199182478632965,1.09,66.37,1647,46.74,0.14156312739359633,7.781555659059152,9.32,0.98,289,0.1283955755853451,45.67620053563112,0.75,Country/Region,157,42,0.14239601690035397,32,1.1604312636649718,485,n/a,296,0.05,370,11.29,n/a,2823,1553,1056,320,2,1060,1881,487,56.19,220,38.36,37.41,6.73,37.55,3.66,17.25,6.89,7.79,8.62,36.17,47,400,7.45,2,43.81
PERU,5218,31866,77,60.79,0.8913159448064392,3099,2992,64.3,0.1482425108838072,1.05,59.39,1941,47.59,0.13500480689304903,6.106937523955539,8.97,1.36,307,0.15602424625159073,34.02013114220008,0.52,Country/Region,303,71,0.1357991103892584,27,0.91070237604695,834,n/a,636,0.08,303,15.98,n/a,2960,1625,1269,441,5,776,2226,553,57.34,362,37.2,42.87,5.88,26.22,5.81,18.68,12.19,12.23,5.81,31.14,55,468,8.45,4,42.66
ECUADOR,4979,27378,78,60.53,0.7574829684675638,3252,2416,66.38,0.1414525606919272,0.96,65.31,1697,47.04,0.11599076141084218,5.4986945169712795,7.35,0.92,206,0.1488778693151917,33.57773771841735,0.52,Country/Region,190,46,0.11667319538809753,26,0.8199976079857696,325,n/a,601,0.0,254,6.53,n/a,2728,1369,1044,323,2,870,2563,499,48.52,315,34.08,38.27,4.14,31.89,3.82,18.29,12.07,11.55,5.1,27.5,48,366,6.49,0,51.48
OMAN,2377,26942,79,78.63,1.257683129995793,1836,985,53.64,0.06753017408409538,1.77,77.24,599,39.17,0.11414358586934435,11.334455195624738,12.58,0.84,80,0.07107505430050426,46.40014842238116,1.39,Country/Region,122,20,0.11481515195215589,33,1.6902605008422054,80,n/a,160,0.13,122,3.37,n/a,1706,485,630,184,5,551,1392,342,41.44,183,25.2,36.93,3.37,32.3,5.13,20.05,6.73,10.73,5.13,20.4,42,299,7.74,3,58.56
LUXEMBOURG,2456,25219,80,81.56,1.4037791938110749,1937,1610,47.88,0.06977455092576283,2.24,78.87,576,40.92,0.1068438531675078,10.268322475570033,14.9,3.87,346,0.0734372458401508,51.453841245928345,1.1,Country/Region,149,95,0.10747247112617547,27,1.5312725305990884,78,n/a,623,0.08,183,3.18,n/a,1870,924,1005,539,11,532,846,223,65.55,110,23.45,53.74,14.09,28.45,6.07,11.93,25.37,5.88,7.45,37.62,55,366,21.95,2,34.45
KUWAIT,2334,23855,81,79.86,1.3478991002570695,1575,1069,61.35,0.06630855124622576,1.8,67.48,687,41.43,0.1010650746386018,10.220651242502143,13.07,2.36,110,0.06978930447512702,46.14250317052271,0.77,Country/Region,129,55,0.10165969303758736,18,1.5241635164567764,147,n/a,151,0.13,108,6.3,n/a,1819,619,759,143,3,532,1265,346,45.8,182,29.43,41.73,4.71,29.25,5.53,19.02,6.47,10.01,4.63,26.52,42,305,6.13,3,54.2
ICELAND,2092,23596,82,77.15,1.5634618068833652,1585,1275,50.1,0.05943337155402925,1.91,75.76,500,41.06,0.09996778458069369,11.279158699808795,15.2,3.68,288,0.06255322406253887,48.51961749521988,1.39,Country/Region,169,77,0.10055594705155782,29,1.6820143627526787,124,n/a,396,0.24,257,5.93,n/a,1726,761,851,318,4,512,817,184,60.95,179,23.9,49.3,13.77,29.66,8.08,10.66,18.93,10.37,12.28,36.38,40,318,15.2,5,39.05
SRI LANKA,2834,23122,83,71.67,1.1615080804516584,1508,1406,72.05,0.08051346796564002,1.55,53.21,955,58.08,0.09795961667548735,8.15878616796048,8.72,0.71,140,0.08473988383997856,38.941356033874385,1.24,Country/Region,140,20,0.0985359640500983,35,1.216686091788925,483,n/a,272,0.14,211,17.04,n/a,1758,812,688,171,2,541,1428,318,49.61,211,33.7,39.14,4.94,30.77,4.94,18.09,9.6,12.0,7.45,28.65,44,247,6.03,4,50.39
NEPAL,2676,22467,84,76.87,1.0133058295964126,1726,1861,61.58,0.0760247142823051,1.23,64.5,1388,47.68,0.0951846167220904,8.395739910313901,9.87,0.52,180,0.08001550076068548,41.256597533632295,1.08,Country/Region,146,14,0.0957446373286722,29,1.252022024951494,193,n/a,200,0.07,156,7.21,n/a,1929,1365,614,147,12,598,815,300,69.54,417,51.87,31.83,6.73,31.0,5.46,15.55,7.47,21.62,5.83,51.01,33,264,5.49,2,30.46
KAZAKHSTAN,4525,22235,85,57.57,0.7261380773480663,2659,2067,70.7,0.128554496310699,0.84,58.76,1324,60.44,0.09420171597523835,4.913812154696132,6.54,0.6,133,0.1353027432519065,29.946455160220996,0.49,Country/Region,353,27,0.0947559536655106,22,0.732776516408772,699,n/a,287,0.04,103,15.45,n/a,2095,653,736,257,5,634,2458,338,45.68,387,29.26,35.13,2.94,30.26,7.8,16.13,6.34,18.47,2.28,14.43,38,296,5.68,2,54.32
CAMEROON,2291,21404,86,78.74,1.0923427760803142,1609,1272,68.92,0.06508692840835613,1.7,70.23,851,49.85,0.09068106717940193,9.342645133129638,8.69,0.92,92,0.06850355464974978,40.92797053688346,1.31,Country/Region,140,21,0.09121459106168602,30,1.3932300908481636,226,n/a,243,0.13,130,9.86,n/a,1702,808,564,189,1,584,1019,373,55.52,181,37.15,33.14,4.02,34.31,6.11,21.92,10.61,10.63,5.67,35.27,39,199,8.25,3,44.48
UGANDA,2554,20713,87,80.54,1.0734808144087706,2111,1803,50.04,0.07255871460276803,1.37,82.65,1155,34.61,0.0877535481445969,8.110023492560689,9.95,1.57,242,0.0763675593956617,46.07346123727487,0.78,Country/Region,158,40,0.08826984790976931,20,1.2094143153584644,153,n/a,298,0.04,324,5.99,n/a,2021,1335,877,248,1,709,751,278,70.6,157,45.22,43.39,9.48,35.08,6.19,13.76,11.67,7.77,12.69,52.27,35,254,9.71,1,29.4
TANZANIA,2458,18475,88,83.08,1.0133529292107404,1981,1701,50.24,0.0698313705926405,1.02,80.59,1116,34.21,0.07827194525039481,7.516273393002441,8.79,1.02,267,0.07349704815761021,45.976653661513424,0.57,Country/Region,134,25,0.07873245981427067,14,1.1208708147372934,141,n/a,241,0.04,288,5.74,n/a,1904,1255,846,184,2,649,757,282,69.2,127,45.4,44.43,10.86,34.09,5.45,14.81,9.8,6.67,11.72,51.06,25,216,7.49,1,30.8
LATVIA,2637,15948,89,61.13,1.1171222222222223,1362,1641,64.2,0.07491673077819079,1.48,51.65,801,51.73,0.06756595306377788,6.047781569965871,9.63,1.44,190,0.07884935557022706,35.29008028062192,0.53,Country/Region,464,38,0.06796347870733362,14,0.9018806928965352,336,n/a,288,0.04,203,12.74,n/a,1432,686,625,186,6,414,996,216,62.23,177,30.38,43.65,7.21,28.91,17.6,15.08,10.92,12.36,7.7,26.01,39,254,7.05,1,37.77
PALESTINE,1136,14821,90,81.95,1.46497411971831,785,591,57.75,0.03227357078650919,2.64,69.1,414,37.94,0.06279125848747505,13.046654929577464,15.85,0.97,63,0.03396771631694271,50.067813292253526,1.5,Country/Region,47,11,0.06316069211947525,17,1.945593777113832,38,n/a,136,0.26,109,3.35,n/a,840,368,280,67,2,297,545,170,52.02,93,36.44,33.33,5.55,35.36,4.14,20.24,11.97,11.07,9.6,32.39,30,180,5.9,3,47.98
PANAMA,878,14632,91,80.41,2.0537915717539863,755,554,43.51,0.024943833759291434,4.9,85.99,255,33.94,0.06199053331008265,16.66514806378132,14.35,2.62,119,0.026253217364679317,48.132588952164014,2.85,Country/Region,96,23,0.06235525585939963,25,2.485204716656337,31,n/a,122,0.34,88,3.53,n/a,744,325,389,84,2,179,324,137,63.1,39,29.04,52.28,13.55,24.06,10.93,18.41,13.9,5.24,10.02,37.02,43,126,9.57,3,36.9
REPUBLIC OF GEORGIA,1371,13759,92,69.37,1.4274709700948212,998,747,42.82,0.038949881644633894,3.21,72.79,399,34.79,0.0582919455859368,10.035740335521517,14.95,2.41,123,0.04099448861842294,42.45828818380744,1.31,Country/Region,77,33,0.05863490742000271,18,1.4965885164369337,105,n/a,358,0.07,240,7.66,n/a,1085,455,496,148,2,316,624,129,54.49,144,29.1,45.71,8.97,29.12,5.62,11.89,26.11,13.27,17.51,33.19,44,205,10.8,1,45.51
YEMEN,990,12727,93,85.45,1.8586928282828283,892,511,51.62,0.02812573510444023,3.84,90.1,437,25.15,0.05391973191890526,12.855555555555556,20.51,1.31,24,0.029602147142406065,54.275356767676776,1.72,Country/Region,31,13,0.05423696974593899,17,1.9170959165576769,2,n/a,46,0.3,27,0.2,n/a,739,229,256,19,0,270,479,144,51.62,69,44.14,34.64,2.42,36.54,3.13,19.49,4.65,9.34,2.73,23.13,38,203,1.92,3,48.38
BELARUS,2365,12643,94,59.24,0.7837067653276957,1513,1131,56.19,0.06718925608282944,1.56,63.97,726,44.19,0.05356385406228643,5.345877378435518,7.19,0.8,121,0.07071624039574781,28.970983805496832,0.59,Country/Region,101,19,0.053878998074794265,14,0.797208619131816,213,n/a,475,0.0,212,9.01,n/a,1578,499,595,183,0,369,1234,201,47.82,413,30.7,37.71,5.12,23.38,4.27,12.74,20.08,26.17,8.96,21.1,37,170,7.74,0,52.18
COSTA RICA,1915,12083,95,60.78,0.9807254830287206,1167,1088,60.31,0.05440483103535661,1.46,60.94,739,39.69,0.05119133501816079,6.309660574412533,8.46,1.67,97,0.05726071896738143,33.50618308093995,0.42,Country/Region,86,32,0.05149252026716278,8,0.9409336274731295,127,n/a,353,0.05,66,6.63,n/a,1191,560,524,166,2,287,827,219,56.81,161,38.59,44.0,5.07,24.1,4.49,18.39,18.43,13.52,3.45,29.24,28,162,8.67,1,43.19
URUGUAY,2319,11890,96,65.63,0.7439133678309616,1439,1137,60.41,0.06588240374464333,0.78,62.05,658,46.49,0.050373663276167484,5.127210004312204,7.81,0.82,101,0.06934078709418147,35.924160284605435,0.47,Country/Region,143,19,0.05067003773703265,11,0.7645996565549296,198,n/a,245,0.04,76,8.54,n/a,1646,590,710,235,3,475,1182,292,49.03,169,28.37,43.13,4.36,28.86,6.17,17.74,10.56,10.27,3.28,25.44,18,181,10.13,1,50.97
AZERBAIJAN,1870,11635,97,53.05,0.8947472727272727,845,615,69.79,0.053126388530609324,1.71,45.19,390,41.66,0.04929331978286028,6.221925133689839,10.05,0.37,73,0.05591516682454478,28.818435828877007,0.91,Country/Region,72,7,0.049583338021057605,17,0.9278500034772629,252,n/a,233,0.0,99,13.48,n/a,977,296,318,80,0,230,1255,173,32.89,256,20.86,32.55,3.9,23.54,3.85,17.71,12.46,26.2,5.29,15.83,32,188,4.28,0,67.11
SUDAN,1300,9198,98,75.69,0.8073386153846153,1099,738,56.38,0.03693278347047707,1.15,84.54,556,33.54,0.03896862529976355,7.075384615384616,9.85,0.85,63,0.03887150634861402,40.315716307692306,0.69,Country/Region,54,11,0.03919789799034704,9,1.05512289185877,47,n/a,73,0.0,53,3.62,n/a,841,451,307,65,3,292,562,142,56.77,100,42.77,36.5,4.85,34.72,4.15,16.88,5.62,11.89,4.08,34.69,15,128,5.0,0,43.23
VENEZUELA,1665,9099,99,53.33,0.6578989789789791,1052,703,62.64,0.047302372675649476,1.02,63.18,421,38.98,0.038549197825891335,5.464864864864865,7.21,0.84,66,0.04978542928495565,27.727741801801802,0.48,Country/Region,82,14,0.0387760028064979,8,0.8149527316572823,82,n/a,183,0.0,57,4.92,n/a,980,347,301,134,3,256,962,203,42.22,220,25.29,30.71,3.96,26.12,4.92,20.71,10.99,22.45,3.42,20.84,17,120,8.05,0,57.78
ZIMBABWE,1226,9042,100,77.81,0.9581716965742251,931,751,53.67,0.03483045579600376,1.06,75.94,468,38.58,0.03830770928032855,7.375203915171289,10.03,0.73,113,0.036658820602615994,43.70711623164764,1.14,Country/Region,58,9,0.03853309345822113,14,1.0998337060155197,49,n/a,105,0.0,155,4.0,n/a,821,474,340,112,0,283,475,116,61.26,82,38.17,41.41,9.22,34.47,4.73,14.13,8.56,9.99,12.64,38.66,13,123,9.14,0,38.74
BOTSWANA,845,9001,101,75.86,1.384443550295858,655,433,53.61,0.024006309255810095,1.78,77.51,250,40.95,0.03813400699316935,10.65207100591716,9.11,1.18,49,0.025266479126599115,41.18361786982249,1.07,Country/Region,39,10,0.038358369190162396,9,1.5884993643468963,19,n/a,62,0.24,101,2.25,n/a,633,239,273,95,0,198,412,106,51.24,56,29.59,43.13,5.8,31.28,4.62,16.75,7.34,8.85,11.95,28.28,15,77,11.24,2,48.76
MOZAMBIQUE,712,8973,102,78.93,1.3245733146067418,657,529,39.47,0.020227801408445902,2.11,92.28,346,25.42,0.03801538104096307,12.60252808988764,11.38,1.69,75,0.021289625015548604,44.540770926966296,1.4,Country/Region,43,12,0.03823904529978082,10,1.8793629754091885,10,n/a,67,0.28,76,1.4,n/a,609,385,253,65,0,207,183,103,74.3,46,48.6,41.54,10.53,33.99,6.04,16.91,9.41,7.55,10.67,54.07,15,81,9.13,2,25.7
SENEGAL,975,8794,103,73.44,1.126510358974359,745,602,49.85,0.0276995876028578,2.05,76.41,362,36.51,0.03725702227507291,9.019487179487179,11.59,1.44,68,0.029153629761460517,41.38157784615385,1.33,Country/Region,75,14,0.037476224714841466,13,1.3450388796123829,53,n/a,143,0.0,76,5.44,n/a,703,389,312,97,1,203,373,112,61.74,76,37.13,44.38,6.97,28.88,7.69,15.93,14.67,10.81,7.79,39.9,20,113,9.95,0,38.26
