Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
SAUDI ARABIA,1769,24408,51,73.09,0.5253307518371961,379,113,0.0,0.1354707436034299,0.45,21.42,11,0.0,0.07510340564774656,13.797625777275297,4.18,0.9,3,0.1579821156028996,34.45379078575466,0.0,Country/Region,75,16,0.07556225899205742,0,0.5543883767819303,77,n/a,17,0.0,1,4.35,n/a,1588,27,346,24,229,279,1656,382,6.39,581,0.62,21.79,0.17,17.57,4.24,24.06,0.96,36.59,0.06,1.53,8,74,1.36,0,93.61
MALAYSIA,1248,23335,52,75.72,0.7107690705128206,510,99,0.0,0.09557235049015292,0.4,40.87,6,0.0,0.07180178510284195,18.697916666666668,7.61,1.2,7,0.11145374803415414,40.328429246794876,0.0,Country/Region,48,15,0.07224046679693788,0,0.7512819841156873,81,n/a,9,0.0,27,6.49,n/a,938,21,249,38,339,240,1149,216,7.93,233,0.48,26.55,0.56,25.59,3.85,23.03,0.72,24.84,2.16,1.68,5,95,3.04,0,92.07
VENEZUELA,1203,23083,53,76.81,0.6172600997506235,486,124,0.0,0.09212623208305605,0.75,40.4,10,0.0,0.07102638120972361,19.187863674147962,5.15,2.58,5,0.10743498308099955,38.05314497090607,0.0,Country/Region,70,31,0.07146032547991074,0,0.7709680468174369,104,n/a,46,0.0,2,8.65,n/a,1014,22,348,39,209,245,1079,227,10.31,194,0.83,34.32,0.42,24.16,5.82,22.39,3.82,19.13,0.17,1.83,9,62,3.24,0,89.69
CROATIA,1643,22382,54,72.55,0.5310355447352405,450,145,0.0,0.12582161206355869,0.3,27.39,0,0.0,0.06886940450704128,13.622641509433961,4.75,1.83,5,0.14672957373406673,34.10948788800974,0.0,Country/Region,60,30,0.06929017046706937,0,0.5473575117782783,227,n/a,71,0.0,7,13.82,n/a,1195,25,316,80,155,258,1498,345,8.83,276,0.0,26.44,0.3,21.59,3.65,28.87,4.32,23.1,0.43,1.52,5,78,4.87,0,91.17
KENYA,662,22227,55,83.84,0.989388821752266,359,94,0.0,0.050696230788847135,1.51,54.23,3,0.0,0.06839246957278199,33.57552870090635,10.73,0.91,3,0.059120497755296514,48.279077492447136,0.0,Country/Region,48,6,0.06881032164112014,0,1.349064190938391,33,n/a,14,0.0,6,4.98,n/a,571,32,253,40,129,132,568,78,14.2,108,0.45,44.31,0.45,23.12,7.25,13.66,2.11,18.91,0.91,4.83,10,71,6.04,0,85.8
ESTONIA,736,19668,56,81.11,0.8538998641304348,323,76,0.0,0.056363181058295304,1.49,43.89,5,0.0,0.06051842765813993,26.722826086956523,7.74,0.95,8,0.06572913345603963,44.50344972826087,0.0,Country/Region,46,7,0.060888172314642136,0,1.0737227126259419,67,n/a,19,0.0,1,9.1,n/a,577,18,218,17,310,162,660,134,10.33,63,0.68,37.78,1.09,28.08,6.25,23.22,2.58,10.92,0.14,2.45,11,57,2.31,0,89.67
YUGOSLAVIA,1713,18773,57,61.0,0.4498902510215996,327,98,0.0,0.13118224069682047,0.47,19.09,11,0.0,0.057764513037739516,10.959136018680677,3.68,0.64,4,0.1529809858834183,29.8387866316404,0.0,Country/Region,49,11,0.058117432319644946,0,0.44033790497023884,155,n/a,33,0.0,4,9.05,n/a,1090,17,330,34,408,297,1615,219,5.72,244,0.64,30.28,0.23,27.25,2.86,20.09,1.93,22.39,0.23,0.99,8,63,1.98,0,94.28
BELARUS,1465,17689,58,61.77,0.41834948805460753,440,70,0.0,0.11219029925326443,0.48,30.03,9,0.0,0.05442904549750036,12.074402730375427,4.44,1.64,2,0.1308331256971441,26.827252901023893,0.0,Country/Region,26,24,0.0547615863368774,0,0.4851493031017709,105,n/a,29,0.0,2,7.17,n/a,1101,10,202,33,226,182,1395,166,4.78,551,0.61,18.35,0.14,16.53,1.77,15.08,1.98,50.05,0.14,0.68,7,65,2.25,0,95.22
MOROCCO,1095,17094,59,81.92,0.5115156164383562,611,101,0.0,0.08385554790602359,0.37,55.8,9,0.0,0.05259823074985988,15.610958904109589,4.57,0.37,9,0.09778994719342853,36.37052511415525,0.0,Country/Region,58,4,0.05291958600500777,0,0.6272480719916874,65,n/a,43,0.0,0,5.94,n/a,955,12,208,25,121,202,994,252,9.22,293,0.82,21.78,0.82,21.15,5.3,26.39,3.93,30.68,0.0,1.1,4,50,2.28,0,90.78
PHILIPPINES,466,17020,60,83.91,1.0357927038626609,278,60,0.0,0.035686470615714144,1.5,59.66,2,0.0,0.05237053278124576,36.52360515021459,12.88,3.65,8,0.041616543737112044,47.38935965665237,0.0,Country/Region,39,17,0.05269049688810297,0,1.4675178541804292,18,n/a,4,0.0,3,3.86,n/a,384,10,148,11,135,126,406,78,12.88,32,0.43,38.54,1.72,32.81,8.37,20.31,0.86,8.33,0.64,2.15,7,60,2.36,0,87.12
COLOMBIA,701,16519,61,79.03,0.7954452211126962,405,117,0.0,0.05368286674166441,1.28,57.77,18,0.0,0.050828955993736706,23.56490727532097,8.7,2.0,3,0.06260342738136382,42.22936847360913,0.0,Country/Region,44,14,0.05113950165067996,0,0.9468375867171652,46,n/a,53,0.0,0,6.56,n/a,597,42,283,52,138,121,584,113,16.69,80,2.57,47.4,0.43,20.27,6.28,18.93,7.56,13.4,0.0,5.99,9,61,7.42,0,83.31
ICELAND,414,14921,62,85.51,1.2733963768115941,240,80,0.0,0.031704289345291105,1.93,57.97,2,0.0,0.04591191067150223,36.04106280193237,13.53,3.62,6,0.03697263756902229,54.080288405797106,0.0,Country/Region,44,15,0.04619241504508721,0,1.4481293105635034,22,n/a,15,0.0,0,5.31,n/a,336,30,168,28,180,99,334,41,19.32,28,0.48,50.0,1.45,29.46,10.63,12.2,3.62,8.33,0.0,7.25,8,56,6.76,0,80.68
CUBA,722,14027,63,75.48,0.5536400277008311,331,68,0.0,0.05529105533164295,0.55,45.84,23,0.0,0.04316107305067769,19.42797783933518,5.4,0.69,2,0.0644788510261693,34.066459556786704,0.0,Country/Region,21,5,0.04342477084896712,0,0.7806158300251633,28,n/a,30,0.0,5,3.88,n/a,628,17,159,22,260,139,654,112,9.42,218,3.19,25.32,0.28,22.13,2.91,17.83,4.16,34.71,0.69,2.35,4,39,3.05,0,90.58
NIGERIA,883,13882,64,84.82,0.5106251415628539,254,55,0.0,0.06762050118814505,0.11,28.77,4,0.0,0.04271490811217706,15.72140430351076,3.06,2.15,0,0.07885709896967798,37.81078607021518,0.0,Country/Region,42,19,0.04297588001178881,0,0.6316857663229754,92,n/a,7,0.0,1,10.42,n/a,789,9,159,9,178,150,828,191,6.23,289,0.45,20.15,0.0,19.01,4.76,24.21,0.79,36.63,0.11,1.02,1,27,1.02,0,93.77
INDONESIA,550,13797,65,79.82,0.8269823636363637,350,78,0.0,0.04211922497562828,1.27,63.64,10,0.0,0.042453363148228423,25.085454545454546,7.09,3.64,1,0.049118238316333954,43.83878181818182,0.0,Country/Region,49,20,0.042712737107236,0,1.0079331510205491,21,n/a,11,0.0,2,3.82,n/a,404,21,168,18,57,124,472,85,14.18,27,1.82,41.58,0.18,30.69,8.91,21.04,2.0,6.68,0.36,3.82,7,39,3.27,0,85.82
KUWAIT,709,12937,66,80.25,0.6022407616361072,206,91,0.0,0.05429551001403719,0.85,29.06,2,0.0,0.03980714351298334,18.24682651622003,5.92,0.56,2,0.06331787448414686,39.17706685472497,0.0,Country/Region,79,4,0.04005035007293702,0,0.7331571892904565,58,n/a,6,0.0,0,8.18,n/a,623,9,137,8,404,154,618,175,12.83,157,0.28,21.99,0.28,24.72,11.14,28.09,0.85,25.2,0.0,1.27,6,42,1.13,0,87.17
URUGUAY,378,12866,67,79.89,1.0226089947089947,214,60,0.0,0.02894739461961362,1.32,56.61,6,0.0,0.03958867654309683,34.03703703703704,13.76,0.0,7,0.033757625606498615,46.28177407407408,0.0,Country/Region,26,0,0.0398305483526635,0,1.367607588293044,11,n/a,20,0.0,2,2.91,n/a,324,23,152,21,82,86,318,53,15.87,33,1.59,46.91,1.85,26.54,6.88,16.36,5.29,10.19,0.53,6.08,5,52,5.56,0,84.13
LITHUANIA,662,12519,68,73.72,0.580719335347432,313,49,0.0,0.050696230788847135,0.76,47.28,2,0.0,0.038520957690271196,18.910876132930515,5.74,1.06,2,0.059120497755296514,37.137290634441094,0.0,Country/Region,31,7,0.03875630614231264,0,0.7598386919673241,25,n/a,12,0.0,2,3.78,n/a,477,10,158,14,107,119,613,138,7.4,62,0.3,33.12,0.3,24.95,4.68,28.93,1.81,13.0,0.3,1.51,5,38,2.11,0,92.6
PAKISTAN,758,11964,69,79.16,0.571085092348285,240,75,0.0,0.058047950057320434,0.4,31.66,19,0.0,0.03681322292566535,15.783641160949868,4.09,0.53,1,0.06769386298869298,37.188662928759896,0.0,Country/Region,34,4,0.03703813776552667,0,0.6341864422311815,86,n/a,16,0.0,1,11.35,n/a,649,16,155,21,113,151,683,143,9.89,200,2.51,23.88,0.13,23.27,4.49,22.03,2.11,30.82,0.13,2.11,3,31,2.77,0,90.11
BANGLADESH,459,9918,70,78.0,0.6677215686274509,214,53,0.0,0.035150407752387966,0.87,46.62,9,0.0,0.030517681793442743,21.607843137254903,7.19,0.87,2,0.04099140252217688,39.230350326797385,0.0,Country/Region,31,4,0.030704133262996782,0,0.8682027818402619,31,n/a,4,0.0,0,6.75,n/a,388,13,111,11,36,86,406,93,11.55,98,1.96,28.61,0.44,22.16,6.75,23.97,0.87,25.26,0.0,2.83,4,33,2.4,0,88.45
JAMAICA,177,9258,71,77.97,1.453750282485876,83,20,0.0,0.013554732401247648,1.69,46.89,0,0.0,0.02848686207337093,52.30508474576271,6.21,3.95,2,0.015807142149074745,36.511264971751416,0.0,Country/Region,14,7,0.028660906004116173,0,2.1016174447493228,5,n/a,0,0.0,2,2.82,n/a,159,7,48,4,32,43,157,10,11.3,58,0.0,30.19,1.13,27.04,7.91,6.29,0.0,36.48,1.13,3.95,3,11,2.26,0,88.7
JORDAN,521,9152,72,83.3,0.5660550863723609,186,35,0.0,0.039898393113276975,0.58,35.7,0,0.0,0.028160700118329093,17.566218809980807,5.18,0.19,2,0.04652836756874544,41.5388763915547,0.0,Country/Region,24,1,0.02833275132314444,0,0.7058103828486785,30,n/a,5,0.0,3,5.76,n/a,466,4,115,9,63,97,486,147,6.72,107,0.0,24.68,0.38,20.82,4.61,31.55,0.96,22.96,0.58,0.77,3,27,1.73,0,93.28
VIETNAM,325,9070,73,82.77,0.9833255384615385,221,46,0.0,0.024888632940143984,2.46,68.0,2,0.0,0.027908386153108054,27.907692307692308,8.31,1.54,2,0.029024413550560978,42.793914769230774,0.0,Country/Region,28,5,0.028078895815222906,0,1.1213306178859415,14,n/a,8,0.0,1,4.31,n/a,270,12,100,14,69,83,279,50,14.15,37,0.62,37.04,0.62,30.74,8.62,18.52,2.46,13.7,0.31,3.69,8,27,4.31,0,85.85
TUNISIA,656,8486,74,75.15,0.5298717987804878,270,36,0.0,0.05023674833456755,0.46,41.16,3,0.0,0.026111418400802083,12.935975609756097,3.66,0.91,1,0.05858466242820923,35.22381981707318,0.0,Country/Region,23,6,0.02627094927100128,0,0.5197672872237832,56,n/a,13,0.0,0,8.54,n/a,544,6,134,9,50,108,620,149,5.49,153,0.46,24.63,0.15,19.85,3.51,27.39,1.98,28.12,0.0,0.91,3,24,1.37,0,94.51
COSTA RICA,243,8375,75,91.36,0.9732139917695474,151,41,0.0,0.018609039398323042,2.06,62.14,2,0.0,0.025769871447880916,34.465020576131685,7.41,1.23,4,0.02170133074703482,48.43865473251029,0.0,Country/Region,16,3,0.02592731559564409,0,1.3848039598542188,5,n/a,16,0.0,1,2.06,n/a,223,11,79,19,23,58,202,29,16.87,57,0.82,35.43,1.65,26.01,6.58,13.0,6.58,25.56,0.41,4.53,5,18,7.82,0,83.13
PERU,220,7810,76,79.55,1.1956668181818184,141,29,0.0,0.016847689990251314,1.82,64.09,3,0.0,0.024031366687516417,35.5,12.73,1.82,3,0.019647295326533584,49.431805454545454,0.0,Country/Region,13,4,0.024178189230087202,0,1.426389416081483,5,n/a,8,0.0,2,2.27,n/a,173,5,90,10,22,42,191,23,13.18,18,1.36,52.02,1.36,24.28,5.91,13.29,3.64,10.4,0.91,2.27,4,28,4.55,0,86.82
ALGERIA,470,7758,77,83.4,0.4675404255319149,285,45,0.0,0.03599279225190053,0.21,60.64,0,0.0,0.023871362709571364,16.506382978723405,2.77,0.21,0,0.04197376728850356,38.57645914893617,0.0,Country/Region,30,1,0.024017207688478426,0,0.6632261965813692,13,n/a,21,0.0,0,2.77,n/a,365,4,95,15,50,105,425,82,9.57,83,0.0,26.03,0.0,28.77,6.38,22.47,4.47,22.74,0.0,0.85,1,13,3.19,0,90.43
TANZANIA,242,7592,78,94.21,0.8841264462809918,167,48,0.0,0.018532458989276444,1.24,69.01,0,0.0,0.023360580779977547,31.371900826446282,7.02,1.24,2,0.02161202485918694,52.37400619834711,0.0,Country/Region,30,3,0.023503305074881183,0,1.2605224591887578,6,n/a,11,0.0,2,2.48,n/a,214,9,86,16,18,44,194,48,19.83,36,0.0,40.19,0.83,20.56,12.4,22.43,4.55,16.82,0.83,3.72,3,17,6.61,0,80.17
PANAMA,113,7590,79,96.46,1.3518238938053098,89,26,0.0,0.008653586222265447,1.77,78.76,0,0.0,0.02335442678082581,67.16814159292035,14.16,0.88,0,0.010091565326810431,61.488338053097344,0.0,Country/Region,14,1,0.023497113477126998,0,2.6988148243944794,0,n/a,3,0.0,0,0.0,n/a,101,13,51,12,35,19,87,14,23.01,17,0.0,50.5,0.0,18.81,12.39,13.86,2.65,16.83,0.0,11.5,2,16,10.62,0,76.99
ETHIOPIA,271,7485,80,85.98,0.7808490774907749,139,23,0.0,0.020753290851627755,0.74,51.29,3,0.0,0.023031341825359843,27.619926199261993,7.75,0.37,0,0.02420189560677546,47.05391808118081,0.0,Country/Region,12,1,0.023172054595032358,0,1.1097681803825061,18,n/a,3,0.0,1,6.64,n/a,247,9,87,8,53,48,248,31,8.49,81,1.11,35.22,0.0,19.43,4.43,12.55,1.11,32.79,0.37,3.32,2,21,2.95,0,91.51
UGANDA,197,7146,81,86.29,1.0609654822335026,115,27,0.0,0.015086340582179586,1.02,58.38,2,0.0,0.02198823896914114,36.2741116751269,10.15,2.03,0,0.017593259906032343,48.94219340101523,0.0,Country/Region,16,4,0.022122578775698225,0,1.4574932104551765,7,n/a,1,0.0,2,3.55,n/a,186,9,88,9,24,49,170,22,13.71,27,1.02,47.31,0.0,26.34,8.12,11.83,0.51,14.52,1.02,4.57,2,20,4.57,0,86.29
LEBANON,365,7016,82,73.97,0.6996816438356165,141,48,0.0,0.027951849302007864,0.55,38.63,3,0.0,0.02158822902427851,19.221917808219178,5.21,0.82,1,0.03259664906447617,37.32409232876712,0.0,Country/Region,34,3,0.021720124921676288,0,0.772336341364282,16,n/a,12,0.0,0,4.38,n/a,319,9,117,10,136,70,317,77,13.15,55,0.82,36.68,0.27,21.94,9.32,24.14,3.29,17.24,0.0,2.47,2,19,2.74,0,86.85
LATVIA,480,6939,83,71.25,0.5391535416666666,208,31,0.0,0.0367585963423665,0.42,43.33,5,0.0,0.021351300056936803,14.45625,4.79,1.04,1,0.04286682616698236,35.55103458333334,0.0,Country/Region,15,5,0.021481748408140218,0,0.5808518872176884,22,n/a,11,0.0,1,4.58,n/a,352,9,113,10,126,76,449,88,6.46,75,1.04,32.1,0.21,21.59,3.12,25.0,2.29,21.31,0.21,1.88,2,23,2.08,0,93.54
ZIMBABWE,276,6482,84,88.77,0.7690880434782609,148,34,0.0,0.02113619289686074,0.72,53.62,8,0.0,0.019945111250765868,23.485507246376812,7.61,0.72,2,0.02464842504601486,47.074553985507244,0.0,Country/Region,15,2,0.02006696832130925,0,0.9436472948601932,6,n/a,6,0.0,6,2.17,n/a,231,10,76,9,18,79,242,54,12.32,22,2.9,32.9,0.72,34.2,5.43,23.38,2.17,9.52,2.17,3.62,2,21,3.26,0,87.68
CYPRUS,216,6245,85,85.19,1.0012759259259258,130,54,0.0,0.016541368354064927,1.39,60.19,1,0.0,0.019215862351285532,28.912037037037038,14.35,0.93,1,0.019290071775142064,51.44799212962963,0.0,Country/Region,8,2,0.01933326398743849,0,1.16168517259114,3,n/a,46,0.0,2,1.39,n/a,169,30,75,44,64,45,162,29,25.0,20,0.46,44.38,0.46,26.63,3.7,17.16,21.3,11.83,0.93,13.89,3,31,20.37,0,75.0
SENEGAL,227,6160,86,88.99,1.0086665198237885,139,37,0.0,0.017383752853577492,1.32,61.23,0,0.0,0.01895431738733689,27.136563876651984,8.37,1.32,0,0.020272436541468743,43.984265198237885,0.0,Country/Region,27,3,0.01907012108288568,0,1.090346690210577,14,n/a,5,0.0,0,6.17,n/a,197,9,63,10,23,51,190,37,16.3,46,0.0,31.98,0.0,25.89,11.89,18.78,2.2,23.35,0.0,3.96,3,19,4.41,0,83.7
UNITED ARAB EMIRATES,329,5318,87,80.24,0.7371395136778116,137,26,0.0,0.025194954576330374,0.91,41.64,0,0.0,0.0163634837444574,16.164133738601823,5.47,0.3,2,0.029381637101952497,37.224140425531914,0.0,Country/Region,20,1,0.016463458428374357,0,0.6494746277427395,24,n/a,1,0.0,0,7.29,n/a,290,7,83,4,81,77,303,70,7.9,60,0.0,28.62,0.61,26.55,6.08,24.14,0.3,20.69,0.0,2.13,3,18,1.22,0,92.1
ARMENIA,366,5309,88,70.22,0.5076188524590164,166,50,0.0,0.028028429711054462,0.27,45.36,2,0.0,0.0163357907482746,14.505464480874316,5.74,0.27,0,0.032685954952324056,32.0662806010929,0.0,Country/Region,8,1,0.01643559623848053,0,0.5828293242497185,20,n/a,41,0.0,6,5.46,n/a,261,7,105,40,22,41,316,34,13.66,81,0.55,40.23,0.0,15.71,2.19,13.03,11.2,31.03,1.64,1.91,1,21,10.93,0,86.34
BOLIVIA,110,5208,89,92.73,1.23617,91,27,0.0,0.008423844995125657,1.82,82.73,12,0.0,0.0160250137911121,47.345454545454544,17.27,2.73,0,0.009823647663266792,58.59784090909091,0.0,Country/Region,5,3,0.01612292055189426,0,1.9023395848789661,2,n/a,19,0.0,5,1.82,n/a,98,12,43,10,5,25,83,22,24.55,8,10.91,43.88,0.0,25.51,4.55,22.45,17.27,8.16,4.55,10.91,2,19,9.09,0,75.45
COTE IVOIRE,156,5143,90,82.69,0.9804660256410256,95,26,0.0,0.011946543811269115,1.92,60.9,1,0.0,0.015825008818680784,32.967948717948715,8.97,2.56,0,0.013931718504269268,43.15297435897436,0.0,Country/Region,19,4,0.015921693624883288,0,1.3246516372168773,2,n/a,2,0.0,3,1.28,n/a,135,8,49,6,2,32,130,22,16.67,32,0.64,36.3,0.0,23.7,12.18,16.3,1.28,23.7,1.92,5.13,3,14,3.85,0,83.33
SRI LANKA,199,5060,91,83.42,0.8126894472361809,93,31,0.0,0.01523950140027278,1.01,46.73,3,0.0,0.015569617853883874,25.42713567839196,9.55,0.5,0,0.017771871681728103,43.78603718592965,0.0,Country/Region,21,1,0.015664742318084665,0,1.0216618933218633,19,n/a,5,0.0,1,9.55,n/a,169,7,66,7,32,39,168,47,15.58,17,1.51,39.05,0.0,23.08,10.55,27.81,2.51,10.06,0.5,3.52,2,19,3.52,0,84.42
GHANA,202,4856,92,88.12,0.798949504950495,121,23,0.0,0.015469242627412571,0.0,59.9,0,0.0,0.014941909940407134,24.03960396039604,10.4,2.48,0,0.018039789345271742,48.429319306930694,0.0,Country/Region,14,5,0.015033199347157933,0,0.9659108917154764,10,n/a,6,0.0,0,4.95,n/a,185,3,74,9,4,42,179,28,11.39,41,0.0,40.0,0.0,22.7,6.93,15.14,2.97,22.16,0.0,1.49,0,21,4.46,0,88.61
MALAWI,110,4737,93,90.0,1.63565,70,26,0.0,0.008423844995125657,2.73,63.64,1,0.0,0.014575746990879034,43.06363636363636,17.27,0.0,3,0.009823647663266792,55.02194363636364,0.0,Country/Region,16,0,0.014664799280784006,0,1.730296200762608,6,n/a,1,0.0,6,5.45,n/a,103,7,47,6,10,30,84,12,23.64,14,0.91,45.63,2.73,29.13,14.55,11.65,0.91,13.59,5.45,6.36,3,19,5.45,0,76.36
CAMEROON,196,4711,94,87.24,0.9717423469387755,120,26,0.0,0.015009760173132988,0.51,61.22,1,0.0,0.014495745001906509,24.035714285714285,4.08,2.55,0,0.017503954018184463,45.758022448979595,0.0,Country/Region,14,5,0.014584308509979618,0,0.9657546046507424,9,n/a,4,0.0,1,4.59,n/a,166,11,58,11,36,52,170,23,13.27,33,0.51,34.94,0.0,31.33,7.14,13.86,2.04,19.88,0.51,5.61,1,8,5.61,0,86.73
REPUBLIC OF GEORGIA,322,4541,95,66.77,0.45692515527950306,133,48,0.0,0.024658891713004196,0.31,41.3,0,0.0,0.013972655074009225,14.102484472049689,5.28,1.55,0,0.028756495887017335,30.6674,0.0,Country/Region,18,5,0.014058022700874005,0,0.5666375941235249,10,n/a,29,0.0,3,3.11,n/a,259,3,76,30,94,52,274,50,14.91,81,0.0,29.34,0.0,20.08,5.59,19.31,9.01,31.27,0.93,0.93,1,17,9.32,0,85.09
NEPAL,139,4358,96,79.86,0.9233654676258993,90,28,0.0,0.010644676857476967,0.72,64.75,2,0.0,0.013409564151625676,31.35251798561151,10.79,0.72,3,0.01241351841085531,46.19491438848921,0.0,Country/Region,17,1,0.0134914915063662,0,1.2597436569628335,1,n/a,5,0.0,3,0.72,n/a,130,6,49,6,11,42,111,23,20.14,16,1.44,37.69,2.16,32.31,12.23,17.69,3.6,12.31,2.16,4.32,1,15,4.32,0,79.86
GABON,63,4190,97,98.41,1.5000857142857145,46,17,0.0,0.004824565769935603,1.59,73.02,1,0.0,0.012892628222880126,66.5079365079365,15.87,3.17,0,0.005626270934416435,54.294966666666674,0.0,Country/Region,14,2,0.012971397295014774,0,2.6722877949391517,0,n/a,1,0.0,0,0.0,n/a,58,5,31,2,16,14,46,6,26.98,7,1.59,53.45,0.0,24.14,22.22,10.34,1.59,12.07,0.0,7.94,1,10,3.17,0,73.02
GAMBIA,70,3386,98,97.14,1.382817142857143,61,17,0.0,0.005360628633261782,2.86,87.14,0,0.0,0.010418720563883557,48.371428571428574,22.86,0.0,0,0.006251412149351595,65.95864857142858,0.0,Country/Region,15,0,0.01048237499783294,0,1.9435632043669624,1,n/a,1,0.0,0,1.43,n/a,69,4,56,2,3,5,53,6,24.29,2,0.0,81.16,0.0,7.25,21.43,8.7,1.43,2.9,0.0,5.71,2,16,2.86,0,75.71
ECUADOR,116,3369,99,82.76,0.8725,74,14,0.0,0.008883327449405239,0.86,63.79,1,0.0,0.01036641157109383,29.04310344827586,9.48,1.72,0,0.010359482990354071,49.123561206896554,0.0,Country/Region,4,2,0.010429746416922379,0,1.1669514188388819,1,n/a,6,0.0,1,0.86,n/a,89,8,40,9,15,19,102,10,12.07,20,0.86,44.94,0.0,21.35,3.45,11.24,5.17,22.47,0.86,6.9,1,11,7.76,0,87.93
OMAN,230,3283,100,78.26,0.5297478260869565,91,27,0.0,0.017613494080717284,0.0,39.57,0,0.0,0.010101789607569321,14.273913043478261,3.48,0.87,1,0.020540354205012382,39.155579565217394,0.0,Country/Region,18,2,0.01016350771349248,0,0.5735255913037978,8,n/a,6,0.0,1,3.48,n/a,202,11,63,8,26,37,203,61,11.74,41,0.0,31.19,0.43,18.32,7.83,30.2,2.61,20.3,0.43,4.78,0,8,3.48,0,88.26
CONGO DEMOCRATIC REPUBLIC,46,3238,101,95.65,1.7156739130434784,40,21,0.0,0.0035226988161434565,6.52,86.96,0,0.0,0.009963324626655333,70.3913043478261,23.91,0.0,0,0.004108070841002477,63.17002391304348,0.0,Country/Region,21,0,0.01002419676402335,0,2.828321450870693,2,n/a,1,0.0,0,4.35,n/a,44,0,27,0,10,6,25,3,45.65,8,0.0,61.36,0.0,13.64,45.65,6.82,2.17,18.18,0.0,0.0,3,11,0.0,0,54.35
SYRIA,140,3024,102,83.57,0.7720707142857143,64,5,0.0,0.010721257266523563,1.43,45.71,1,0.0,0.00930484671741993,21.6,7.14,0.0,0,0.01250282429870319,43.385865,0.0,Country/Region,4,0,0.009361695804325698,0,0.8678876447143671,0,n/a,0,0.0,0,0.0,n/a,120,0,26,0,62,31,135,43,3.57,20,0.71,21.67,0.0,25.83,2.86,35.83,0.0,16.67,0.0,0.0,2,10,0.0,0,96.43
SUDAN,121,2980,103,85.12,0.7424082644628099,81,14,0.0,0.009266229494638222,0.0,66.94,0,0.0,0.009169458736081808,24.628099173553718,7.44,0.83,1,0.01080601242959347,49.66417355371902,0.0,Country/Region,9,1,0.009225480653733657,0,0.9895566197003419,8,n/a,0,0.0,0,6.61,n/a,112,5,47,4,35,26,107,13,11.57,26,0.0,41.96,0.83,23.21,7.44,11.61,0.0,23.21,0.0,4.13,0,9,3.31,0,88.43
UZBEKISTAN,369,2817,104,62.06,0.3005951219512195,110,19,0.0,0.028258170938194247,0.54,29.81,0,0.0,0.00866790780521559,7.634146341463414,2.98,0.0,0,0.03295387261586769,21.581314363143633,0.0,Country/Region,9,0,0.00872086543676769,0,0.3067398744304391,23,n/a,9,0.0,0,6.23,n/a,218,3,43,10,17,32,350,50,5.15,93,0.0,19.72,0.0,14.68,2.44,22.94,2.44,42.66,0.0,0.81,2,11,2.71,0,94.85
BOTSWANA,126,2735,105,74.6,0.6528055555555555,42,8,0.0,0.009649131539871207,0.79,33.33,0,0.0,0.008415593839994545,21.706349206349206,3.97,0.0,0,0.01125254186883287,37.37348968253968,0.0,Country/Region,6,0,0.008467009928846157,0,0.8721607540762029,6,n/a,0,0.0,0,4.76,n/a,93,4,16,2,23,31,118,30,6.35,16,0.0,17.2,0.0,33.33,4.76,32.26,0.0,17.2,0.0,3.17,1,5,1.59,0,93.65
GUATEMALA,75,2547,106,70.67,2.5966653333333336,61,7,0.0,0.005743530678494766,4.0,81.33,1,0.0,0.007837117919731667,33.96,13.33,1.33,0,0.0066979415885909934,42.988477333333336,0.0,Country/Region,3,1,0.007884999739952894,0,1.3645122414120328,0,n/a,2,0.0,0,0.0,n/a,70,3,47,3,2,10,68,6,9.33,7,1.33,67.14,0.0,14.29,4.0,8.57,2.67,10.0,0.0,4.0,3,10,4.0,0,90.67
PAPUA NEW GUINEA,95,2469,107,89.47,0.762742105263158,53,7,0.0,0.007275138859426705,1.05,55.79,0,0.0,0.007597111952814088,25.989473684210527,8.42,0.0,0,0.008484059345548594,45.42594947368421,0.0,Country/Region,7,0,0.007643527427539731,0,1.0442566251460879,3,n/a,0,0.0,0,3.16,n/a,77,2,28,0,23,29,88,10,7.37,10,0.0,36.36,0.0,37.66,7.37,12.99,0.0,12.99,0.0,2.11,1,8,0.0,0,92.63
