Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
CROATIA,5696,75338,50,66.82,0.6227718398876405,1445,787,75.4,0.24762385866311806,0.67,25.37,253,60.88,0.15837882711079393,13.226474719101123,5.58,1.53,47,0.27589761176129823,32.91200988412921,0.0,Country/Region,215,87,0.16022534738708993,0,0.6395943749760467,1050,n/a,326,0.0,94,18.43,n/a,3563,261,882,272,572,754,4909,913,13.82,1014,4.44,24.75,0.83,21.16,3.77,25.62,5.72,28.46,1.65,4.58,38,318,4.78,0,86.18
SAUDI ARABIA,3606,71661,51,79.09,0.7978039101497505,1542,680,62.78,0.1567646829949445,1.08,42.76,295,45.76,0.15064887745343125,19.87271214642263,7.9,1.11,52,0.17466411306377128,41.32152972823073,0.0,Country/Region,178,40,0.15240527514808264,0,0.9609873510750475,259,n/a,156,0.0,38,7.18,n/a,2464,292,810,155,566,561,2926,527,18.86,566,8.18,32.87,1.44,22.77,4.94,21.39,4.33,22.97,1.05,8.1,39,285,4.3,0,81.14
UKRAINE,8034,67638,52,62.72,0.49257001493651975,2707,1066,72.8,0.34926441020005106,0.41,33.69,187,54.73,0.14219155151609916,8.41896938013443,3.88,1.51,111,0.38914350647652207,26.296514762260397,0.0,Country/Region,251,121,0.14384934623387916,0,0.4071172079475689,880,n/a,640,0.0,42,10.95,n/a,4269,193,1260,517,303,826,6968,518,13.27,1665,2.33,29.52,1.38,19.35,3.12,12.13,7.97,39.0,0.52,2.4,33,312,6.44,0,86.73
SERBIA,5749,67436,53,67.89,0.5719696468951122,1580,1521,79.86,0.24992794302216748,0.5,27.48,920,68.74,0.14176689831218642,11.730040006957731,5.51,0.66,53,0.27846477703927375,32.08399154635589,0.0,Country/Region,267,38,0.14341974204778193,0,0.5672310850796396,1025,n/a,958,0.0,36,17.83,n/a,3832,459,1108,281,282,1040,4228,704,26.46,980,16.0,28.91,0.92,27.14,4.64,18.37,16.66,25.57,0.63,7.98,29,317,4.89,0,73.54
COLOMBIA,5038,67337,54,56.65,0.6287125446605797,1785,847,78.4,0.21901843397907106,1.05,35.43,346,43.29,0.14155877619739748,13.365819769749901,5.18,1.17,56,0.24402601264982798,28.24844384676459,0.0,Country/Region,176,59,0.14320919346152639,0,0.6463327018899446,586,n/a,317,0.0,107,11.63,n/a,2284,358,849,269,294,449,4191,398,16.81,588,6.87,37.17,1.11,19.66,3.49,17.43,6.29,25.74,2.12,7.11,53,261,5.34,0,83.19
SLOVAKIA,4602,66770,55,71.99,0.7440040417209909,1943,922,67.12,0.20006407962915546,0.61,42.22,289,52.33,0.14036680408542448,14.508909169926119,6.65,2.69,71,0.22290744545742525,37.153800152107785,0.0,Country/Region,268,124,0.14200332428569903,0,0.7016092261320096,611,n/a,339,0.0,67,13.28,n/a,2992,242,948,294,444,593,3680,747,20.03,704,6.28,31.68,1.54,19.82,5.82,24.97,7.37,23.53,1.46,5.26,28,306,6.39,0,79.97
TUNISIA,3919,61891,56,74.87,0.6446624904312325,1635,533,85.61,0.17037182270027385,0.41,41.72,193,69.58,0.13010995764042246,15.792549119673387,6.63,0.69,48,0.18982491932804207,39.21472510844604,0.0,Country/Region,177,27,0.13162689446407366,0,0.7636823717576706,644,n/a,163,0.0,10,16.43,n/a,2777,140,867,115,221,682,3386,592,13.6,636,4.92,31.22,1.22,24.56,4.52,21.32,4.16,22.9,0.26,3.57,16,260,2.93,0,86.4
BULGARIA,4066,56258,57,69.7,0.6228106492867683,1818,789,67.14,0.17676239629990134,0.49,44.71,181,52.73,0.11826801953329057,13.836202656173143,5.24,1.11,46,0.19694517019337052,32.62097174126907,0.0,Country/Region,321,45,0.11964689258147157,0,0.6690790689023747,539,n/a,343,0.0,55,13.26,n/a,2685,143,783,241,274,562,3277,413,19.4,927,4.45,29.16,1.13,20.93,7.89,15.38,8.44,34.53,1.35,3.52,20,213,5.93,0,80.6
ESTONIA,1897,49760,58,78.12,1.195675065893516,797,484,65.21,0.08246883073805039,1.63,42.01,140,53.51,0.10460764072623518,26.230890880337373,11.65,2.0,31,0.09188514211923852,46.433456457564574,0.0,Country/Region,168,38,0.1058272490108789,0,1.2684506351072846,208,n/a,192,0.0,32,10.96,n/a,1352,133,515,145,266,424,1413,235,25.51,178,7.38,38.09,1.63,31.36,8.86,17.38,10.12,13.17,1.69,7.01,31,221,7.64,0,74.49
ICELAND,1082,49692,59,79.39,1.5696568391866914,691,295,51.29,0.047038099556442024,3.33,63.86,37,41.22,0.10446468816254179,45.92606284658041,16.82,5.08,11,0.05240892133527469,50.770702310536045,0.0,Country/Region,129,55,0.10568262977991548,0,2.220852652373686,96,n/a,110,0.0,63,8.87,n/a,826,74,445,118,265,175,787,155,27.26,51,3.42,53.87,1.02,21.19,11.92,18.77,10.17,6.17,5.82,6.84,36,182,10.91,0,72.74
KENYA,1471,46763,60,78.99,1.1480492182188988,1055,475,53.7,0.06394920928606859,1.84,71.72,141,38.55,0.0983072167058066,31.789938817131205,12.78,1.29,30,0.071250945734001,46.98042161794698,0.0,Country/Region,120,19,0.09945336908150583,0,1.5372702462362255,109,n/a,135,0.0,156,7.41,n/a,1160,237,555,184,124,338,996,155,32.29,112,9.59,47.84,2.04,29.14,8.16,13.36,9.18,9.66,10.61,16.11,27,188,12.51,0,67.71
INDONESIA,2464,45231,61,63.07,0.6621321834415584,1109,579,70.82,0.1071181860508994,0.77,45.01,275,46.43,0.09508657953553745,18.35673701298701,6.41,1.3,29,0.1193489668855054,31.441178612012987,0.0,Country/Region,139,32,0.09619518287803584,0,0.8876791424600404,290,n/a,163,0.0,58,11.77,n/a,1174,117,426,136,200,412,1885,214,23.5,122,11.16,36.29,1.18,35.09,5.64,18.23,6.62,10.39,2.35,4.75,19,158,5.52,0,76.5
NIGERIA,3421,43431,62,77.32,0.5112300204618533,808,499,78.02,0.14872212438316834,0.41,23.62,193,63.34,0.09130254108482959,12.695410698626132,3.54,0.96,36,0.1657032531312151,33.12357605963169,0.0,Country/Region,120,33,0.09236702676429825,0,0.613913642395245,632,n/a,183,0.0,51,18.47,n/a,2084,213,473,150,113,421,2922,427,14.59,763,5.64,22.7,1.05,20.2,3.51,20.49,5.35,36.61,1.49,6.23,14,121,4.38,0,85.41
PHILIPPINES,1363,41856,63,71.02,1.1684269258987527,703,242,59.06,0.05925409398838307,2.27,51.58,61,41.89,0.0879915074404602,30.708730741012474,12.33,4.4,11,0.06601974101661683,41.235589581804845,0.0,Country/Region,82,60,0.08901739016477787,0,1.4849861253082561,96,n/a,51,0.0,26,7.04,n/a,910,96,335,88,143,256,1121,148,17.75,171,4.48,36.81,0.81,28.13,6.02,16.26,3.74,18.79,1.91,7.04,31,168,6.46,0,82.25
ALGERIA,2574,38302,64,76.03,0.7797290598290598,1333,444,82.13,0.1119002479281717,0.89,51.79,174,53.46,0.0805201337438959,14.88034188034188,8.66,0.43,20,0.12467704576432259,40.41587804972805,0.0,Country/Region,122,11,0.08145890859354267,0,0.7195706464884818,351,n/a,165,0.0,7,13.64,n/a,1624,74,495,128,248,447,2130,358,17.25,324,6.76,30.48,0.78,27.52,4.74,22.04,6.41,19.95,0.27,2.87,23,223,4.97,0,82.75
UNITED ARAB EMIRATES,1807,35752,65,71.39,0.9514812396236857,1023,249,57.06,0.0785562346566458,1.55,56.61,59,40.12,0.07515941260539309,19.785279468732707,9.96,2.32,13,0.08752580485475173,41.26666452684007,0.0,Country/Region,82,42,0.07603568743241443,0,0.9567593575977826,64,n/a,83,0.0,19,3.54,n/a,1012,91,345,95,179,304,1558,203,13.78,160,3.27,34.09,0.72,30.04,4.54,20.06,4.59,15.81,1.05,5.04,28,180,5.26,0,86.22
VIETNAM,1571,33118,66,79.19,0.998903946530872,1078,443,60.22,0.06829653826540705,1.46,68.62,163,40.93,0.06962210300585725,21.080840229153406,11.46,0.95,21,0.076094653805653,47.43467810311903,0.0,Country/Region,135,15,0.07043381898597845,0,1.0194089594306952,146,n/a,119,0.0,37,9.29,n/a,1072,130,436,124,204,329,1128,209,28.2,98,10.38,40.67,1.34,30.69,8.59,19.5,7.57,9.14,2.36,8.27,23,180,7.89,0,71.8
LITHUANIA,3262,32542,67,66.0,0.6490960453709381,846,613,75.97,0.1418098713060202,0.52,25.94,260,60.76,0.06841121070163074,9.97608828939301,5.52,0.86,120,0.15800175729728838,32.63351676885347,0.0,Country/Region,160,28,0.06920880902958242,0,0.4824150115333084,446,n/a,146,0.0,15,13.67,n/a,1904,88,442,73,179,357,2649,376,18.79,729,7.97,23.21,3.68,18.75,4.9,19.75,4.48,38.29,0.46,2.7,17,180,2.24,0,81.21
VENEZUELA,2342,30508,68,61.36,0.5266099060631939,840,329,75.23,0.10181444469610648,1.54,35.87,121,52.95,0.06413524725233084,13.026473099914602,5.51,0.77,15,0.11343964303808995,28.605426515798467,0.0,Country/Region,86,18,0.06488299262105895,0,0.629922870411564,248,n/a,133,0.0,34,10.59,n/a,1299,116,444,107,137,287,2013,209,14.05,359,5.17,34.18,0.64,22.09,3.67,16.09,5.68,27.64,1.45,4.95,36,129,4.57,0,85.95
JORDAN,1630,29814,69,79.02,0.8016044171779141,637,223,69.75,0.07086146236321672,0.98,39.08,68,49.88,0.0626762902052246,18.29079754601227,6.81,0.86,19,0.07895244156792768,40.619708098159514,0.0,Country/Region,70,14,0.06340702576387346,0,0.8844904989959542,248,n/a,72,0.0,20,15.21,n/a,1021,68,301,66,207,251,1407,247,13.68,222,4.17,29.48,1.17,24.58,4.29,24.19,4.42,21.74,1.23,4.17,16,111,4.05,0,86.32
BANGLADESH,1514,29666,70,77.15,0.822435072655218,811,312,69.68,0.06581856074718413,0.86,53.57,92,47.75,0.06236515815483305,19.59445178335535,8.52,1.25,28,0.07333374020481134,41.238951387054165,0.0,Country/Region,106,19,0.06309226626118837,0,0.9475314781552889,195,n/a,118,0.0,27,12.88,n/a,1015,128,398,86,124,252,1202,146,20.61,219,6.08,39.21,1.85,24.83,7.0,14.38,7.79,21.58,1.78,8.45,13,129,5.68,0,79.39
PERU,1240,28566,71,64.84,1.0294787096774196,776,307,55.81,0.053906879343796774,2.02,62.58,114,36.85,0.06005269021273381,23.037096774193547,10.89,2.34,25,0.06006198008848486,37.82848225806452,0.0,Country/Region,63,29,0.0607528375250154,0,1.1140079140872072,58,n/a,111,0.0,65,4.68,n/a,795,134,442,105,107,159,933,122,24.76,72,9.19,55.6,2.02,20.0,5.08,15.35,8.95,9.06,5.24,10.81,25,135,8.47,0,75.24
LEBANON,1180,27864,72,77.63,0.9776572881355933,562,211,63.05,0.05129848195619371,1.53,47.63,38,49.07,0.05857691521695774,23.613559322033897,9.75,1.61,18,0.05715575524549366,43.51065008474576,0.0,Country/Region,81,19,0.05925985664065775,0,1.1418839892178376,78,n/a,59,0.0,24,6.61,n/a,830,83,333,74,419,215,969,170,17.88,112,3.22,40.12,1.53,25.9,6.86,20.48,5.0,13.49,2.03,7.03,18,115,6.27,0,82.12
MOROCCO,2048,27775,73,71.63,0.599745458984375,934,335,77.59,0.08903329749685145,0.39,45.61,105,60.74,0.058389815538006075,13.56201171875,5.42,0.98,20,0.09919914130743306,35.1341302734375,0.0,Country/Region,113,20,0.05907057558836739,0,0.6558199817329124,261,n/a,125,0.0,15,12.74,n/a,1426,98,387,97,90,331,1713,273,16.36,435,5.13,27.14,0.98,23.21,5.52,19.14,6.1,30.5,0.73,4.79,8,111,4.74,0,83.64
TANZANIA,762,27561,74,82.02,1.324555249343832,611,270,47.64,0.03312664682255898,1.05,80.18,104,29.0,0.05793993541108858,36.169291338582674,14.96,1.57,13,0.036909055505988275,50.08344160104988,0.0,Country/Region,70,12,0.05861545036151192,0,1.7490431712403784,27,n/a,65,0.0,92,3.54,n/a,626,156,281,83,38,203,492,69,35.43,73,13.65,44.89,1.71,32.43,9.19,11.02,8.53,11.66,12.07,20.47,8,114,10.89,0,64.57
CYPRUS,1282,26463,75,74.49,1.1400082683307333,710,288,58.11,0.05573275751511892,1.09,55.38,81,46.49,0.055631671956156786,20.641965678627145,13.26,1.56,22,0.062096337478578706,47.55324586583463,0.0,Country/Region,77,20,0.056280275132132,0,0.9981862451551098,57,n/a,112,0.0,18,4.45,n/a,677,71,299,108,305,180,994,112,22.46,86,6.32,44.17,1.72,26.59,6.01,16.54,8.74,12.7,1.4,5.54,14,170,8.42,0,77.54
UGANDA,809,23628,76,80.72,1.2121756489493203,622,265,49.94,0.03516989144284806,1.24,76.89,90,30.9,0.0496718113962919,29.206427688504327,13.23,1.48,24,0.03918559829966472,49.82711644004945,0.0,Country/Region,59,12,0.05025092925299531,0,1.412339059306163,31,n/a,56,0.0,88,3.83,n/a,643,145,303,92,74,205,544,79,32.76,56,11.12,47.12,2.97,31.88,7.29,12.29,6.92,8.71,10.88,17.92,10,107,11.37,0,67.24
URUGUAY,980,23584,77,76.22,0.8945738775510205,560,245,63.57,0.042603823997516804,1.02,57.14,49,46.12,0.04957931267860793,24.06530612244898,8.47,1.22,27,0.047468339102189644,41.798537653061224,0.0,Country/Region,65,12,0.050157352103548394,0,1.1637291685717623,62,n/a,106,0.0,28,6.33,n/a,682,81,303,104,166,161,735,146,25.0,72,5.0,44.43,2.76,23.61,6.63,21.41,10.82,10.56,2.86,8.27,10,83,10.61,0,75.0
LUXEMBOURG,828,22661,78,77.66,1.2769399758454105,573,225,51.33,0.035995883948922364,1.81,69.2,21,43.84,0.04763894185082829,27.368357487922705,15.82,2.66,17,0.0401059028332786,49.278089855072466,0.0,Country/Region,84,22,0.04819435871855962,0,1.3234552572296112,19,n/a,112,0.0,10,2.29,n/a,507,61,262,103,153,128,603,66,27.17,51,2.54,51.68,2.05,25.25,10.14,13.02,13.53,10.06,1.21,7.37,15,131,12.44,0,72.83
COSTA RICA,801,20890,79,63.92,0.8442146067415731,413,195,63.3,0.034822105124500985,1.37,51.56,54,33.46,0.04391586846404849,26.079900124843945,10.74,1.37,16,0.03879810165393256,35.48694307116105,0.0,Country/Region,53,11,0.04442787845332114,0,1.2611491553148262,36,n/a,69,0.0,32,4.49,n/a,442,93,183,72,110,101,606,90,24.34,68,6.74,41.4,2.0,22.85,6.62,20.36,8.61,15.38,4.0,11.61,11,86,8.99,0,75.66
ETHIOPIA,656,19593,80,90.85,1.178366006097561,406,164,59.91,0.02851847810446023,2.13,61.89,66,38.87,0.041189258535955106,29.867378048780488,14.33,0.15,15,0.03177472495003715,53.50378384146341,0.0,Country/Region,40,1,0.041669479298033565,0,1.444300722678227,59,n/a,47,0.0,25,8.99,n/a,487,83,186,43,50,144,492,78,25.0,79,10.06,38.19,2.29,29.57,6.1,16.02,7.16,16.22,3.81,12.65,14,94,6.55,0,75.0
CUBA,1447,19049,81,63.23,0.5474480304077403,725,255,73.39,0.06290585033102736,0.62,50.1,68,52.45,0.040045638026407836,13.164478230822391,5.32,0.69,37,0.0700884557968045,30.212380580511404,0.0,Country/Region,71,10,0.04051252545032621,0,0.6365964026505803,91,n/a,81,0.0,16,6.29,n/a,902,91,284,79,166,227,1192,199,17.62,192,4.7,31.49,2.56,25.17,4.91,22.06,5.6,21.29,1.11,6.29,9,77,5.46,0,82.38
KUWAIT,1004,15987,82,74.4,0.6712049800796813,400,152,66.43,0.04364718295255803,0.6,39.84,31,54.58,0.033608568173037014,15.923306772908367,7.07,1.39,9,0.04863082903938613,38.38724492031873,0.0,Country/Region,77,14,0.034000406550179274,0,0.7700054367670781,108,n/a,39,0.0,7,10.76,n/a,680,50,187,35,65,175,852,179,15.14,139,3.09,27.5,0.9,25.74,7.67,26.32,3.88,20.44,0.7,4.98,6,71,3.49,0,84.86
PANAMA,330,15687,83,86.67,1.3887833333333335,272,115,40.0,0.014346185631816883,2.73,82.42,20,41.82,0.03297789509791904,47.53636363636364,17.88,2.42,8,0.015984236636451616,55.23828303030304,0.0,Country/Region,43,8,0.033362380531223014,0,2.2987221791401375,8,n/a,33,0.0,11,2.42,n/a,276,56,160,44,22,40,215,62,34.85,14,6.06,57.97,2.42,14.49,13.03,22.46,10.0,5.07,3.33,16.97,9,59,13.33,0,65.15
GHANA,680,15580,84,74.56,0.9539557352941178,410,149,53.24,0.029561837059501456,0.74,60.29,55,36.18,0.03275295503446029,22.91176470588235,10.0,1.91,12,0.03293721488723363,43.30968647058824,0.0,Country/Region,33,13,0.03313481791779528,0,1.1079472148004812,46,n/a,49,0.0,29,6.76,n/a,482,91,209,49,31,140,531,70,21.91,63,8.09,43.36,1.76,29.05,4.85,14.52,7.21,13.07,4.26,13.38,5,68,7.21,0,78.09
BELARUS,1658,15557,85,61.88,0.4286428829915561,676,203,69.72,0.07207871447743149,0.12,40.77,26,54.89,0.03270460343203458,9.382991556091676,3.26,0.48,10,0.08030867982799024,25.508660494571775,0.0,Country/Region,45,8,0.0330859025896753,0,0.45373455491183445,201,n/a,100,0.0,16,12.12,n/a,1012,56,217,122,86,212,1455,164,12.24,419,1.57,21.44,0.6,20.95,2.71,16.21,6.03,41.4,0.97,3.38,2,54,7.36,0,87.76
CAMEROON,725,15345,86,78.34,0.7439393103448276,522,149,65.66,0.03151813510020376,0.28,72.0,62,35.31,0.03225892779228454,21.16551724137931,6.76,1.79,10,0.03511688351947703,40.71869131034483,0.0,Country/Region,43,13,0.03263503086961288,0,1.023503696831225,49,n/a,52,0.0,15,6.76,n/a,566,67,214,34,46,160,576,102,20.55,90,8.55,37.81,1.38,28.27,5.93,18.02,7.17,15.9,2.07,9.24,2,49,4.69,0,79.45
SRI LANKA,855,14399,87,70.06,0.6709702923976609,382,208,68.65,0.03716966277334374,0.47,44.68,63,50.88,0.03027020536207919,16.840935672514618,6.67,0.58,61,0.04141370401262464,36.94118994152047,0.0,Country/Region,35,5,0.030623122156504125,0,0.8143793379741795,108,n/a,73,0.0,15,12.63,n/a,526,69,162,49,22,199,647,122,24.33,43,7.37,30.8,7.13,37.83,4.09,23.19,8.54,8.17,1.75,8.07,4,57,5.73,0,75.67
ECUADOR,587,13878,88,68.99,1.019712947189097,386,193,54.68,0.0255188211087167,0.68,65.76,58,23.85,0.029174936454957636,23.642248722316864,10.05,1.36,15,0.02843256638059727,40.728413969335605,0.0,Country/Region,40,8,0.02951508363691675,0,1.143271326314995,13,n/a,91,0.0,54,2.21,n/a,398,89,188,80,15,90,394,58,32.88,62,9.88,47.24,2.56,22.61,6.81,14.57,15.5,15.58,9.2,15.16,4,59,13.63,0,67.12
LATVIA,1116,11866,89,59.41,0.7428926523297491,330,156,73.84,0.0485161914094171,0.81,29.57,47,55.82,0.024945222364499732,10.632616487455197,8.06,1.16,24,0.05405578207963637,32.347295609319,0.0,Country/Region,42,13,0.025236055803116744,0,0.5141628318264448,113,n/a,45,0.0,7,10.13,n/a,527,33,175,43,97,100,960,80,13.98,172,4.21,33.21,2.15,18.98,3.76,15.18,4.03,32.64,0.63,2.96,9,90,3.85,0,86.02
OMAN,604,11610,90,77.81,0.7614418874172186,361,99,53.64,0.026257867035204233,0.5,59.77,20,43.54,0.024407048007065727,19.221854304635762,8.11,1.16,4,0.02925599675277811,42.24964056291391,0.0,Country/Region,38,7,0.024691606933607394,0,0.9295137329449839,23,n/a,21,0.0,9,3.81,n/a,383,37,128,37,40,100,505,85,16.39,70,3.31,33.42,0.66,26.11,6.29,22.19,3.48,18.28,1.49,6.13,3,49,6.13,0,83.61
QATAR,496,10992,91,67.34,0.9789262096774194,310,87,58.27,0.02156275173751871,1.81,62.5,27,42.74,0.023107861472322692,22.161290322580644,11.09,3.43,5,0.024024792035393944,39.662593346774194,0.0,Country/Region,25,17,0.023377273334557493,0,1.071656426490109,16,n/a,23,0.0,7,3.23,n/a,282,36,115,30,193,56,409,53,17.54,58,5.44,40.78,1.01,19.86,5.04,18.79,4.64,20.57,1.41,7.26,9,55,6.05,0,82.46
ARMENIA,757,10910,92,67.24,0.8958392338177015,320,208,61.96,0.032909280373592066,0.79,42.27,15,45.71,0.02293547749845711,14.412153236459709,7.53,0.53,23,0.03666687010240567,32.86290819022457,0.0,Country/Region,44,4,0.02320287955604278,0,0.696930386750772,75,n/a,166,0.0,24,9.91,n/a,506,55,213,126,13,95,549,71,27.48,127,1.98,42.09,3.04,18.77,5.81,14.03,21.93,25.1,3.17,7.27,6,57,16.64,0,72.52
CAMBODIA,179,10898,93,85.47,2.1011033519553073,155,65,35.75,0.0077817188730158245,5.03,86.59,28,22.91,0.02291025057545239,60.88268156424581,16.2,0.0,3,0.008670237448257088,53.14523519553073,0.0,Country/Region,20,0,0.02317735851528453,0,2.944111827901779,3,n/a,16,0.0,7,1.68,n/a,143,41,88,14,38,31,114,17,36.31,7,15.64,61.54,1.68,21.68,11.17,11.89,8.94,4.9,3.91,22.91,9,29,7.82,0,63.69
NEPAL,496,10130,94,81.65,0.8571796370967742,293,136,56.25,0.02156275173751871,0.81,59.07,54,44.35,0.02129572750315037,20.423387096774192,7.26,1.41,9,0.024024792035393944,40.61650483870968,0.0,Country/Region,44,7,0.021544011906756495,0,0.9876164119673221,15,n/a,46,0.0,14,3.02,n/a,296,45,117,29,8,81,360,54,27.42,44,10.89,39.53,1.81,27.36,8.87,18.24,9.27,14.86,2.82,9.07,4,36,5.85,0,72.58
MALAWI,330,10054,95,89.39,1.0945966666666667,264,137,47.88,0.014346185631816883,0.91,80.0,43,33.94,0.021135956990787148,30.466666666666665,13.64,0.61,10,0.015984236636451616,52.58159727272727,0.0,Country/Region,38,2,0.021382378648620907,0,1.4732806010757278,7,n/a,38,0.0,57,2.12,n/a,235,79,117,46,46,59,193,34,41.52,25,13.03,49.79,3.03,25.11,11.52,14.47,11.52,10.64,17.27,23.94,3,45,13.94,0,58.48
SENEGAL,375,9175,96,81.33,0.7890082666666667,295,126,49.33,0.016302483672519186,0.8,78.67,49,32.53,0.019288084880691475,24.466666666666665,8.0,0.8,10,0.018163905268695015,41.612794400000006,0.0,Country/Region,29,3,0.01951296241307906,0,1.183137813117707,14,n/a,40,0.0,16,3.73,n/a,284,67,107,38,8,88,249,39,33.6,50,13.07,37.68,2.67,30.99,7.73,13.73,10.67,17.61,4.27,17.87,3,30,10.13,0,66.4
BOLIVIA,284,9010,97,78.17,1.0712697183098592,217,91,41.55,0.012346414301321197,1.06,76.41,34,28.17,0.018941214689376585,31.725352112676056,15.85,0.35,4,0.013756130923491693,47.18174366197183,0.0,Country/Region,18,1,0.019162048102653113,0,1.5341470184869526,5,n/a,35,0.0,24,1.76,n/a,217,40,119,35,6,35,193,45,32.04,18,11.97,54.84,1.41,16.13,6.34,20.74,12.32,8.29,8.45,14.08,3,45,12.32,0,67.96
ZIMBABWE,310,8798,98,82.26,1.1105754838709678,215,69,47.74,0.013476719835949193,1.61,69.35,13,32.9,0.01849553904962655,28.38064516129032,8.06,1.29,10,0.015015495022121215,45.48394870967742,0.0,Country/Region,20,4,0.018711176382590684,0,1.372406585190681,10,n/a,12,0.0,22,3.23,n/a,213,25,76,26,13,53,241,55,22.26,29,4.19,35.68,3.23,24.88,6.45,25.82,3.87,13.62,7.1,8.06,5,25,8.39,0,77.74
BURKINA FASO,308,7881,99,79.87,0.9866487012987014,256,104,44.81,0.013389773256362425,0.97,83.12,48,34.42,0.016567781683349266,25.587662337662337,12.99,1.3,6,0.014918620860688176,45.48084155844156,0.0,Country/Region,24,4,0.01676094351798104,0,1.2373459479962996,3,n/a,35,0.0,19,0.97,n/a,251,62,107,26,13,83,204,32,33.77,29,15.58,42.63,1.95,33.07,7.79,12.75,11.36,11.55,6.17,20.13,3,40,8.44,0,66.23
SUDAN,382,7824,100,78.53,0.792069109947644,198,70,65.18,0.016606796701072877,1.05,51.83,36,44.76,0.01644795379907685,20.48167539267016,7.33,1.57,3,0.018502964833710656,38.83893691099477,0.0,Country/Region,20,6,0.01663971857437935,0,0.9904350667467517,45,n/a,15,0.0,17,11.78,n/a,252,40,72,11,27,68,312,54,18.32,58,9.42,28.57,0.79,26.98,5.24,21.43,3.93,23.02,4.45,10.47,4,28,2.88,0,81.68
REPUBLIC OF GEORGIA,722,7680,101,58.45,0.6437819944598339,293,145,67.73,0.03138771523082361,0.69,40.58,29,49.72,0.01614523072302022,10.637119113573407,5.12,0.97,9,0.03497157227732747,28.68793781163435,0.0,Country/Region,36,7,0.016333466085280343,0,0.5143805659089565,57,n/a,89,0.0,12,7.89,n/a,480,31,163,71,59,116,577,63,20.08,138,4.02,33.96,1.25,24.17,4.99,13.12,12.33,28.75,1.66,4.29,5,37,9.83,0,79.92
ZAMBIA,235,7435,102,77.87,1.1026634042553192,202,98,38.3,0.010216223101445357,1.28,85.96,43,26.38,0.015630181045007206,31.638297872340427,12.34,2.98,3,0.01138271396838221,48.053940851063835,0.0,Country/Region,20,7,0.01581241150313273,0,1.529937325154528,1,n/a,28,0.0,38,0.43,n/a,180,53,106,32,12,54,137,13,41.7,7,18.3,58.89,1.28,30.0,8.51,7.22,11.91,3.89,16.17,22.55,3,29,13.62,0,58.3
MALI,212,6915,103,60.38,1.227640566037736,173,71,30.19,0.009216337436197512,2.83,81.6,22,26.89,0.01453701438146938,32.617924528301884,15.57,6.13,7,0.01026866111190225,40.26554009433962,0.0,Country/Region,17,13,0.014706499736941872,0,1.5773092600076366,2,n/a,15,0.0,20,0.94,n/a,173,32,112,25,16,35,141,17,33.49,9,10.38,64.74,3.3,20.23,8.02,9.83,7.08,5.2,9.43,15.09,6,33,11.79,0,66.51
NEW CALEDONIA,179,6862,104,90.5,1.278005027932961,151,58,45.81,0.0077817188730158245,1.12,84.36,9,35.75,0.014425595471531868,38.33519553072626,8.94,0.0,1,0.008670237448257088,47.788191061452515,0.0,Country/Region,23,0,0.014593781806926266,0,1.8537800847001293,2,n/a,23,0.0,4,1.12,n/a,159,20,67,25,20,35,121,37,32.4,20,5.03,42.14,0.56,22.01,12.85,23.27,12.85,12.58,2.23,11.17,2,16,13.97,0,67.6
BOSNIA & HERZEGOVINA,739,6625,105,52.91,0.5218625169147497,277,96,76.32,0.03212676115731114,0.41,37.48,62,56.29,0.013927363742188668,8.964817320703654,4.6,0.54,3,0.035795002649508315,24.357881732070368,0.0,Country/Region,18,4,0.014089741251950817,0,0.4335128484938854,89,n/a,54,0.0,2,12.04,n/a,453,49,100,13,10,101,643,74,12.99,178,8.39,22.08,0.41,22.3,2.44,16.34,7.31,39.29,0.27,6.63,3,34,1.76,0,87.01
