Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
KENYA,632,23167,51,82.28,1.1638542721518987,299,69,0.0,0.048474138433549016,2.37,47.31,1,0.0,0.08013459651312291,36.65664556962025,12.03,0.0,3,0.0567944902155315,46.99186408227848,0.0,Country/Region,37,0,0.08075483936455245,0,1.6531412233963845,23,n/a,12,0.0,1,3.64,n/a,533,26,241,28,120,111,563,56,10.92,125,0.16,45.22,0.47,20.83,5.85,10.51,1.9,23.45,0.16,4.11,15,76,4.43,0,89.08
CROATIA,1391,18378,52,70.96,0.5899797268152409,394,106,0.0,0.10668912430548524,0.86,28.32,7,0.0,0.06356945718988963,13.212077641984184,4.46,1.94,9,0.12500179729399416,34.19368425593099,0.0,Country/Region,59,27,0.06406148564085747,0,0.5958382131609764,85,n/a,29,0.0,0,6.11,n/a,961,16,288,31,148,248,1285,266,7.62,159,0.5,29.97,0.65,25.81,4.24,27.68,2.08,16.55,0.0,1.15,12,62,2.23,0,92.38
VENEZUELA,1121,17930,53,74.13,0.6531487065120428,377,111,0.0,0.08598023605064627,0.45,33.63,13,0.0,0.06201982628222445,15.99464763603925,6.33,2.77,10,0.10073832837280192,37.21178528099911,0.0,Country/Region,50,31,0.062499860569190026,0,0.7213265412029335,61,n/a,33,0.0,1,5.44,n/a,873,32,337,38,125,216,1010,198,9.9,122,1.16,38.6,0.89,24.74,4.46,22.68,2.94,13.97,0.09,2.85,5,71,3.39,0,90.1
ICELAND,354,16190,54,81.64,1.5883186440677968,168,78,0.0,0.027151653489677772,2.54,47.46,2,0.0,0.0560011705247749,45.73446327683616,17.23,1.98,3,0.03181210369667429,51.75660649717514,0.0,Country/Region,53,7,0.056434620335481675,0,2.0625326021512773,19,n/a,15,0.0,1,5.37,n/a,270,17,132,20,222,81,276,40,22.03,17,0.56,48.89,0.85,30.0,14.97,14.81,4.24,6.3,0.28,4.8,9,61,5.65,0,77.97
PHILIPPINES,478,15709,55,77.2,1.351192468619247,238,45,0.0,0.03666240216967789,2.93,49.79,4,0.0,0.05433739269757188,32.86401673640167,14.64,1.46,7,0.0429553264604811,47.16616924686192,0.0,Country/Region,26,7,0.05475796484558875,0,1.4821012667443902,11,n/a,8,0.0,0,2.3,n/a,378,4,192,8,76,91,433,60,9.41,35,0.84,50.79,1.46,24.07,5.44,15.87,1.67,9.26,0.0,0.84,14,70,1.67,0,90.59
YUGOSLAVIA,1683,15052,56,62.63,0.4424992869875223,273,79,0.0,0.12908540345516295,0.12,16.22,2,0.0,0.05206483129950041,8.943553178847296,4.22,0.18,6,0.15124228960876504,31.311467379679144,0.0,Country/Region,47,3,0.05246781379182646,0,0.40333631770833656,76,n/a,26,0.0,0,4.52,n/a,996,10,318,24,104,223,1604,251,4.69,204,0.12,31.93,0.36,22.39,2.79,25.2,1.54,20.48,0.0,0.59,2,71,1.43,0,95.31
IRAN,981,14807,57,68.3,0.6686190621814475,189,60,0.0,0.07524229399258162,0.41,19.27,3,0.0,0.05121737689687102,15.093781855249745,7.95,1.02,2,0.08815727041366518,37.54334464831805,0.0,Country/Region,30,10,0.051613800080758325,0,0.6806993006077235,77,n/a,28,0.0,0,7.85,n/a,606,2,146,25,191,152,921,205,6.12,103,0.31,24.09,0.2,25.08,3.06,33.83,2.85,17.0,0.0,0.2,4,78,2.55,0,93.88
ESTONIA,622,14400,58,81.19,0.8612905144694534,268,55,0.0,0.04770714257225868,0.96,43.09,3,0.0,0.049809564889237705,23.15112540192926,9.0,0.64,1,0.05589584321845031,45.463109003215436,0.0,Country/Region,32,4,0.05019509158931046,0,1.0440693406400234,19,n/a,15,0.0,1,3.05,n/a,476,13,169,19,370,176,567,82,8.84,49,0.48,35.5,0.16,36.97,5.14,17.23,2.41,10.29,0.16,2.09,6,56,3.05,0,91.16
COLOMBIA,596,14272,59,78.19,1.1960021812080537,335,91,0.0,0.045712953332903816,1.17,56.21,12,0.0,0.04936681320133337,23.946308724832214,10.57,1.01,5,0.05355936102603919,43.951385067114096,0.0,Country/Region,28,6,0.04974891299740547,0,1.0799305142640945,14,n/a,44,0.0,0,2.35,n/a,515,21,256,46,71,124,505,81,15.27,54,2.01,49.71,0.84,24.08,4.7,15.73,7.38,10.49,0.0,3.52,7,63,7.72,0,84.73
MALAYSIA,850,14151,60,79.18,0.6841442352941176,279,103,0.0,0.06519464820967825,0.47,32.82,10,0.0,0.04894827449636131,16.648235294117647,6.82,1.29,1,0.07638499475190154,42.93674623529412,0.0,Country/Region,39,11,0.04932713479724529,0,0.7508020342242578,32,n/a,3,0.0,52,3.76,n/a,647,8,195,53,165,151,747,202,12.12,99,1.18,30.14,0.12,23.34,4.59,31.22,0.35,15.3,6.12,0.94,4,58,6.24,0,87.88
BELARUS,1548,12432,61,60.53,0.3643155684754522,403,57,0.0,0.11873095932774347,0.45,26.03,9,0.0,0.04300225768770856,8.031007751937985,3.17,0.84,2,0.13911055514816892,26.03559580103359,0.0,Country/Region,18,13,0.04333509573877136,0,0.36218234848929043,89,n/a,28,0.0,1,5.75,n/a,1181,9,231,28,191,156,1491,126,3.68,668,0.58,19.56,0.13,13.21,1.16,10.67,1.81,56.56,0.06,0.58,7,49,1.81,0,96.32
INDONESIA,564,11967,62,68.97,0.8313891843971631,324,69,0.0,0.04325856657677475,0.71,57.45,6,0.0,0.041393823821493585,21.21808510638298,5.85,2.66,5,0.05068369063537938,39.08535106382979,0.0,Country/Region,39,15,0.04171421257286654,0,0.9568930988045653,7,n/a,14,0.0,2,1.24,n/a,413,10,191,19,123,123,495,67,12.23,32,1.06,46.25,0.89,29.78,6.91,16.22,2.48,7.75,0.35,1.77,4,33,3.37,0,87.77
MOROCCO,847,11878,63,79.22,0.5215454545454545,477,62,0.0,0.06496454945129117,0.35,56.32,2,0.0,0.041085973038497606,14.023612750885478,5.31,1.42,7,0.07611540065277718,36.30925100354192,0.0,Country/Region,37,12,0.04140397902068261,0,0.6324368195503745,26,n/a,30,0.0,0,3.07,n/a,700,4,163,16,89,148,785,179,7.32,210,0.24,23.29,0.83,21.14,4.37,25.57,3.54,30.0,0.0,0.47,3,45,1.89,0,92.68
NIGERIA,915,11845,64,81.31,0.500304043715847,227,68,0.0,0.07018012130806542,0.22,24.81,4,0.0,0.04097182611895977,12.94535519125683,3.28,0.55,7,0.0822262002329293,36.33528218579236,0.0,Country/Region,51,5,0.041288948602457104,0,0.5838095653768997,51,n/a,2,0.0,5,5.57,n/a,787,6,171,6,48,168,847,203,7.43,245,0.44,21.73,0.77,21.35,5.57,25.79,0.22,31.13,0.55,0.66,2,30,0.66,0,92.57
TUNISIA,536,11078,65,74.25,0.6834095149253732,218,31,0.0,0.04111097816516182,0.93,40.67,0,0.0,0.038318774989095514,20.667910447761194,6.34,0.56,0,0.04816747904355203,35.853194962686565,0.0,Country/Region,25,3,0.03861536282127647,0,0.9320813247291577,33,n/a,7,0.0,0,6.16,n/a,443,5,110,6,72,91,505,98,5.78,144,0.0,24.83,0.0,20.54,4.66,22.12,1.31,32.51,0.0,0.93,5,34,1.12,0,94.22
PAKISTAN,703,9609,66,77.1,0.5697096728307255,202,68,0.0,0.053919809048710375,0.43,28.73,14,0.0,0.03323750757088091,13.668563300142248,4.55,0.0,3,0.06317488389480798,35.5710027027027,0.0,Country/Region,33,0,0.03349476632511695,0,0.6164248011496968,36,n/a,14,0.0,0,5.12,n/a,568,12,150,18,71,128,635,95,9.67,195,1.99,26.41,0.43,22.54,4.69,16.73,1.99,34.33,0.0,1.71,3,32,2.56,0,90.33
KUWAIT,571,9391,67,79.51,0.7294327495621716,149,46,0.0,0.04379546367967799,0.18,26.09,2,0.0,0.03248344610241884,16.446584938704028,8.23,0.0,4,0.05131274353333621,41.52345446584939,0.0,Country/Region,35,0,0.03273486841077878,0,0.7417080074777663,26,n/a,3,0.0,0,4.55,n/a,474,9,92,5,99,118,525,152,8.06,112,0.35,19.41,0.7,24.89,6.13,32.07,0.53,23.63,0.0,1.58,1,47,0.88,0,91.94
COSTA RICA,310,7550,68,81.61,0.7831858064516128,149,24,0.0,0.023776871700000306,0.32,48.06,1,0.0,0.02611543159123227,24.35483870967742,10.65,1.61,3,0.02785805690951703,43.88266870967742,0.0,Country/Region,9,5,0.02631756538189541,0,1.0983543975312755,2,n/a,7,0.0,0,0.65,n/a,269,6,89,11,23,58,286,31,7.74,91,0.32,33.09,0.97,21.56,2.9,11.52,2.26,33.83,0.0,1.94,1,33,3.55,0,92.26
URUGUAY,313,7362,69,86.26,0.8101469648562301,160,56,0.0,0.024006970458387407,0.32,51.12,4,0.0,0.025465140049622782,23.52076677316294,6.71,1.28,2,0.028127651008641386,49.91108945686901,0.0,Country/Region,31,4,0.025662240575034967,0,1.0607394253999227,9,n/a,19,0.0,1,2.88,n/a,267,11,117,19,79,79,257,46,17.89,25,1.28,43.82,0.64,29.59,9.9,17.23,6.07,9.36,0.32,3.51,1,21,6.07,0,82.11
TANZANIA,289,7286,70,81.66,0.8379982698961937,188,32,0.0,0.022166180391290608,1.73,65.05,1,0.0,0.02520225623492958,25.21107266435986,8.3,0.69,0,0.025970898215646524,47.16542110726644,0.0,Country/Region,19,2,0.025397322036091387,0,1.1369688322500473,4,n/a,3,0.0,0,1.38,n/a,249,13,112,12,34,45,257,39,11.07,53,0.35,44.98,0.0,18.07,6.57,15.66,1.04,21.29,0.0,4.5,5,24,4.15,0,88.93
LITHUANIA,515,7192,71,71.26,0.5315011650485436,213,46,0.0,0.03950028685645212,0.58,41.36,10,0.0,0.024877110464124837,13.96504854368932,5.44,0.78,4,0.04628032034968152,36.906597475728155,0.0,Country/Region,17,4,0.025069659632661164,0,0.629795691219425,4,n/a,8,0.0,0,0.78,n/a,383,13,146,15,74,95,469,79,8.93,63,1.94,38.12,0.78,24.8,3.3,20.63,1.55,16.45,0.0,2.52,3,28,2.91,0,91.07
BANGLADESH,446,6545,72,70.85,0.5983755605381166,160,64,0.0,0.03420801541354883,0.0,35.87,18,0.0,0.022639139041670888,14.674887892376681,6.5,0.45,0,0.04007965606982128,36.63432219730942,0.0,Country/Region,34,2,0.022814366281391454,0,0.6618080227099103,17,n/a,4,0.0,1,3.81,n/a,352,14,131,12,14,69,382,51,14.35,101,4.04,37.22,0.0,19.6,7.62,14.49,0.9,28.69,0.22,3.14,0,29,2.69,0,85.65
UNITED ARAB EMIRATES,335,6523,73,77.31,0.6455904477611941,122,29,0.0,0.025694361353226138,0.9,36.42,3,0.0,0.022563041095312333,19.471641791044775,5.07,1.49,0,0.030104674402220016,38.76498835820895,0.0,Country/Region,22,5,0.022737679335907784,0,0.8781320066738827,19,n/a,2,0.0,2,5.67,n/a,289,10,80,4,103,59,306,87,8.66,63,0.9,27.68,0.0,20.42,6.57,30.1,0.6,21.8,0.6,2.99,3,17,1.19,0,91.34
JORDAN,408,6209,74,83.82,0.6399382352941178,108,38,0.0,0.03129343114064556,0.25,26.47,1,0.0,0.02147691586092201,15.218137254901961,6.13,0.74,1,0.03666479748091273,42.03655171568628,0.0,Country/Region,34,3,0.021643147477640876,0,0.686307479815681,23,n/a,4,0.0,0,5.64,n/a,345,4,76,2,69,82,370,104,9.31,83,0.25,22.03,0.25,23.77,8.33,30.14,0.98,24.06,0.0,0.98,1,25,0.49,0,90.69
ZIMBABWE,287,6206,75,85.37,1.0180411149825785,141,30,0.0,0.02201278121903254,0.7,49.13,1,0.0,0.021466538868236754,21.62369337979094,6.62,0.35,5,0.025791168816230284,47.23814076655052,0.0,Country/Region,20,1,0.021632690166893103,0,0.9751852187435769,10,n/a,3,0.0,4,3.48,n/a,230,5,68,4,9,85,257,42,10.45,35,0.35,29.57,1.74,36.96,6.97,18.26,1.05,15.22,1.39,1.74,2,19,1.39,0,89.55
CUBA,470,6141,76,79.15,0.45188893617021275,203,37,0.0,0.036048805480645624,1.06,43.19,14,0.0,0.021241704026722832,13.065957446808511,6.17,0.0,1,0.04223640886281615,35.37700978723405,0.0,Country/Region,7,0,0.02140611510069135,0,0.5892484853104873,10,n/a,18,0.0,2,2.13,n/a,369,4,95,15,172,72,433,73,7.87,129,2.98,25.75,0.21,19.51,1.49,19.78,3.83,34.96,0.43,0.85,5,29,3.19,0,92.13
LATVIA,474,5756,77,71.1,0.5563799578059072,176,27,0.0,0.03635560382516176,0.21,37.13,4,0.0,0.019909989965448075,12.143459915611814,6.12,0.21,1,0.04259586766164863,35.00632700421941,0.0,Country/Region,8,1,0.02006409355472715,0,0.5476456961407513,5,n/a,15,0.0,0,1.05,n/a,314,4,94,14,139,68,447,41,5.7,111,0.84,29.94,0.21,21.66,1.69,13.06,3.16,35.35,0.0,0.84,1,29,2.95,0,94.3
LEBANON,267,5607,78,77.15,0.871147191011236,99,29,0.0,0.020478789496451877,0.75,37.08,1,0.0,0.019394599328746934,21.0,7.87,0.75,2,0.023993874822067895,41.51788426966292,0.0,Country/Region,25,2,0.019544713787587757,0,0.9470578977388878,10,n/a,3,0.0,0,3.75,n/a,224,3,84,1,28,57,238,44,10.86,39,0.37,37.5,0.75,25.45,9.36,19.64,1.12,17.41,0.0,1.12,2,21,0.37,0,89.14
VIETNAM,286,5462,79,80.77,0.6434968531468532,177,42,0.0,0.02193608163290351,0.7,61.89,1,0.0,0.018893044682292803,19.097902097902097,9.09,0.7,1,0.02570130411652216,42.37445944055944,0.0,Country/Region,28,2,0.019039277101445394,0,0.8612770958124883,1,n/a,7,0.0,0,0.35,n/a,224,8,84,12,25,62,244,46,14.69,32,0.35,37.5,0.35,27.68,9.79,20.54,2.45,14.29,0.0,2.8,2,26,4.2,0,85.31
ETHIOPIA,250,5111,80,92.0,0.6831288000000001,121,24,0.0,0.01917489653225831,0.8,48.4,0,0.0,0.017678936538117637,20.444,5.6,0.4,0,0.022466174927029865,45.972829600000004,0.0,Country/Region,14,1,0.017815771743955953,0,0.9219834124463725,10,n/a,2,0.0,1,4.0,n/a,221,8,52,10,31,51,226,38,9.6,80,0.0,23.53,0.0,23.08,5.6,17.19,0.8,36.2,0.4,3.2,2,14,4.0,0,90.4
PANAMA,91,5062,81,92.31,1.5522197802197804,57,16,0.0,0.006979662337742026,5.49,62.64,0,0.0,0.017509445657591754,55.62637362637363,20.88,1.1,0,0.00817768767343887,62.96048241758242,0.0,Country/Region,10,1,0.017644969001742325,0,2.508637926925301,1,n/a,4,0.0,0,1.1,n/a,80,7,37,6,7,23,75,13,17.58,7,0.0,46.25,0.0,28.75,10.99,16.25,4.4,8.75,0.0,7.69,5,19,6.59,0,82.42
PERU,197,4691,82,80.2,1.0933573604060913,123,40,0.0,0.015109818467419548,0.51,62.44,3,0.0,0.016226157562181535,23.81218274111675,12.18,1.52,1,0.017703345842499534,48.54294365482233,0.0,Country/Region,23,3,0.01635174823926773,0,1.0738817013036313,1,n/a,2,0.0,3,0.51,n/a,162,17,94,13,35,31,157,26,20.3,11,1.52,58.02,0.51,19.14,11.68,16.05,1.02,6.79,1.52,8.63,1,24,6.6,0,79.7
UGANDA,143,4681,83,82.52,1.0660692307692308,89,19,0.0,0.010968040816451755,1.4,62.24,1,0.0,0.01619156758656401,32.73426573426573,13.99,2.8,5,0.01285065205826108,50.1942013986014,0.0,Country/Region,9,4,0.016316890536775156,0,1.476249756681896,3,n/a,2,0.0,0,2.1,n/a,131,5,58,4,18,32,124,15,13.29,26,0.7,44.27,3.5,24.43,6.29,11.45,1.4,19.85,0.0,3.5,2,20,2.8,0,86.71
ALGERIA,390,4656,84,77.18,0.427014358974359,219,26,0.0,0.029912838590322968,0.0,56.15,1,0.0,0.01610509264752019,11.938461538461539,5.13,0.0,0,0.03504723288616659,35.65513205128205,0.0,Country/Region,12,0,0.016229746280543713,0,0.5384006803262835,4,n/a,14,0.0,0,1.03,n/a,298,4,72,13,59,77,364,89,6.67,60,0.26,24.16,0.0,25.84,3.08,29.87,3.59,20.13,0.0,1.03,0,20,3.33,0,93.33
GAMBIA,81,4619,85,96.3,2.3105246913580246,64,22,0.0,0.006212666476451694,4.94,79.01,0,0.0,0.015977109737735345,57.02469135802469,28.4,1.23,0,0.007279040676357676,66.21269259259259,0.0,Country/Region,11,1,0.016100772781321177,0,2.5716992531780853,0,n/a,4,0.0,1,0.0,n/a,80,12,50,11,59,18,59,3,27.16,9,0.0,62.5,0.0,22.5,13.58,3.75,4.94,11.25,1.23,14.81,4,23,13.58,0,72.84
CAMEROON,207,4534,86,82.61,0.7171362318840581,99,23,0.0,0.015876814328709882,0.97,47.83,0,0.0,0.015683094944986372,21.903381642512077,7.73,4.83,1,0.01860199283958073,40.144453140096616,0.0,Country/Region,13,10,0.015804482310134278,0,0.9877985986538113,4,n/a,6,0.0,0,1.93,n/a,162,9,58,9,45,50,184,22,11.11,32,0.0,35.8,0.48,30.86,6.28,13.58,2.9,19.75,0.0,4.35,2,16,4.35,0,88.89
SENEGAL,185,4488,87,83.78,0.8726335135135136,92,25,0.0,0.014189423433871152,0.54,49.73,0,0.0,0.015523981057145753,24.25945945945946,11.35,0.54,1,0.0166249694460021,45.016734594594595,0.0,Country/Region,12,1,0.015644136878668426,0,1.0940529845694025,9,n/a,5,0.0,1,4.86,n/a,153,9,63,12,44,31,160,21,13.51,38,0.0,41.18,0.54,20.26,6.49,13.73,2.7,24.84,0.54,4.86,1,21,6.49,0,86.49
JAMAICA,169,4391,88,72.78,1.0311,70,19,0.0,0.01296223005580662,1.78,41.42,0,0.0,0.015188458293655747,25.98224852071006,10.06,0.0,1,0.01518713425067219,37.66899704142012,0.0,Country/Region,17,0,0.015306017164490432,0,1.1717473172644284,2,n/a,0,0.0,0,1.18,n/a,145,4,66,1,28,27,150,16,11.24,36,0.0,45.52,0.59,18.62,10.06,11.03,0.0,24.83,0.0,2.37,3,17,0.59,0,88.76
CYPRUS,217,4300,89,76.96,0.7367815668202766,113,53,0.0,0.016643810190000215,0.0,52.07,0,0.0,0.01487368951553626,19.81566820276498,9.22,0.92,13,0.01950063983666192,44.87289953917051,0.0,Country/Region,11,2,0.014988812071807984,0,0.8936469081143774,0,n/a,45,0.0,1,0.0,n/a,168,26,76,29,60,35,164,38,24.42,19,0.0,45.24,5.99,20.83,5.07,22.62,20.74,11.31,0.46,11.98,0,20,13.36,0,75.58
ARMENIA,357,4258,90,63.87,0.4615638655462185,129,46,0.0,0.02738175224806487,0.56,36.13,0,0.0,0.01472841161794265,11.92717086834734,6.16,0.0,2,0.03208169779579864,28.667581512605043,0.0,Country/Region,10,0,0.014842409721339161,0,0.5378914937404541,5,n/a,36,0.0,0,1.4,n/a,288,4,91,34,11,61,311,35,12.89,101,0.0,31.6,0.56,21.18,2.8,12.15,10.08,35.07,0.0,1.12,2,22,9.52,0,87.11
ECUADOR,127,3418,91,81.89,0.7777929133858268,77,13,0.0,0.009740847438387223,0.0,60.63,4,0.0,0.01182285366607045,26.913385826771652,7.87,0.79,4,0.01141281686293117,45.72262362204725,0.0,Country/Region,4,1,0.011914362711962717,0,1.2137397429589496,0,n/a,3,0.0,0,0.0,n/a,103,4,56,1,25,22,114,15,10.24,10,3.15,54.37,3.15,21.36,3.15,14.56,2.36,9.71,0.0,3.15,0,10,0.79,0,89.76
GHANA,216,3415,92,74.54,0.7117773148148148,88,13,0.0,0.01656711060387118,0.46,40.74,0,0.0,0.011812476673385194,15.810185185185185,7.87,0.0,0,0.0194107751369538,41.29357870370371,0.0,Country/Region,9,0,0.011903905401214944,0,0.713007654492571,5,n/a,2,0.0,1,2.31,n/a,154,4,49,4,21,38,203,39,6.02,28,0.0,31.82,0.0,24.68,4.17,25.32,0.93,18.18,0.46,1.85,1,17,1.85,0,93.98
COTE IVOIRE,165,3089,93,81.82,0.6289472727272728,81,24,0.0,0.012655431711290487,0.0,49.09,0,0.0,0.01068484346825384,18.721212121212123,6.67,0.61,1,0.014827675451839708,39.1891393939394,0.0,Country/Region,15,1,0.010767544299956945,0,0.8442891330780447,1,n/a,3,0.0,4,0.61,n/a,127,6,39,8,4,37,141,14,14.55,37,0.0,30.71,0.61,29.13,9.09,11.02,1.82,29.13,2.42,3.64,0,11,4.85,0,85.45
BOLIVIA,95,3072,94,82.11,1.050481052631579,68,17,0.0,0.007286460682258159,1.05,71.58,3,0.0,0.010626040509704044,32.33684210526316,17.89,0.0,1,0.008537146472271348,51.94352421052631,0.0,Country/Region,8,0,0.010708286205719564,0,1.4583267477964228,1,n/a,5,0.0,2,1.05,n/a,77,3,32,5,11,24,78,14,17.89,7,3.16,41.56,1.05,31.17,8.42,18.18,5.26,9.09,2.11,3.16,1,17,5.26,0,82.11
MALAWI,117,3040,95,77.78,0.8514470085470086,59,20,0.0,0.00897385157709689,1.71,50.43,0,0.0,0.01051535258772796,25.982905982905983,8.55,1.71,1,0.010514169865849975,44.35514102564103,0.0,Country/Region,11,2,0.010596741557743318,0,1.1717769674913388,2,n/a,0,0.0,4,1.71,n/a,98,6,42,8,0,29,97,10,17.09,17,0.0,42.86,0.85,29.59,9.4,10.2,0.0,17.35,3.42,5.13,2,10,6.84,0,82.91
SRI LANKA,163,2895,96,69.33,0.6331447852760737,55,17,0.0,0.012502032539032419,0.61,33.74,1,0.0,0.010013797941273831,17.76073619631902,4.29,1.23,1,0.014647946052423472,38.29779447852761,0.0,Country/Region,12,2,0.010091304871600955,0,0.8009735944943267,3,n/a,4,0.0,2,1.84,n/a,110,2,43,3,12,26,146,28,10.43,13,0.61,39.09,0.61,23.64,7.36,25.45,2.45,11.82,1.23,1.23,1,7,1.84,0,89.57
ZAMBIA,109,2875,97,75.23,0.9251165137614679,67,18,0.0,0.008360254888064625,0.0,61.47,0,0.0,0.009944617990038778,26.376146788990827,12.84,0.92,2,0.00979525226818502,45.546700917431195,0.0,Country/Region,14,1,0.010021589466615802,0,1.1895113394492367,0,n/a,1,0.0,0,0.0,n/a,94,4,43,2,25,19,91,14,16.51,18,0.0,45.74,1.83,20.21,12.84,14.89,0.92,19.15,0.0,3.67,0,14,1.83,0,83.49
REPUBLIC OF GEORGIA,281,2848,98,64.41,0.3945836298932384,105,43,0.0,0.021552583702258342,0.36,37.37,1,0.0,0.009851225055871458,10.135231316725978,5.69,0.71,0,0.025251980617981565,27.65314768683274,0.0,Country/Region,10,2,0.009927473669885846,0,0.45707861256742116,10,n/a,32,0.0,0,3.56,n/a,230,0,62,32,18,52,238,15,15.3,101,0.36,26.96,0.0,22.61,3.56,6.52,11.39,43.91,0.0,0.0,1,16,11.39,0,84.7
MALI,61,2784,99,81.97,1.5377180327868853,50,9,0.0,0.004678674753871028,6.56,81.97,0,0.0,0.00962984921191929,45.63934426229508,16.39,1.64,1,0.005481746682195286,50.83999344262295,0.0,Country/Region,4,1,0.009704384373933355,0,2.058242925296693,0,n/a,0,0.0,2,0.0,n/a,48,4,19,4,11,20,52,7,14.75,2,0.0,39.58,1.64,41.67,6.56,14.58,0.0,4.17,3.28,6.56,4,10,6.56,0,85.25
LUXEMBOURG,126,2756,100,62.7,0.7292460317460318,71,13,0.0,0.009664147852258189,1.59,56.35,1,0.0,0.009532997280190218,21.873015873015873,7.94,1.59,3,0.011322952163223052,36.017948412698416,0.0,Country/Region,8,2,0.009606782806954138,0,0.9864291633289399,1,n/a,1,0.0,0,0.79,n/a,96,2,43,1,18,22,113,22,10.32,9,0.79,44.79,2.38,22.92,6.35,22.92,0.79,9.38,0.0,1.59,2,10,0.79,0,89.68
PAPUA NEW GUINEA,101,2644,101,67.33,0.9909267326732674,38,17,0.0,0.0077466581990323575,2.97,37.62,0,0.0,0.009145589553273924,26.178217821782177,7.92,1.98,0,0.009076334670520065,39.80115544554456,0.0,Country/Region,5,2,0.00921637653903728,0,1.1805851398498912,1,n/a,5,0.0,0,0.99,n/a,61,9,29,12,10,11,84,12,16.83,9,0.0,47.54,0.0,18.03,4.95,19.67,4.95,14.75,0.0,8.91,3,8,11.88,0,83.17
NEW CALEDONIA,63,2534,102,92.06,1.0959396825396825,41,9,0.0,0.0048320739261290945,0.0,65.08,0,0.0,0.008765099821481137,40.22222222222222,11.11,3.17,1,0.005661476081611526,57.32828095238095,0.0,Country/Region,4,2,0.008832941811618936,0,1.8139415819125788,0,n/a,0,0.0,0,0.0,n/a,50,4,24,4,1,16,54,8,14.29,2,0.0,48.0,1.59,32.0,6.35,16.0,0.0,4.0,0.0,6.35,0,7,6.35,0,85.71
NIGER,78,2431,103,92.31,1.070696153846154,46,14,0.0,0.005982567718064593,0.0,58.97,1,0.0,0.008408823072620617,31.166666666666668,16.67,1.28,2,0.0070094465772333175,56.036751282051284,0.0,Country/Region,2,1,0.008473907475945397,0,1.4055541815648573,1,n/a,2,0.0,7,1.28,n/a,66,2,36,9,1,14,64,3,17.95,13,1.28,54.55,2.56,21.21,2.56,4.55,2.56,19.7,8.97,2.56,0,13,11.54,0,82.05
GABON,51,2367,104,96.08,1.4184039215686275,41,10,0.0,0.003911678892580695,3.92,80.39,1,0.0,0.00818744722866845,46.411764705882355,17.65,0.0,1,0.0045830996851140915,60.797752941176476,0.0,Country/Region,5,0,0.008250818179992906,0,2.093077538700231,0,n/a,1,0.0,0,0.0,n/a,48,4,35,3,6,7,41,3,19.61,3,1.96,72.92,1.96,14.58,9.8,6.25,1.96,6.25,0.0,7.84,2,9,5.88,0,80.39
UZBEKISTAN,403,2362,105,55.83,0.21310992555831268,96,13,0.0,0.0309099332100004,0.0,23.82,0,0.0,0.008170152240859686,5.861042183622828,1.49,0.99,1,0.03621547398237214,17.955133746898266,0.0,Country/Region,7,4,0.008233389328746617,0,0.26432125185622746,11,n/a,5,0.0,0,2.73,n/a,364,1,58,5,28,33,390,40,3.23,233,0.0,15.93,0.25,9.07,1.74,10.99,1.24,64.01,0.0,0.25,0,6,1.24,0,96.77
SYRIA,121,2270,106,84.3,0.647904132231405,67,6,0.0,0.009280649921613024,0.0,55.37,1,0.0,0.007851924465178444,18.760330578512395,4.13,0.0,0,0.010873628664682455,46.695602479338845,0.0,Country/Region,2,0,0.007912698465814912,0,0.846053297074882,1,n/a,1,0.0,2,0.83,n/a,100,0,46,3,2,23,115,15,4.96,16,0.83,46.0,0.0,23.0,1.65,15.0,0.83,16.0,1.65,0.0,0,5,2.48,0,95.04
OMAN,147,1980,107,75.51,0.5339952380952382,44,13,0.0,0.011274839160967887,0.0,29.93,0,0.0,0.006848815172270185,13.46938775510204,5.44,1.36,0,0.013210110857093562,39.9338380952381,0.0,Country/Region,13,2,0.006901825093530187,0,0.6074423833893742,1,n/a,1,0.0,0,0.68,n/a,125,5,24,0,11,34,134,29,8.84,38,0.0,19.2,0.0,27.2,8.84,23.2,0.68,30.4,0.0,3.4,0,8,0.0,0,91.16
