Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
CROATIA,2456,47201,51,71.78,0.686901832247557,679,283,0.0,0.15991769708098114,0.73,27.65,40,0.0,0.11249015076649689,19.218648208469055,5.9,1.43,13,0.17953491976119518,35.185725162866454,0.0,Country/Region,111,35,0.11330632939031661,0,0.7034252795019473,448,n/a,137,0.0,4,18.24,n/a,1914,58,546,119,240,413,2173,484,11.52,471,1.63,28.53,0.53,21.58,4.52,25.29,5.58,24.61,0.16,2.36,18,145,4.85,0,88.48
BULGARIA,2111,42657,52,80.15,0.7184234012316438,1077,304,0.0,0.13745368832978466,0.33,51.02,32,0.0,0.10166081992429098,20.20701089531028,7.53,1.56,22,0.15431523437128786,40.18307157745144,0.0,Country/Region,109,33,0.10239842572832643,0,0.7396005240716571,189,n/a,159,0.0,17,8.95,n/a,1723,78,650,141,326,501,1807,328,14.4,244,1.52,37.72,1.04,29.08,5.16,19.04,7.53,14.16,0.81,3.69,7,159,6.68,0,85.6
VENEZUELA,1272,36393,53,78.54,0.7669555817610063,603,192,0.0,0.08282382356962867,0.86,47.41,29,0.0,0.08673235856963034,28.610849056603772,7.23,1.65,15,0.09298388352452779,38.02054913522013,0.0,Country/Region,71,21,0.08736165008160404,0,1.047190951003558,111,n/a,80,0.0,5,8.73,n/a,1077,51,396,77,170,278,1080,230,15.09,173,2.28,36.77,1.18,25.81,5.58,21.36,6.29,16.06,0.39,4.01,11,92,6.05,0,84.91
SAUDI ARABIA,1795,35658,54,81.73,0.5864046796657383,519,217,0.0,0.11687795857506561,0.5,28.91,21,0.0,0.0849806952401802,19.86518105849582,6.13,0.72,22,0.13121546456488,37.97740389972145,0.0,Country/Region,88,13,0.08559727746022139,0,0.7270891473142973,145,n/a,92,0.0,4,8.08,n/a,1615,97,347,86,350,326,1578,359,12.09,583,1.17,21.49,1.23,20.19,4.9,22.23,5.13,36.1,0.22,5.4,9,110,4.79,0,87.91
ICELAND,578,35632,55,82.53,1.5426565743944638,345,121,0.0,0.03763535379185956,2.94,59.69,3,0.0,0.08491873163941055,61.64705882352941,15.05,3.98,3,0.042252110595264986,48.67687560553634,0.0,Country/Region,77,23,0.08553486427905682,0,2.256355343676303,77,n/a,34,0.0,5,13.32,n/a,494,31,260,38,156,114,457,83,20.93,37,0.52,52.63,0.52,23.08,13.32,16.8,5.88,7.49,0.87,5.36,17,87,6.57,0,79.07
ESTONIA,1028,33079,56,79.38,0.880243093385214,430,150,0.0,0.06693623477168102,0.49,41.83,17,0.0,0.07883438268691237,32.17801556420233,8.95,1.65,9,0.07514735240818755,43.351955544747085,0.0,Country/Region,74,17,0.07940636999009094,0,1.1777534687425402,83,n/a,50,0.0,4,8.07,n/a,784,41,334,50,201,228,878,142,14.59,80,1.65,42.6,0.88,29.08,7.2,18.11,4.86,10.2,0.39,3.99,5,92,4.86,0,85.41
PAKISTAN,1268,32351,57,79.65,0.7626940063091483,409,149,0.0,0.08256337129425247,0.95,32.26,21,0.0,0.07709940186536177,25.513406940063092,6.94,0.39,4,0.09269148137507958,39.716977602523656,0.0,Country/Region,71,5,0.07765880091748337,0,0.9338209021356778,169,n/a,43,0.0,13,13.33,n/a,992,51,251,53,171,242,1119,210,11.75,289,1.66,25.3,0.32,24.4,5.6,21.17,3.39,29.13,1.03,4.02,12,88,4.18,0,88.25
SERBIA,1977,31422,58,70.21,0.5394846737481033,530,299,0.0,0.1287285371046823,0.4,26.81,93,0.0,0.07488539474555338,15.893778452200303,4.65,0.46,15,0.14451976236477315,32.915208194233685,0.0,Country/Region,104,9,0.0754287299443344,0,0.5817311097434165,317,n/a,167,0.0,6,16.03,n/a,1600,101,540,87,173,436,1678,392,15.12,232,4.7,33.75,0.76,27.25,5.26,24.5,8.45,14.5,0.3,5.11,8,92,4.4,0,84.88
KENYA,698,30661,59,89.68,1.1538220630372493,534,173,0.0,0.04544892205314529,1.72,76.5,17,0.0,0.0730717678153336,43.9269340974212,12.89,1.58,3,0.051024175078711,53.07026833810889,0.0,Country/Region,81,11,0.0736019441417872,0,1.6077777978955756,34,n/a,40,0.0,31,4.87,n/a,631,63,324,72,88,113,525,110,24.79,84,2.44,51.35,0.43,17.91,11.6,17.43,5.73,13.31,4.44,9.03,12,90,10.32,0,75.21
COLOMBIA,1086,29790,60,81.77,0.810190699815838,621,235,0.0,0.0707127927646358,0.83,57.18,37,0.0,0.07099598718954986,27.430939226519335,8.29,1.01,29,0.07938718357518647,42.73942937384899,0.0,Country/Region,71,11,0.07151110257277454,0,1.0040048541974103,95,n/a,107,0.0,5,8.75,n/a,875,67,387,98,217,203,851,143,21.64,142,3.41,44.23,2.67,23.2,6.54,16.34,9.85,16.23,0.46,6.17,9,90,9.02,0,78.36
PHILIPPINES,632,24374,61,78.96,1.2822868670886076,381,93,0.0,0.04115145950943814,1.58,60.28,14,0.0,0.05808849250614596,38.56645569620253,9.34,3.96,10,0.0461995396128157,42.32551962025317,0.0,Country/Region,45,25,0.05850995683480386,0,1.4115779415508527,35,n/a,16,0.0,8,5.54,n/a,532,22,215,24,60,117,539,100,14.72,100,2.22,40.41,1.58,21.99,7.12,18.8,2.53,18.8,1.27,3.48,10,59,3.8,0,85.28
MOROCCO,1144,24244,62,85.75,0.6372366258741259,634,154,0.0,0.07448935075759056,0.44,55.42,6,0.0,0.05777867450229763,21.192307692307693,6.64,0.61,10,0.08362701474218537,40.353129370629375,0.0,Country/Region,76,7,0.05819789092898107,0,0.7756635534430392,121,n/a,63,0.0,2,10.58,n/a,1029,31,266,62,154,284,990,250,13.46,229,0.52,25.85,0.87,27.6,6.64,24.3,5.51,22.25,0.17,2.71,5,76,5.42,0,86.54
TUNISIA,1413,22683,63,75.58,0.5573482661004954,523,109,0.0,0.09200476627663938,0.42,37.01,11,0.0,0.05405847524070356,16.05307855626327,5.38,0.64,7,0.10329105929257686,36.996832484076435,0.0,Country/Region,67,9,0.05445069955213981,0,0.5875616821650398,191,n/a,32,0.0,3,13.52,n/a,1039,19,253,24,176,304,1304,218,7.71,264,0.78,24.35,0.5,29.26,4.74,20.98,2.26,25.41,0.21,1.34,6,76,1.7,0,92.29
INDONESIA,692,22552,64,84.39,0.8864186416184971,526,117,0.0,0.045058243640081,0.72,76.01,9,0.0,0.05374627402144102,32.589595375722546,9.25,2.46,7,0.050585571854538706,45.60562471098266,0.0,Country/Region,64,17,0.05413623313934916,0,1.1928177771587993,12,n/a,35,0.0,9,1.73,n/a,577,27,244,37,146,152,575,109,16.91,72,1.3,42.29,1.01,26.34,9.25,18.89,5.06,12.48,1.3,3.9,5,64,5.35,0,83.09
LITHUANIA,1374,20944,65,68.78,0.6327568413391558,412,118,0.0,0.08946535659172153,0.44,29.99,24,0.0,0.049914063635378716,15.243085880640466,4.51,0.73,9,0.10044013833545691,33.97136055312955,0.0,Country/Region,43,10,0.05027621793501813,0,0.5579149911978041,90,n/a,51,0.0,4,6.55,n/a,901,29,312,42,150,216,1256,167,8.59,206,1.75,34.63,0.66,23.97,3.13,18.53,3.71,22.86,0.29,2.11,6,62,3.06,0,91.41
NIGERIA,1075,19518,66,81.4,0.5227422325581396,323,85,0.0,0.06999654900735126,0.19,30.05,16,0.0,0.04651559845470406,18.156279069767443,4.28,1.86,4,0.07858307766420392,34.40157767441861,0.0,Country/Region,45,20,0.046853094998838996,0,0.664541311169767,138,n/a,19,0.0,7,12.84,n/a,907,21,229,20,46,231,990,203,7.91,244,1.49,25.25,0.37,25.47,4.19,22.38,1.77,26.9,0.65,1.95,2,46,1.86,0,92.09
JORDAN,726,19362,67,86.78,0.8943772727272727,236,57,0.0,0.04727208798077862,0.96,32.51,16,0.0,0.046143816850086075,26.669421487603305,6.34,0.28,0,0.053070990124848415,42.92976515151515,0.0,Country/Region,27,2,0.04647861591185166,0,0.976132403308453,79,n/a,20,0.0,1,10.88,n/a,616,12,112,14,321,141,669,175,7.85,188,2.2,18.18,0.0,22.89,3.72,28.41,2.75,30.52,0.14,1.65,7,46,1.93,0,92.15
VIETNAM,560,19213,68,86.79,0.986168392857143,417,141,0.0,0.036463318552666706,1.25,74.46,12,0.0,0.04578871775336762,34.308928571428574,11.07,1.96,6,0.04093630092274809,48.21766160714286,0.0,Country/Region,75,11,0.04612094037363939,0,1.2557474078293651,14,n/a,33,0.0,3,2.5,n/a,472,41,185,48,181,143,419,90,25.18,54,2.14,39.19,1.07,30.3,13.39,19.07,5.89,11.44,0.54,7.32,7,62,8.57,0,74.82
BANGLADESH,668,19036,69,77.84,0.8290200598802395,363,109,0.0,0.043495529987823855,1.05,54.34,28,0.0,0.045366888625051054,28.49700598802395,8.53,1.5,4,0.0488311589578495,39.8801375748503,0.0,Country/Region,42,10,0.04569605064032683,0,1.043024159902203,57,n/a,25,0.0,2,8.53,n/a,547,44,195,35,76,126,559,137,16.32,89,4.19,35.65,0.6,23.03,6.29,25.05,3.74,16.27,0.3,6.59,7,57,5.24,0,83.68
ALGERIA,974,17491,70,77.82,0.6489416837782341,461,96,0.0,0.06342012905410245,0.82,47.33,9,0.0,0.04168482081008447,17.957905544147845,5.95,0.62,3,0.07119992339063684,38.73966919917864,0.0,Country/Region,51,6,0.04198726737497146,0,0.6572806052558484,68,n/a,46,0.0,3,6.98,n/a,706,14,177,33,103,238,878,147,9.86,144,0.92,25.07,0.31,33.71,5.24,20.82,4.72,20.4,0.31,1.44,8,58,3.39,0,90.14
PERU,398,17441,71,79.9,1.0664625628140705,286,94,0.0,0.025915001399930977,1.01,71.86,12,0.0,0.04156566003937358,43.821608040201006,11.31,2.51,6,0.02909401387009596,46.72293668341709,0.0,Country/Region,33,10,0.04186724202657808,0,1.6039227394942097,20,n/a,27,0.0,10,5.03,n/a,348,36,183,43,101,72,304,54,23.62,39,3.02,52.59,1.51,20.69,8.29,15.52,6.78,11.21,2.51,9.05,4,45,10.8,0,76.38
BELARUS,1227,16689,72,70.82,0.45210431947840257,484,81,0.0,0.07989373547164652,0.41,39.45,7,0.0,0.03977348204788175,13.601466992665037,4.48,0.98,2,0.08969435934323554,30.547858516707414,0.0,Country/Region,21,12,0.040062060786741675,0,0.497829796204697,101,n/a,37,0.0,5,8.23,n/a,1012,21,244,51,132,220,1146,139,6.6,409,0.57,24.11,0.16,21.74,1.71,13.74,3.02,40.42,0.41,1.71,5,55,4.16,0,93.4
CUBA,745,16630,73,83.76,0.5518397315436242,402,108,0.0,0.04850923628881553,0.27,53.96,38,0.0,0.0396328723384429,22.322147651006713,4.83,0.27,7,0.05445990033472736,36.8713922147651,0.0,Country/Region,22,2,0.039920430875637486,0,0.8170170336732513,34,n/a,45,0.0,2,4.56,n/a,645,35,202,41,360,143,637,112,14.5,188,5.1,31.32,0.94,22.17,2.95,17.36,6.04,29.15,0.27,4.7,2,36,5.5,0,85.5
UNITED ARAB EMIRATES,708,16553,74,78.11,0.6808998587570622,302,64,0.0,0.04610005274158577,0.28,42.66,8,0.0,0.03944936475154812,23.379943502824858,6.92,1.98,4,0.0517551804523315,41.5335470338983,0.0,Country/Region,41,14,0.039735591839111684,0,0.8557336142906793,25,n/a,16,0.0,1,3.53,n/a,565,18,165,11,213,148,644,143,9.04,109,1.13,29.2,0.56,26.19,5.79,25.31,2.26,19.29,0.14,2.54,2,49,1.55,0,90.96
URUGUAY,523,16243,75,84.32,0.8992648183556406,318,101,0.0,0.03405413500543694,0.38,60.8,11,0.0,0.03871056797314059,31.05736137667304,9.37,0.96,13,0.03823158104035223,47.41838546845125,0.0,Country/Region,39,5,0.03899143467907274,0,1.1367361986131852,30,n/a,35,0.0,5,5.74,n/a,471,38,235,38,90,120,422,73,19.31,43,2.1,49.89,2.49,25.48,7.46,15.5,6.69,9.13,0.96,7.27,2,49,7.27,0,80.69
KUWAIT,681,16049,76,84.58,0.7255248164464023,255,104,0.0,0.044341999882796475,0.59,37.44,5,0.0,0.03824822418278232,23.566813509544787,7.05,1.76,4,0.049781465943556154,40.810536123348015,0.0,Country/Region,67,12,0.03852573632730644,0,0.8625732777925884,82,n/a,19,0.0,4,12.04,n/a,589,28,150,28,162,143,577,137,15.27,159,0.73,25.47,0.59,24.28,9.84,23.26,2.79,26.99,0.59,4.11,4,48,4.11,0,84.73
LEBANON,647,15015,77,75.73,0.6867429675425039,290,82,0.0,0.04212815554209886,0.46,44.82,5,0.0,0.035783979444481064,23.207109737248842,6.96,0.93,2,0.047296047673246445,40.32340216383307,0.0,Country/Region,50,6,0.036043612122531384,0,0.8494076938336875,27,n/a,14,0.0,5,4.17,n/a,545,25,226,25,154,112,565,106,12.67,101,0.77,41.47,0.31,20.55,7.73,19.45,2.16,18.53,0.77,3.86,3,45,3.86,0,87.33
UGANDA,322,13680,78,91.61,1.1778226708074535,237,73,0.0,0.020966408167783356,2.48,73.6,4,0.0,0.03260238686650024,42.484472049689444,10.56,2.17,3,0.023538373030580147,51.407999689441,0.0,Country/Region,30,7,0.03283893532042819,0,1.5549819790590806,11,n/a,16,0.0,8,3.42,n/a,306,29,141,36,50,61,249,60,22.67,44,1.24,46.08,0.93,19.93,9.32,19.61,4.97,14.38,2.48,9.01,8,34,11.18,0,77.33
TANZANIA,337,13136,79,89.61,1.146971810089021,266,86,0.0,0.021943104200444073,1.48,78.93,13,0.0,0.03130591768116572,38.97922848664688,14.54,1.19,7,0.024634881091010898,52.03070474777448,0.0,Country/Region,40,4,0.03153305952990824,0,1.4266859144082344,6,n/a,21,0.0,13,1.78,n/a,306,37,133,26,22,52,251,69,25.52,52,3.86,43.46,2.08,16.99,11.87,22.55,6.23,16.99,3.86,10.98,5,49,7.72,0,74.48
COSTA RICA,365,12915,80,87.4,1.0878378082191782,227,63,0.0,0.023766270128077405,1.64,62.19,7,0.0,0.030779227074623574,35.38356164383562,9.32,3.01,7,0.026681696137148304,41.057693424657536,0.0,Country/Region,23,11,0.03100254749000951,0,1.2950802506557848,10,n/a,13,0.0,3,2.74,n/a,314,24,108,26,22,64,302,39,17.26,103,1.92,34.39,1.92,20.38,6.3,12.42,3.56,32.8,0.82,6.58,6,34,7.12,0,82.74
PANAMA,181,12259,81,95.03,2.078061325966851,152,44,0.0,0.011785465460772632,3.31,83.98,3,0.0,0.02921583776289666,67.7292817679558,22.65,2.21,2,0.013231197262531077,64.11391767955801,0.0,Country/Region,20,4,0.029427814919088392,0,2.478971904855197,1,n/a,8,0.0,4,0.55,n/a,162,18,102,19,18,23,137,22,24.31,15,1.66,62.96,1.1,14.2,11.05,13.58,4.42,9.26,2.21,9.94,6,41,10.5,0,75.69
SRI LANKA,332,12058,82,82.83,1.0201460843373495,191,58,0.0,0.021617538856223834,1.2,57.53,5,0.0,0.028736811464638877,36.31927710843374,12.95,0.6,0,0.02426937840420065,48.67473915662651,0.0,Country/Region,25,2,0.02894531301854701,0,1.3293285445565584,24,n/a,13,0.0,9,7.23,n/a,269,20,113,28,69,76,274,58,17.47,22,1.51,42.01,0.0,28.25,7.53,21.56,3.92,8.18,2.71,6.02,4,43,8.43,0,82.53
CYPRUS,388,12011,83,78.09,0.9296067010309279,207,75,0.0,0.025263870711490506,1.55,53.35,2,0.0,0.028624800340170634,30.95618556701031,12.11,0.52,12,0.028363008496475457,47.05436417525773,0.0,Country/Region,25,2,0.02883248919105724,0,1.1330330441863572,5,n/a,46,0.0,16,1.29,n/a,292,33,141,36,108,62,313,57,19.33,32,0.52,48.29,3.09,21.23,6.44,19.52,11.86,10.96,4.12,8.51,6,47,9.28,0,80.67
CAMEROON,343,11439,84,88.92,0.9152938775510204,252,64,0.0,0.022333782613508355,0.58,73.47,5,0.0,0.027261601123238024,33.349854227405245,7.29,2.62,2,0.0250734843151832,48.38811720116619,0.0,Country/Region,26,9,0.027459399205436996,0,1.2206441512844817,15,n/a,19,0.0,1,4.37,n/a,315,26,155,31,40,71,279,52,18.66,37,1.46,49.21,0.58,22.54,7.58,16.51,5.54,11.75,0.29,7.58,2,25,9.04,0,81.34
LATVIA,530,10818,85,68.87,0.6503688679245284,240,50,0.0,0.03450992648734527,0.75,45.28,1,0.0,0.02578162435100874,20.411320754716982,7.17,2.64,2,0.03874328480188658,36.18785396226415,0.0,Country/Region,23,14,0.02596868437839124,0,0.7470785068308624,46,n/a,15,0.0,3,8.68,n/a,413,18,168,24,130,117,480,56,9.43,72,0.19,40.68,0.38,28.33,4.34,13.56,2.83,17.43,0.57,3.4,4,38,4.53,0,90.57
ECUADOR,190,10153,86,86.32,1.460604210526316,143,54,0.0,0.01237148308036906,3.68,75.26,6,0.0,0.024196786100553865,53.43684210526316,15.79,2.11,4,0.013889102098789527,50.43862736842105,0.0,Country/Region,18,4,0.024372347244759313,0,1.9558516908089274,6,n/a,20,0.0,7,3.16,n/a,161,24,74,26,21,30,136,30,28.42,27,3.16,45.96,2.11,18.63,9.47,18.63,10.53,16.77,3.68,12.63,7,30,13.68,0,71.58
ETHIOPIA,323,9498,87,91.02,0.765433746130031,220,40,0.0,0.021031521236627403,0.0,68.11,3,0.0,0.022635780004241168,29.405572755417957,7.12,0.93,5,0.023611473567942198,47.240660681114555,0.0,Country/Region,18,3,0.022800015180806064,0,1.0762787793409767,22,n/a,12,0.0,3,6.81,n/a,307,15,95,14,9,66,283,56,12.38,90,0.93,30.94,1.55,21.5,5.57,18.24,3.72,29.32,0.93,4.64,0,23,4.33,0,87.62
ARMENIA,531,9205,88,71.75,0.6052288135593221,225,122,0.0,0.03457503955618932,0.75,42.37,2,0.0,0.02193749788787534,17.33521657250471,5.08,0.0,5,0.03881638533924863,33.493503389830515,0.0,Country/Region,20,0,0.02209666663922087,0,0.6344894516237302,39,n/a,110,0.0,11,7.34,n/a,444,16,187,95,25,86,409,75,22.98,96,0.38,42.12,0.94,19.37,3.77,16.89,20.72,21.62,2.07,3.01,4,27,17.89,0,77.02
GHANA,246,9004,89,87.4,0.9625451219512196,168,53,0.0,0.01601781493563573,1.22,68.29,5,0.0,0.021458471589617552,36.60162601626016,12.6,2.03,1,0.01798273219106434,47.99764552845529,0.0,Country/Region,28,5,0.02161416473867949,0,1.3396628488869406,8,n/a,8,0.0,4,3.25,n/a,231,23,97,19,112,56,193,52,21.54,26,2.03,41.99,0.41,24.24,11.38,22.51,3.25,11.26,1.63,9.35,3,31,7.72,0,78.46
NEW CALEDONIA,82,7902,90,92.68,1.8248024390243904,64,29,0.0,0.00533927164521191,1.22,78.05,0,0.0,0.018832168203149476,96.36585365853658,7.32,1.22,0,0.005994244063688112,47.16047195121951,0.0,Country/Region,19,1,0.01896880606008944,0,3.5271043420384065,1,n/a,12,0.0,3,1.22,n/a,65,7,28,10,7,24,53,6,35.37,7,0.0,43.08,0.0,36.92,23.17,9.23,14.63,10.77,3.66,8.54,1,6,12.2,0,64.63
OMAN,345,7428,91,84.93,0.7067901449275362,141,40,0.0,0.022464008751196453,0.87,40.87,1,0.0,0.017702524096810213,21.530434782608694,6.67,1.74,6,0.025219685389907303,41.46557652173913,0.0,Country/Region,25,6,0.017830965757320218,0,0.7880394052939176,10,n/a,9,0.0,3,2.9,n/a,289,19,68,8,23,58,305,68,11.59,95,0.29,23.53,1.74,20.07,7.25,23.53,2.61,32.87,0.87,5.51,3,23,2.32,0,88.41
LUXEMBOURG,233,7316,92,77.25,0.8009403433476395,151,41,0.0,0.015171345040663111,0.43,64.81,3,0.0,0.017435603970417813,31.399141630901287,9.44,2.15,2,0.017032425205357683,42.15204678111588,0.0,Country/Region,22,5,0.017562108976919052,0,1.1492457605891835,3,n/a,13,0.0,1,1.29,n/a,191,12,74,14,36,51,192,32,17.6,34,1.29,38.74,0.86,26.7,9.44,16.75,5.58,17.8,0.43,5.15,1,22,6.01,0,82.4
REPUBLIC OF GEORGIA,413,7250,93,67.55,0.5870719128329298,198,95,0.0,0.026891697432591694,0.73,47.94,5,0.0,0.017278311753079437,17.5544794188862,5.57,0.73,4,0.030190521930526713,31.78254358353511,0.0,Country/Region,31,3,0.017403675517039793,0,0.6425147314106989,20,n/a,64,0.0,5,4.84,n/a,351,8,103,55,69,88,318,53,23.0,107,1.21,29.34,0.97,25.07,7.51,15.1,15.5,30.48,1.21,1.94,3,23,13.32,0,77.0
NEPAL,213,7231,94,82.16,0.8026201877934273,135,49,0.0,0.013869083663782157,0.94,63.38,4,0.0,0.017233030660209297,33.948356807511736,11.27,0.94,1,0.015570414458116681,42.91475352112676,0.0,Country/Region,24,2,0.01735806588465031,0,1.2425500543494288,5,n/a,20,0.0,4,2.35,n/a,185,20,63,20,3,38,164,46,23.0,38,1.88,34.05,0.47,20.54,11.27,24.86,9.39,20.54,1.88,9.39,2,24,9.39,0,77.0
BOLIVIA,138,7138,95,85.51,1.3185050724637681,124,33,0.0,0.008985603500478582,2.17,89.86,2,0.0,0.017011391626687036,51.72463768115942,14.49,1.45,0,0.01008787415596292,50.887100000000004,0.0,Country/Region,15,2,0.017134818736638628,0,1.8931829816195422,2,n/a,10,0.0,3,1.45,n/a,125,19,74,16,11,19,105,13,23.91,19,1.45,59.2,0.0,15.2,10.87,10.4,7.25,15.2,2.17,13.77,3,20,11.59,0,76.09
SENEGAL,216,6463,96,92.59,1.053575925925926,175,43,0.0,0.0140644228703143,1.39,81.02,8,0.0,0.015402721222089986,29.921296296296298,8.8,4.17,1,0.015789716070202832,48.93783194444445,0.0,Country/Region,19,9,0.015514476533328027,0,1.095154871558962,8,n/a,12,0.0,1,3.7,n/a,196,16,74,15,84,60,173,29,19.91,33,3.7,37.76,0.46,30.61,8.8,14.8,5.56,16.84,0.46,7.41,3,19,6.94,0,80.09
ZIMBABWE,232,6388,97,81.9,0.7352137931034484,144,39,0.0,0.015106231971819062,0.0,62.07,5,0.0,0.015223980066023646,27.53448275862069,7.76,1.29,1,0.016959324667995636,46.16888448275863,0.0,Country/Region,16,3,0.015334438510737961,0,1.007794670068899,7,n/a,6,0.0,10,3.02,n/a,187,17,70,17,16,45,193,54,16.81,18,2.16,37.43,0.43,24.06,6.9,28.88,2.59,9.63,4.31,7.33,0,18,7.33,0,83.19
MALAWI,149,5654,98,90.6,1.0619174496644297,104,43,0.0,0.009701847257763106,1.34,69.8,3,0.0,0.013474699951987742,37.946308724832214,10.07,1.34,1,0.010891980066945472,52.0264288590604,0.0,Country/Region,21,2,0.013572466396323172,0,1.3888798281384733,6,n/a,5,0.0,8,4.03,n/a,139,22,67,18,15,14,106,42,28.86,16,2.01,48.2,0.67,10.07,14.09,30.22,3.36,11.51,5.37,14.77,2,15,12.08,0,71.14
UZBEKISTAN,396,5163,99,69.7,0.43656767676767677,165,40,0.0,0.025784775262242886,0.25,41.67,7,0.0,0.012304541183606776,13.037878787878787,4.55,0.51,0,0.028947812795371862,28.383793686868685,0.0,Country/Region,15,2,0.0123938174751002,0,0.47720180061544065,32,n/a,27,0.0,1,8.08,n/a,337,11,79,18,11,69,356,55,10.1,134,1.77,23.44,0.0,20.47,3.79,16.32,6.82,39.76,0.25,2.78,1,18,4.55,0,89.9
COTE IVOIRE,150,4836,100,86.0,0.8318973333333334,111,34,0.0,0.009766960326607153,0.67,74.0,1,0.0,0.011525229743157539,32.24,12.0,2.0,2,0.010965080604307521,44.37911066666667,0.0,Country/Region,15,3,0.01160885169660751,0,1.1800221724829278,0,n/a,11,0.0,4,0.0,n/a,139,15,56,16,29,32,116,20,22.67,31,0.67,40.29,1.33,23.02,10.0,14.39,7.33,22.3,2.67,10.0,1,18,10.67,0,77.33
SYRIA,172,4782,101,86.63,0.7029755813953489,83,13,0.0,0.011199447841176203,1.16,48.26,1,0.0,0.011396536110789774,27.802325581395348,11.63,1.74,1,0.012573292426272626,41.814619186046514,0.0,Country/Region,8,3,0.011479224320342662,0,1.0175980345110365,2,n/a,3,0.0,0,1.16,n/a,158,4,45,3,12,40,159,45,7.56,28,0.58,28.48,0.58,25.32,4.65,28.48,1.74,17.72,0.0,2.33,2,20,1.74,0,92.44
BURKINA FASO,138,4273,102,94.2,0.7740398550724639,127,31,0.0,0.008985603500478582,0.72,92.03,3,0.0,0.010183479464952886,30.963768115942027,8.7,0.72,0,0.01008787415596292,51.045299275362325,0.0,Country/Region,18,1,0.010257366273698075,0,1.133310574455072,0,n/a,9,0.0,5,0.0,n/a,130,8,53,10,28,39,107,27,22.46,11,2.17,40.77,0.0,30.0,13.04,20.77,6.52,8.46,3.62,5.8,1,12,7.25,0,77.54
BERMUDA,23,4228,103,91.3,3.7188913043478267,18,7,0.0,0.0014976005834130969,4.35,78.26,0,0.0,0.010076234771313084,183.82608695652175,26.09,0.0,0,0.0016813123593271534,71.16980869565218,0.0,Country/Region,7,0,0.010149343460144036,0,6.728252434536922,0,n/a,0,0.0,0,0.0,n/a,15,1,13,0,25,2,16,0,30.43,0,0.0,86.67,0.0,13.33,30.43,0.0,0.0,0.0,0.0,4.35,1,6,0.0,0,69.57
KAZAKHSTAN,283,4101,104,74.56,0.52349222614841,130,44,0.0,0.018426998482865498,0.71,45.94,1,0.0,0.009773566413707416,14.491166077738516,4.95,1.06,8,0.02068745207346019,32.83111342756184,0.0,Country/Region,12,3,0.009844479075224854,0,0.5303938361310145,8,n/a,28,0.0,13,2.83,n/a,244,7,55,23,46,57,239,59,15.55,73,0.35,22.54,2.83,23.36,4.24,24.18,9.89,29.92,4.59,2.47,2,14,8.13,0,84.45
QATAR,143,4080,105,80.42,1.059016083916084,58,13,0.0,0.00931116884469882,2.1,40.56,2,0.0,0.009723518890008841,28.53146853146853,11.89,0.0,0,0.010453376842773171,42.615004895104896,0.0,Country/Region,8,0,0.009794068428899636,0,1.0442855297962712,10,n/a,1,0.0,1,6.99,n/a,129,4,37,3,6,26,130,34,9.09,32,1.4,28.68,0.0,20.16,5.59,26.36,0.7,24.81,0.7,2.8,3,17,2.1,0,90.91
GAMBIA,86,4050,106,94.19,1.303243023255814,77,36,0.0,0.0055997239205881014,1.16,89.53,2,0.0,0.009652022427582306,47.093023255813954,17.44,4.65,0,0.006286646213136313,59.118982558139535,0.0,Country/Region,22,4,0.00972205321986361,0,1.7236604097740267,0,n/a,7,0.0,3,0.0,n/a,81,18,54,12,28,11,50,10,41.86,6,2.33,66.67,0.0,13.58,25.58,12.35,8.14,7.41,3.49,20.93,1,15,13.95,0,58.14
MONACO,82,4024,107,80.49,1.2884170731707318,54,22,0.0,0.00533927164521191,6.1,65.85,0,0.0,0.009590058826812641,49.073170731707314,15.85,3.66,0,0.005994244063688112,52.39992195121951,0.0,Country/Region,18,3,0.009659640038699053,0,1.796136151906169,0,n/a,3,0.0,1,0.0,n/a,72,1,46,4,14,11,60,9,26.83,6,0.0,63.89,0.0,15.28,21.95,12.5,3.66,8.33,1.22,1.22,5,13,4.88,0,73.17
