Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
BULGARIA,2605,55943,51,74.66,0.7572662188099808,1333,391,0.0,0.14006942711873155,0.65,51.17,66,0.0,0.12520368286779748,21.475239923224567,7.22,1.34,24,0.15837628137355098,38.344976928982724,0.0,Country/Region,99,35,0.1265846873008856,0,0.8938687438313506,267,n/a,210,0.0,18,10.25,n/a,1817,109,708,202,396,516,2214,352,15.01,241,2.53,38.97,0.92,28.4,3.8,19.37,8.06,13.26,0.69,4.18,17,188,7.75,0,84.99
CROATIA,3498,51489,52,67.38,0.6137030017152658,927,434,0.0,0.18808554935175545,0.54,26.5,56,0.0,0.11523537220349328,14.719554030874786,5.57,2.26,29,0.21266803541062623,33.66569728416238,0.0,Country/Region,125,79,0.11650642554806317,0,0.612675309722925,637,n/a,179,0.0,76,18.21,n/a,2297,110,650,224,260,568,3064,720,12.41,359,1.6,28.3,0.83,24.73,3.57,31.35,5.12,15.63,2.17,3.14,19,195,6.4,0,87.59
COLOMBIA,2578,46408,53,55.7,0.5879593095422808,938,380,0.0,0.13861765186644529,1.05,36.38,95,0.0,0.10386379912640983,18.00155159038014,6.09,1.09,44,0.15673476137466966,29.318318076027932,0.0,Country/Region,93,28,0.10500942331050354,0,0.7492826326800001,217,n/a,156,0.0,14,8.42,n/a,1180,152,472,148,250,291,2198,234,14.74,183,3.69,40.0,1.71,24.66,3.61,19.83,6.05,15.51,0.54,5.9,27,157,5.74,0,85.26
PAKISTAN,2546,46145,54,77.42,0.6714686959937157,778,351,0.0,0.13689702934521708,0.47,30.56,79,0.0,0.10327518985278793,18.124509033778477,7.19,0.47,34,0.1547892561908103,38.66395958366065,0.0,Country/Region,137,12,0.10441432163987212,0,0.7544005180153032,444,n/a,123,0.0,21,17.44,n/a,1598,90,361,101,370,363,2195,335,13.79,539,3.1,22.59,1.34,22.72,5.38,20.96,4.83,33.73,0.82,3.53,12,183,3.97,0,86.21
SAUDI ARABIA,2103,38347,55,78.13,0.6334344270090347,693,310,0.0,0.11307716131696449,0.67,32.95,54,0.0,0.08582281298699444,18.23442700903471,5.14,0.81,46,0.12785616880175726,38.03837888730385,0.0,Country/Region,112,17,0.0867694439684511,0,0.7589756586338962,170,n/a,120,0.0,6,8.08,n/a,1613,124,429,98,458,402,1793,331,14.74,451,2.57,26.6,2.19,24.92,5.33,20.52,5.71,27.96,0.29,5.9,14,108,4.66,0,85.26
ICELAND,745,37485,56,78.93,1.617265234899329,431,161,0.0,0.040058243072343576,2.28,57.85,16,0.0,0.08389360692668231,50.31543624161074,15.97,1.74,4,0.04529379256172571,49.83407879194631,0.0,Country/Region,78,13,0.08481895864493676,0,2.0942907250119243,99,n/a,47,0.0,8,13.29,n/a,601,52,280,63,316,188,584,100,21.61,33,2.15,46.59,0.54,31.28,10.47,16.64,6.31,5.49,1.07,6.98,17,119,8.46,0,78.39
ESTONIA,1247,35690,57,78.99,0.970954370489174,553,231,0.0,0.06705050887411065,1.28,44.35,41,0.0,0.07987629268276089,28.620689655172413,10.02,2.09,14,0.07581390513351942,44.94332325581396,0.0,Country/Region,95,26,0.08075733317427752,0,1.1912854059427205,158,n/a,95,0.0,6,12.67,n/a,899,73,354,81,202,273,1016,170,18.52,102,3.29,39.38,1.12,30.37,7.62,18.91,7.62,11.35,0.48,5.85,16,125,6.5,0,81.48
TUNISIA,2162,35687,58,79.37,0.7171846438482886,944,219,0.0,0.11624955909047895,0.46,43.66,32,0.0,0.07986957850853706,16.506475485661426,6.94,0.97,10,0.13144319398449797,39.06565351526365,0.0,Country/Region,109,21,0.08075054494229313,0,0.6870527435409305,343,n/a,65,0.0,4,15.86,n/a,1652,62,416,68,159,421,1943,346,10.13,469,1.48,25.18,0.46,25.48,5.04,20.94,3.01,28.39,0.19,2.87,10,150,3.15,0,89.87
KENYA,967,31072,59,83.87,1.0870316442605998,767,261,0.0,0.05199506181336408,1.86,79.32,60,0.0,0.06954094049422097,32.13236814891417,13.13,2.07,9,0.05879073477475002,48.47733940020683,0.0,Country/Region,94,20,0.07030798140630852,0,1.3374527901099091,48,n/a,52,0.0,49,4.96,n/a,821,123,412,98,61,173,706,158,26.99,78,6.2,50.18,0.93,21.07,9.72,19.24,5.38,9.5,5.07,12.72,18,127,10.13,0,73.01
VENEZUELA,1964,30733,60,61.71,0.5540047352342159,787,232,0.0,0.10560320724037958,0.66,40.07,45,0.0,0.06878223880692884,15.64816700610998,5.14,1.43,15,0.11940538065936819,28.851670977596743,0.0,Country/Region,80,28,0.06954091119207259,0,0.6513271765540519,197,n/a,101,0.0,7,10.03,n/a,1254,44,393,92,136,268,1732,302,11.81,291,2.29,31.34,0.76,21.37,4.07,24.08,5.14,23.21,0.36,2.24,13,101,4.68,0,88.19
NIGERIA,1774,30664,61,79.43,0.5379839346110485,453,188,0.0,0.09538701102058725,0.23,25.54,54,0.0,0.06862781279978089,17.285231116121757,4.9,1.3,16,0.10785394363020323,34.133506426155584,0.0,Country/Region,61,23,0.06938478185643165,0,0.7194670643885575,287,n/a,44,0.0,21,16.18,n/a,1104,65,302,57,145,269,1586,267,10.6,266,3.04,27.36,0.9,24.37,3.44,24.18,2.48,24.09,1.18,3.66,4,87,3.21,0,89.4
INDONESIA,1481,30252,62,67.12,0.7291363943281567,802,304,0.0,0.07963256106059173,0.95,54.15,105,0.0,0.06770573287304238,20.426738690074274,6.68,1.69,14,0.09004041179049098,32.52110067521945,0.0,Country/Region,119,25,0.0684525313305756,0,0.8502267410629387,133,n/a,77,0.0,17,8.98,n/a,776,64,321,66,235,184,1177,170,20.53,101,7.09,41.37,0.95,23.71,8.04,21.91,5.2,13.02,1.15,4.32,14,99,4.46,0,79.47
LITHUANIA,2013,29492,63,66.22,0.5664385494287134,612,187,0.0,0.10823791047601021,0.35,30.4,51,0.0,0.06600480873634026,14.65076999503229,5.12,1.19,15,0.12238443547215284,34.211952707401885,0.0,Country/Region,73,24,0.06673284589453048,0,0.6098122963207936,212,n/a,44,0.0,7,10.53,n/a,1184,58,390,48,263,277,1826,248,9.29,269,2.53,32.94,0.75,23.4,3.63,20.95,2.19,22.72,0.35,2.88,7,103,2.38,0,90.71
PHILIPPINES,943,27709,64,70.63,0.9357580063626724,514,173,0.0,0.05070459492244295,1.48,54.51,23,0.0,0.062014351189314136,29.38388123011665,9.86,3.71,4,0.057331605886855506,39.84910689289502,0.0,Country/Region,84,35,0.06269837335180879,0,1.2230519006052696,49,n/a,41,0.0,10,5.2,n/a,669,53,290,62,139,118,770,164,18.35,97,2.44,43.35,0.42,17.64,8.91,24.51,4.35,14.5,1.06,5.62,14,93,6.57,0,81.65
VIETNAM,863,27013,65,84.47,0.9783553881807647,672,194,0.0,0.04640303861937249,1.39,77.87,24,0.0,0.06045666276938694,31.30127462340672,9.85,1.74,6,0.0524678429272071,47.83084623406721,0.0,Country/Region,80,15,0.061123503531430604,0,1.302859997279301,39,n/a,59,0.0,20,4.52,n/a,662,57,265,84,213,180,669,152,22.48,65,2.78,40.03,0.7,27.19,9.27,22.96,6.84,9.82,2.32,6.6,12,85,9.73,0,77.52
MOROCCO,1444,25721,66,78.25,0.6201002077562328,734,230,0.0,0.07764309127042164,0.55,50.83,59,0.0,0.057565091736993354,17.812326869806093,7.2,0.55,12,0.0877909214216536,37.983668905817176,0.0,Country/Region,77,8,0.058200038290153876,0,0.7414064895548915,138,n/a,106,0.0,3,9.56,n/a,1093,44,278,82,84,272,1214,239,15.93,304,4.09,25.43,0.83,24.89,5.33,21.87,7.34,27.81,0.21,3.05,8,104,5.68,0,84.07
ALGERIA,1403,25424,67,76.84,0.8398749821810407,745,145,0.0,0.07543854366509803,0.93,53.1,29,0.0,0.05690038848883476,18.121168923734853,7.77,0.78,8,0.08529824290483379,39.828845687811835,0.0,Country/Region,57,11,0.057528003323699395,0,0.7542614918633428,177,n/a,66,0.0,3,12.62,n/a,992,29,262,51,82,313,1258,241,10.33,176,2.07,26.41,0.57,31.55,4.06,24.29,4.7,17.74,0.21,2.07,13,109,3.64,0,89.67
SERBIA,2222,25120,68,58.37,0.5908995049504951,616,325,0.0,0.11947572631778178,0.5,27.72,135,0.0,0.05622001883415392,11.305130513051305,4.95,0.36,22,0.13509101620423428,28.103931008100812,0.0,Country/Region,100,8,0.05684012914928135,0,0.4705559913033699,334,n/a,164,0.0,6,15.03,n/a,1386,118,527,68,232,343,1897,262,14.63,254,6.08,38.02,0.99,24.75,4.5,18.9,7.38,18.33,0.27,5.31,11,110,3.06,0,85.37
UNITED ARAB EMIRATES,1055,23174,69,73.46,0.7156410426540285,525,135,0.0,0.056726773746741566,0.95,49.76,29,0.0,0.05186475782096668,21.965876777251186,6.82,2.94,8,0.06414087403036325,39.92066104265403,0.0,Country/Region,58,31,0.05243682933540787,0,0.9142906320129979,41,n/a,40,0.0,7,3.89,n/a,646,42,193,40,427,176,920,179,12.8,98,2.75,29.88,0.76,27.24,5.5,27.71,3.79,15.17,0.66,3.98,10,72,3.79,0,87.2
JORDAN,963,22541,70,82.97,0.8301536863966772,375,86,0.0,0.05177998399821056,1.04,38.94,15,0.0,0.05044806705973979,23.40706126687435,8.83,0.42,7,0.058547546626767595,42.868596988577366,0.0,Country/Region,38,4,0.05100451238670186,0,0.9742773783298815,102,n/a,25,0.0,7,10.59,n/a,691,21,163,26,264,197,877,173,8.93,158,1.56,23.59,0.73,28.51,3.95,25.04,2.6,22.87,0.73,2.18,10,85,2.7,0,91.07
BANGLADESH,996,22496,71,76.31,0.8662787148594379,589,153,0.0,0.05355437597322711,1.41,59.14,18,0.0,0.050347354446382435,22.586345381526105,7.83,1.41,2,0.060553848847622556,40.492086947791165,0.0,Country/Region,76,14,0.050902688906936035,0,0.9401165363508682,102,n/a,27,0.0,13,10.24,n/a,673,54,243,57,79,136,843,169,15.36,125,1.81,36.11,0.2,20.21,7.63,25.11,2.71,18.57,1.31,5.42,14,78,5.72,0,84.64
LEBANON,941,22060,72,78.75,0.8133754516471838,442,151,0.0,0.050597056014866186,0.64,46.97,11,0.0,0.04937156112585332,23.443145589798085,7.33,1.06,13,0.05721001181286429,42.5726609989373,0.0,Country/Region,73,10,0.049916132525204875,0,0.9757793242228799,58,n/a,37,0.0,6,6.16,n/a,693,45,244,54,252,198,790,157,16.05,94,1.17,35.21,1.38,28.57,7.76,22.66,3.93,13.56,0.64,4.78,6,69,5.74,0,83.95
PANAMA,251,20858,73,88.45,1.9858438247011951,204,58,0.0,0.01349613290088354,2.79,81.27,9,0.0,0.04668141532017446,83.0996015936255,23.11,2.39,1,0.015260056285896849,62.59020956175299,0.0,Country/Region,33,6,0.047196314243459804,0,3.4588734167784025,2,n/a,16,0.0,1,0.8,n/a,226,23,149,15,41,22,193,39,23.11,16,3.59,65.93,0.4,9.73,13.15,17.26,6.37,7.08,0.4,9.16,7,58,5.98,0,76.89
PERU,852,20219,74,65.61,0.9064025821596245,497,170,0.0,0.0458115746277003,1.53,58.33,38,0.0,0.045251296210499926,23.731220657276996,9.27,1.64,20,0.05179907552025544,35.923431690140845,0.0,Country/Region,46,14,0.04575042083078501,0,0.9877699375811981,63,n/a,59,0.0,19,7.39,n/a,544,79,312,66,117,103,682,75,19.95,54,4.46,57.35,2.35,18.93,5.4,13.79,6.92,9.93,2.23,9.27,13,79,7.75,0,80.05
CUBA,1186,19648,75,64.42,0.4868776559865093,569,114,0.0,0.06377057219301943,0.51,47.98,33,0.0,0.04397336504989873,16.566610455311974,5.23,0.42,6,0.07210528587678751,30.081430101180445,0.0,Country/Region,32,5,0.04445839400975636,0,0.6895557549146819,72,n/a,47,0.0,2,6.07,n/a,829,40,293,43,225,221,1072,129,9.61,186,2.78,35.34,0.51,26.66,2.7,15.56,3.96,22.44,0.17,3.37,6,62,3.63,0,90.39
SERBIA & MONTENEGRO,870,19020,76,87.7,0.6785119540229885,360,175,0.0,0.04677942479589115,0.46,41.38,39,0.0,0.042567864579044885,21.862068965517242,6.67,0.34,11,0.052893422186176334,42.587842758620695,0.0,Country/Region,66,3,0.04303739078102433,0,0.9099698161056443,119,n/a,86,0.0,8,13.68,n/a,790,52,240,59,93,212,695,183,20.11,155,4.48,30.38,1.26,26.84,7.59,23.16,9.89,19.62,0.92,5.98,4,58,6.78,0,79.89
TANZANIA,559,18310,77,87.48,1.0864987477638641,456,150,0.0,0.030057124667704774,1.43,81.57,41,0.0,0.04097884334607318,32.75491949910555,11.63,1.43,3,0.033985543680543184,51.53769946332737,0.0,Country/Region,52,8,0.04143084254471901,0,1.3633653850497343,16,n/a,36,0.0,31,2.86,n/a,457,68,225,54,103,86,409,96,26.83,50,7.33,49.23,0.54,18.82,9.3,21.01,6.44,10.94,5.55,12.16,8,65,9.66,0,73.17
URUGUAY,649,17226,78,79.97,0.9149372881355933,359,130,0.0,0.03489637550865904,1.23,55.32,30,0.0,0.03855278839319806,26.54237288135593,10.17,0.31,10,0.03945727701014763,41.997430816640986,0.0,Country/Region,48,2,0.03897802805435989,0,1.1047791591889464,36,n/a,51,0.0,5,5.55,n/a,482,43,189,42,107,132,519,90,20.03,71,4.62,39.21,1.54,27.39,7.4,18.67,7.86,14.73,0.77,6.63,8,66,6.47,0,79.97
COSTA RICA,587,15933,79,69.68,0.7916787052810904,302,96,0.0,0.03156266937377943,1.19,51.45,15,0.0,0.035658979302729876,27.143100511073254,7.67,1.36,4,0.03568786071642012,35.568781771720616,0.0,Country/Region,27,8,0.03605230006908836,0,1.1297833805005553,28,n/a,46,0.0,8,4.77,n/a,364,27,139,50,36,60,491,64,16.35,101,2.56,38.19,0.68,16.48,4.6,17.58,7.84,27.75,1.36,4.6,7,45,8.52,0,83.65
CYPRUS,655,15476,80,73.28,0.8601352671755725,367,113,0.0,0.035218992231389315,0.76,56.03,11,0.0,0.034636186762634004,23.627480916030535,11.3,1.07,5,0.03982205923212127,45.12733022900763,0.0,Country/Region,34,7,0.03501822606346648,0,0.9834519549870628,11,n/a,58,0.0,8,1.68,n/a,377,27,179,63,119,92,542,60,17.25,46,1.68,47.48,0.76,24.4,5.19,15.92,8.85,12.2,1.22,4.12,5,74,9.62,0,82.75
BELARUS,1438,15055,81,65.99,0.4082162726008345,599,132,0.0,0.07732047454769136,0.28,41.66,18,0.0,0.033693964313224016,10.469401947148818,2.85,0.63,5,0.08742613919967997,27.360850556328234,0.0,Country/Region,24,9,0.03406561084165727,0,0.4357702731433903,124,n/a,79,0.0,5,8.62,n/a,1001,27,225,85,139,238,1306,97,9.18,441,1.25,22.48,0.35,23.78,1.67,9.69,5.49,44.06,0.35,1.88,4,41,5.91,0,90.82
KUWAIT,793,14982,82,79.45,0.6072378310214376,290,111,0.0,0.04263917685418584,0.13,36.57,16,0.0,0.03353058607377763,18.89281210592686,6.05,0.63,4,0.04821205033751475,38.78633026481715,0.0,Country/Region,70,5,0.03390043053003715,0,0.7863797696762049,72,n/a,19,0.0,2,9.08,n/a,629,25,137,21,79,156,682,143,14.0,193,2.02,21.78,0.5,24.8,8.83,22.73,2.4,30.68,0.25,3.15,1,48,2.65,0,86.0
ARMENIA,602,14884,83,68.6,0.7674129568106313,296,159,0.0,0.032369211180605144,1.33,49.17,8,0.0,0.03331125638246604,24.72425249169435,8.47,0.5,11,0.036599816271354196,35.27463471760798,0.0,Country/Region,32,3,0.03367868161854712,0,1.0291031250840412,43,n/a,131,0.0,15,7.14,n/a,477,37,193,108,72,118,443,40,26.41,126,1.33,40.46,1.83,24.74,5.32,8.39,21.76,26.42,2.49,6.15,8,51,17.94,0,73.59
UGANDA,459,14864,84,82.57,1.0678851851851852,370,106,0.0,0.024680179288866712,0.65,80.61,26,0.0,0.033266495220973885,32.38344226579521,13.94,1.96,4,0.027905839980982686,49.376069063180836,0.0,Country/Region,43,9,0.03363342673865119,0,1.3479033045752824,12,n/a,22,0.0,21,2.61,n/a,369,48,204,33,11,65,353,65,23.09,35,5.66,55.28,0.87,17.62,9.37,17.62,4.79,9.49,4.58,10.46,3,64,7.19,0,76.91
SRI LANKA,474,13964,85,77.85,0.9069421940928271,274,106,0.0,0.025486721095692423,0.84,57.81,14,0.0,0.03125224295382665,29.459915611814345,10.34,0.42,22,0.028817795535916763,44.2551582278481,0.0,Country/Region,26,2,0.03159695714333458,0,1.226216696784455,44,n/a,28,0.0,15,9.28,n/a,322,36,133,44,100,97,368,55,22.36,37,2.95,41.3,4.64,30.12,5.49,17.08,5.91,11.49,3.16,7.59,4,49,9.28,0,77.64
ETHIOPIA,405,13325,86,88.64,1.505560987654321,301,70,0.0,0.021776628784294157,1.48,74.32,17,0.0,0.02982212384415211,32.901234567901234,13.83,0.25,2,0.024622799983220017,51.38360962962963,0.0,Country/Region,27,1,0.030151063730659792,0,1.3694554900830456,17,n/a,18,0.0,8,4.2,n/a,323,29,127,24,26,68,335,81,17.28,47,4.2,39.32,0.49,21.05,6.67,25.08,4.44,14.55,1.98,7.16,6,56,5.93,0,82.72
LUXEMBOURG,378,12352,87,76.19,1.1923920634920637,274,96,0.0,0.02032485353200788,1.32,72.49,15,0.0,0.027644493337558487,32.67724867724868,14.02,5.03,2,0.022981279984338684,45.57137830687831,0.0,Country/Region,33,19,0.027949413823723054,0,1.3601324749535604,16,n/a,43,0.0,4,4.23,n/a,255,34,117,46,37,82,282,30,25.4,26,3.97,45.88,0.53,32.16,8.73,11.76,11.38,10.2,1.06,8.99,5,53,12.17,0,74.6
CAMEROON,490,12149,88,88.57,0.7576681632653062,356,91,0.0,0.026347032356306508,0.41,72.65,20,0.0,0.027190167548413056,24.793877551020408,7.96,1.22,2,0.029790548127846442,45.542249999999996,0.0,Country/Region,32,6,0.027490076792779424,0,1.032001144595882,23,n/a,32,0.0,10,4.69,n/a,397,26,139,37,40,105,399,93,18.57,60,4.08,35.01,0.41,26.45,6.53,23.43,6.53,15.11,2.04,5.31,2,39,7.55,0,81.43
LATVIA,597,11605,89,61.31,0.6941845896147404,285,56,0.0,0.03210036391166324,1.17,47.74,11,0.0,0.025972663955826286,19.43886097152429,6.53,1.17,3,0.03629583108637617,32.60149882747069,0.0,Country/Region,21,7,0.02625914405961027,0,0.809108084484658,54,n/a,19,0.0,1,9.05,n/a,349,17,138,21,97,87,541,38,9.38,86,1.84,39.54,0.5,24.93,3.52,10.89,3.18,24.64,0.17,2.85,7,39,3.52,0,90.62
NEPAL,301,10773,90,87.71,1.1224847176079735,201,63,0.0,0.016184605590302572,1.99,66.78,9,0.0,0.024110599637752396,35.7906976744186,14.95,1.0,2,0.018299908135677098,50.09226644518273,0.0,Country/Region,27,3,0.024376541055939806,0,1.4897242631725849,13,n/a,16,0.0,7,4.32,n/a,249,20,100,25,42,69,238,40,20.93,40,2.99,40.16,0.66,27.71,8.97,16.06,5.32,16.06,2.33,6.64,6,45,8.31,0,79.07
GHANA,359,9943,91,79.11,0.8749512534818942,257,66,0.0,0.01930323391002865,0.56,71.59,15,0.0,0.022253011435827724,27.696378830083564,9.47,0.84,1,0.02182613628142219,45.13821337047354,0.0,Country/Region,30,3,0.022498463540258935,0,1.1528126084752344,20,n/a,8,0.0,12,5.57,n/a,293,33,131,20,16,63,293,55,18.38,44,4.18,44.71,0.28,21.5,8.36,18.77,2.23,15.02,3.34,9.19,2,34,5.57,0,81.62
ECUADOR,373,9481,92,64.34,0.8533983914209116,225,93,0.0,0.020056006263065976,1.88,60.32,15,0.0,0.021219028605358813,25.41823056300268,7.24,1.34,7,0.022677294799360658,35.02516058981234,0.0,Country/Region,18,5,0.021453075814663075,0,1.0579887305098519,15,n/a,57,0.0,5,4.02,n/a,240,53,111,53,4,44,280,33,24.93,52,4.02,46.25,1.88,18.33,4.83,13.75,15.28,21.67,1.34,14.21,7,27,14.21,0,75.07
OMAN,438,8484,93,80.82,0.9107874429223743,213,62,0.0,0.023551020759310717,0.46,48.63,7,0.0,0.018987684704974597,19.36986301369863,8.9,1.6,6,0.02662910220407498,40.21241347031964,0.0,Country/Region,31,7,0.01919712005185123,0,0.806236166959683,9,n/a,19,0.0,2,2.05,n/a,316,19,88,18,21,75,376,79,14.16,74,1.6,27.85,1.37,23.73,7.08,25.0,4.34,23.42,0.46,4.34,2,39,4.11,0,85.84
ZIMBABWE,272,8143,94,83.09,0.9713834558823529,174,40,0.0,0.014625291430439533,1.1,63.97,9,0.0,0.018224506901533256,29.9375,11.03,1.47,2,0.016536794062804557,46.59278235294118,0.0,Country/Region,16,4,0.018425524349625716,0,1.2460952992432477,12,n/a,8,0.0,11,4.41,n/a,207,15,76,13,3,48,232,55,14.71,28,3.31,36.71,0.74,23.19,5.88,26.57,2.94,13.53,4.04,5.51,3,30,4.78,0,85.29
REPUBLIC OF GEORGIA,569,7292,95,64.67,0.43273550087873464,253,96,0.0,0.03059481920558858,0.18,44.46,11,0.0,0.016319919480041814,12.815465729349736,4.22,0.18,6,0.034593514050499236,28.961352899824252,0.0,Country/Region,21,1,0.016499929210054123,0,0.5334210138774328,33,n/a,71,0.0,4,5.8,n/a,453,21,138,58,12,108,473,69,16.87,138,1.93,30.46,1.05,23.84,3.69,15.23,12.48,30.46,0.7,3.69,1,24,10.19,0,83.13
JAMAICA,221,7151,96,73.3,0.8228131221719457,90,32,0.0,0.01188304928723212,1.36,40.72,5,0.0,0.01600435329152208,32.35746606334842,3.62,1.36,2,0.0134361451760287,32.21930859728507,0.0,Country/Region,19,3,0.016180882306787856,0,1.346822091255495,9,n/a,7,0.0,3,4.07,n/a,161,7,43,6,26,23,189,30,14.48,65,2.26,26.71,0.9,14.29,8.6,18.63,3.17,40.37,1.36,3.17,3,8,2.71,0,85.52
BOTSWANA,292,7052,97,77.05,0.7057544520547946,140,35,0.0,0.015700680506207147,0.34,47.95,5,0.0,0.015782785542135885,24.15068493150685,8.22,0.0,2,0.017752734802716653,41.510943493150684,0.0,Country/Region,10,0,0.015956870651303027,0,1.0052293934582186,6,n/a,5,0.0,6,2.05,n/a,173,21,60,18,9,36,257,47,11.99,30,1.71,34.68,0.68,20.81,3.42,27.17,1.71,17.34,2.05,7.19,1,24,6.16,0,88.01
MALTA,149,6688,98,72.48,1.1918865771812082,71,30,0.0,0.008011648614468715,0.67,47.65,3,0.0,0.014968132402978559,44.88590604026846,10.07,1.34,1,0.009058758512345142,42.82813422818793,0.0,Country/Region,8,2,0.0151332318371972,0,1.8682961676510272,3,n/a,12,0.0,1,2.01,n/a,75,13,17,18,18,29,119,16,20.13,13,2.01,22.67,0.67,38.67,5.37,21.33,8.05,17.33,0.67,8.72,1,15,12.08,0,79.87
SENEGAL,261,6613,99,79.69,0.8060455938697318,202,60,0.0,0.014033827438767348,0.38,77.39,8,0.0,0.014800278047382957,25.337164750957854,8.05,1.53,3,0.0158680266558529,40.98750344827586,0.0,Country/Region,28,4,0.014963526037587481,0,1.0546145099731206,7,n/a,9,0.0,4,2.68,n/a,214,26,90,21,87,53,201,27,22.99,44,3.07,42.06,1.15,24.77,10.73,12.62,3.45,20.56,1.53,9.96,1,21,8.05,0,77.01
BOLIVIA,215,6488,100,73.49,1.10698,163,32,0.0,0.011560432564501837,2.33,75.81,8,0.0,0.014520520788056953,30.176744186046513,9.77,0.93,2,0.01307136295405507,43.085860930232556,0.0,Country/Region,13,2,0.014680683038237953,0,1.2560534138354427,5,n/a,16,0.0,1,2.33,n/a,159,11,79,9,17,39,183,29,14.88,12,3.72,49.69,0.93,24.53,6.05,18.24,7.44,7.55,0.47,5.12,5,21,4.19,0,85.12
MALAWI,181,6323,101,88.4,1.085486187845304,147,57,0.0,0.009732271135696895,2.21,81.22,11,0.0,0.014151241205746627,34.93370165745856,9.39,1.1,1,0.0110042636962045,50.857267403314914,0.0,Country/Region,23,2,0.014307330279096574,0,1.4540533251114878,2,n/a,8,0.0,15,1.1,n/a,159,28,85,22,6,28,124,29,31.49,17,6.08,53.46,0.55,17.61,12.71,18.24,4.42,10.69,8.29,15.47,4,17,12.15,0,68.51
GAMBIA,121,6319,102,86.78,1.283520661157025,108,59,0.0,0.006506103908394057,3.31,89.26,19,0.0,0.014142288973448193,52.22314049586777,14.88,1.65,0,0.0073564414764682035,54.780316528925624,0.0,Country/Region,21,2,0.01429827930311739,0,2.1736955284716664,1,n/a,9,0.0,23,0.83,n/a,102,34,61,19,52,18,62,16,48.76,7,15.7,59.8,0.0,17.65,17.36,15.69,7.44,6.86,19.01,28.1,4,18,15.7,0,51.24
BURKINA FASO,195,6232,103,91.28,0.8381328205128206,177,52,0.0,0.010485043488734224,0.0,90.77,13,0.0,0.013947577920957294,31.95897435897436,8.21,1.03,5,0.011855422214142972,50.75826000000001,0.0,Country/Region,23,2,0.014101420575570118,0,1.330235581372975,0,n/a,10,0.0,5,0.0,n/a,160,16,79,11,34,29,143,39,26.67,13,6.67,49.38,2.56,18.12,11.79,24.38,5.13,8.12,2.56,8.21,0,16,5.64,0,73.33
UZBEKISTAN,447,6156,104,63.31,0.5076581655480985,202,68,0.0,0.024034945843406142,0.45,45.19,4,0.0,0.013777485507287085,13.771812080536913,5.82,0.0,4,0.027176275537035426,30.569961521252797,0.0,Country/Region,23,0,0.013929452031965602,0,0.5732272332565651,28,n/a,44,0.0,1,6.26,n/a,317,13,96,37,29,68,379,37,15.21,116,0.89,30.28,0.89,21.45,5.15,11.67,9.84,36.59,0.22,2.91,2,26,8.28,0,84.79
ZAMBIA,169,5809,105,85.21,1.2099662721893492,128,48,0.0,0.009087037690236327,1.18,75.74,7,0.0,0.013000879355398095,34.37278106508876,11.83,1.18,0,0.010274699252257243,49.212975739644975,0.0,Country/Region,14,2,0.01314427986577131,0,1.4307060010730495,2,n/a,6,0.0,15,1.18,n/a,147,24,79,27,65,23,121,32,28.4,13,4.14,53.74,0.0,15.65,8.28,21.77,3.55,8.84,8.88,14.2,2,20,15.98,0,71.6
SYRIA,198,5768,106,82.32,0.9680444444444446,123,26,0.0,0.010646351850099366,2.02,62.12,7,0.0,0.012909118974339164,29.13131313131313,9.09,0.51,1,0.012037813325129786,44.26033585858586,0.0,Country/Region,6,1,0.013051507361984665,0,1.2125392017941508,0,n/a,15,0.0,0,0.0,n/a,170,11,59,12,4,43,172,47,13.13,21,3.54,34.71,0.51,25.29,3.03,27.65,7.58,12.35,0.0,5.56,4,18,6.06,0,86.87
