Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
COLOMBIA,12938,143710,49,58.11,0.8542590972329572,5659,5590,76.89,0.4036799839251873,1.31,43.74,3707,50.91,0.3813758142450594,11.107590044829186,7.47,1.49,419,0.4318813778277749,31.550206059669197,0.73,Country/Region,576,193,0.3835927061706029,95,0.9447478929639935,1824,n/a,2614,0.0,670,14.1,n/a,6417,2690,2911,888,186,1526,7348,925,43.21,1055,28.65,45.36,3.24,23.78,4.45,14.41,20.2,16.44,5.18,20.79,170,967,6.86,0,56.79
VIETNAM,6578,113659,50,82.43,1.1660061264822135,4473,2173,65.87,0.20524091314421716,1.54,68.0,1152,44.15,0.3016268434435962,17.278656126482215,10.58,1.06,209,0.2195792010628461,47.27266292186075,0.93,Country/Region,271,70,0.30338016415450947,61,1.469623374905038,847,n/a,932,0.0,313,12.88,n/a,4517,1010,1721,541,89,1295,4405,941,33.03,560,17.51,38.1,3.18,28.67,4.12,20.83,14.17,12.4,4.76,15.35,101,696,8.22,0,66.97
SERBIA,8618,112742,51,71.75,0.9229524715711303,3645,3611,77.22,0.26889118113056604,1.17,42.3,2363,64.39,0.29919332022556877,13.082153631933163,7.18,1.15,182,0.2876761256855591,35.64174191227663,0.72,Country/Region,438,99,0.30093249515751247,62,1.1126929450329903,1879,n/a,1632,0.0,602,21.8,n/a,6166,1682,2132,628,65,1422,5007,1121,41.9,1491,27.42,34.58,2.11,23.06,5.08,18.18,18.94,24.18,6.99,19.52,101,619,7.29,0,58.1
INDONESIA,20866,110320,52,55.54,0.8063580609604141,4011,9165,86.27,0.6510423979427236,0.78,19.22,6573,72.75,0.29276584668787803,5.287069874436883,7.4,0.36,313,0.6965247201850634,33.548404418671524,0.19,Country/Region,1743,75,0.29446765948605463,39,0.4496878354052059,3597,n/a,1649,0.0,670,17.24,n/a,3607,1433,1388,536,72,872,11701,596,43.92,751,31.5,38.48,1.5,24.18,8.35,16.52,7.9,20.82,3.21,6.87,162,1544,2.57,0,56.08
NIGERIA,7303,104266,53,74.75,0.9814844584417363,3315,2891,80.53,0.22786171916877743,1.1,45.39,1895,57.11,0.27669981663123905,14.27714637820074,7.26,0.99,231,0.24378031398023187,36.871794358482816,0.71,Country/Region,276,72,0.27830823952114736,52,1.214332173217245,1219,n/a,913,0.0,476,16.69,n/a,3840,1360,1194,489,51,1096,4412,846,39.59,704,25.95,31.09,3.16,28.54,3.78,22.03,12.5,18.33,6.52,18.62,80,530,6.7,0,60.41
NORTHERN IRELAND,5145,101214,54,74.95,1.441748921282799,2833,3146,53.94,0.16052971999498286,2.04,55.06,655,41.98,0.26860045691322415,19.672303206997086,14.66,4.78,371,0.17174444959993057,48.463395393586005,1.22,Country/Region,534,246,0.2701617991952641,63,1.6732132649432074,841,n/a,1272,0.0,1395,16.35,n/a,3848,1372,2269,1586,159,893,1999,518,61.15,168,12.73,58.97,7.21,23.21,10.38,13.46,24.72,4.37,27.11,26.67,105,754,30.83,0,38.85
SLOVENIA,6480,100582,55,75.57,1.1091156327160494,3336,2633,64.55,0.20218320419193178,1.64,51.48,1259,54.03,0.26692326315772436,15.521913580246913,10.79,3.49,274,0.21630787821332365,43.52335114197531,0.85,Country/Region,405,226,0.2684748561133643,55,1.3202049310898003,954,n/a,1162,0.0,390,14.72,n/a,4652,1289,2105,695,169,1193,3847,692,40.63,662,19.43,45.25,4.23,25.64,6.25,14.88,17.93,14.23,6.02,19.89,106,699,10.73,0,59.37
SLOVAKIA,9704,98009,56,66.34,1.0047399732069249,3807,3448,76.82,0.30277558849976943,0.97,39.23,2246,59.03,0.2600950676942734,10.099855729596042,9.1,3.13,255,0.3239277237935328,37.37738042044518,0.49,Country/Region,466,304,0.26160696916759185,48,0.8590357927566918,1152,n/a,1222,0.0,340,11.87,n/a,4563,1048,1530,481,130,1107,6256,968,35.53,958,23.15,33.53,2.63,24.26,4.8,21.21,12.59,20.99,3.5,10.8,94,883,4.96,0,64.47
UKRAINE,13361,95390,57,61.26,0.6110291894319287,4566,5078,81.98,0.41687805419882723,0.68,34.17,2911,59.37,0.25314479800178286,7.139435670982711,5.04,1.71,352,0.4460014754333668,27.77249344360452,0.4,Country/Region,870,229,0.2546162983899089,54,0.6072394443700966,2229,n/a,2149,0.0,462,16.68,n/a,5364,1146,1960,945,92,1201,8283,742,38.01,1461,21.79,36.54,2.63,22.39,6.51,13.83,16.08,27.24,3.46,8.58,91,673,7.07,0,61.99
UNITED ARAB EMIRATES,5829,94843,58,76.48,1.1590061245496655,3928,1914,56.92,0.18187128043746456,1.41,67.39,956,45.45,0.2516931761912474,16.270886944587406,11.01,1.85,160,0.1945769478557814,45.80495589294905,0.77,Country/Region,291,108,0.2531562384756697,45,1.3839083091395001,147,n/a,708,0.0,290,2.52,n/a,3369,766,1578,507,146,927,3915,548,32.84,316,16.4,46.84,2.74,27.52,4.99,16.27,12.15,9.38,4.98,13.14,82,642,8.7,0,67.16
QATAR,3982,93197,59,82.27,1.5453481918633853,3186,1547,45.86,0.1242428270204124,2.64,80.01,674,43.12,0.24732504182170204,23.404570567553993,16.62,2.29,150,0.13292252639590352,52.99201931190357,1.48,Country/Region,203,91,0.24876271266426608,59,1.9906585173007045,118,n/a,622,0.0,369,2.96,n/a,2725,857,1503,520,100,660,2435,379,38.85,183,16.93,55.16,3.77,24.22,5.1,13.91,15.62,6.72,9.27,21.52,105,662,13.06,0,61.15
CROATIA,7725,89817,60,67.95,0.9142442071197411,3052,3119,75.26,0.2410285883306594,1.27,39.51,1913,57.99,0.23835523977488343,11.626796116504854,8.09,1.63,235,0.25786703074042056,37.21642284789644,0.62,Country/Region,386,126,0.23974077023258675,48,0.9889085831092016,1484,n/a,1463,0.0,535,19.21,n/a,4488,1574,1690,585,74,1063,4606,762,40.38,973,24.76,37.66,3.04,23.69,5.0,16.98,18.94,21.68,6.93,20.38,98,625,7.57,0,59.62
TUNISIA,8823,89496,61,73.92,0.7319799501303412,4220,2049,88.0,0.27528740904095894,0.75,47.83,1046,70.47,0.23750337395919444,10.14348860931656,6.78,0.58,151,0.2945191989932337,38.604238841663836,0.32,Country/Region,332,51,0.23888395262295095,28,0.8627469552152938,1624,n/a,791,0.0,104,18.41,n/a,5633,721,1811,520,60,1641,6774,1305,23.22,876,11.86,32.15,1.71,29.13,3.76,23.17,8.97,15.55,1.18,8.17,66,598,5.89,0,76.78
BANGLADESH,5200,86427,62,75.87,1.2057295384615385,2860,1798,73.6,0.16224578114167365,1.63,55.0,1073,54.6,0.2293588998521867,16.62057692307692,12.29,1.42,157,0.17358039609711157,45.69812790384616,0.96,Country/Region,233,74,0.23069213566353558,50,1.413650932790108,632,n/a,600,0.0,258,12.15,n/a,2721,868,1023,335,42,917,3402,454,34.58,327,20.63,37.6,3.02,33.7,4.48,16.69,11.54,12.02,4.96,16.69,85,639,6.44,0,65.42
ALGERIA,6687,84879,63,77.6,0.8686792433079109,3304,1716,89.29,0.20864183432584069,0.93,49.41,952,60.98,0.2252508366662473,12.69313593539704,6.51,0.52,109,0.2232177132118048,38.41727344100494,0.57,Country/Region,220,35,0.22656019279837591,38,1.0796053312801495,1257,n/a,680,0.0,101,18.8,n/a,3949,371,1047,435,62,972,4971,1113,25.66,817,14.24,26.51,1.63,24.61,3.29,28.18,10.17,20.69,1.51,5.55,62,435,6.51,0,74.34
ESTONIA,3406,82197,64,79.33,1.7100916324133881,2050,1574,61.27,0.10627098664779623,3.02,60.19,742,45.07,0.21813337835572436,24.13300058719906,16.82,4.7,178,0.11369515944360806,50.808178919553725,1.82,Country/Region,234,160,0.21940136155525047,62,2.0526145962929934,305,n/a,760,0.0,376,8.95,n/a,2243,753,1202,420,80,564,1832,322,46.21,155,21.79,53.59,5.23,25.14,6.87,14.36,22.31,6.91,11.04,22.11,103,573,12.33,0,53.79
KENYA,3404,73308,65,76.97,1.5487435663924793,2759,1848,48.21,0.10620858442428022,1.79,81.05,945,35.37,0.19454386048762656,21.535840188014102,13.75,2.23,324,0.11362839775280148,47.69034130434783,1.18,Country/Region,213,76,0.19567472064542868,40,1.8317150307781727,199,n/a,526,0.0,451,5.85,n/a,2596,1267,1248,366,31,939,1556,261,54.29,148,27.76,48.07,9.52,36.17,6.26,10.05,15.45,5.7,13.25,37.22,61,468,10.75,0,45.71
ETHIOPIA,2958,72782,66,84.25,1.5806460446247466,1817,1664,72.55,0.09229288858020589,1.72,61.43,1179,46.48,0.1931479682164353,24.605138607167003,11.6,1.22,141,0.09874054070293384,49.356954834347526,1.35,Country/Region,147,36,0.19427071421967032,40,2.0927719479554767,429,n/a,568,0.0,190,14.5,n/a,2046,1165,789,197,24,753,1294,312,56.25,192,39.86,38.56,4.77,36.8,4.97,15.25,19.2,9.38,6.42,39.38,51,343,6.66,0,43.75
JORDAN,3116,66878,67,81.13,1.4797252567394097,1630,930,72.56,0.09722266423797213,1.96,52.31,533,48.84,0.1774800062979687,21.462772785622594,10.4,0.99,70,0.10401471427665376,44.18762362002568,1.09,Country/Region,127,31,0.17851167631534048,34,1.8255003366658469,386,n/a,318,0.0,127,12.39,n/a,1834,392,569,200,53,476,2186,420,29.85,369,17.11,31.03,2.25,25.95,4.08,22.9,10.21,20.12,4.08,12.58,61,324,6.42,0,70.15
LEBANON,3183,66440,68,74.05,1.4553845114671695,1978,1072,70.03,0.09931313872575907,1.89,62.14,506,49.95,0.17631764733450522,20.87338988375746,11.72,2.1,88,0.10625123091867425,43.06620622054666,1.7,Country/Region,193,67,0.17734256069845422,54,1.7753708078986865,219,n/a,413,0.0,142,6.88,n/a,2136,547,990,285,84,569,2111,363,33.68,214,15.9,46.35,2.76,26.64,6.06,16.99,12.98,10.02,4.46,17.19,60,373,8.95,0,66.32
LUXEMBOURG,2196,61821,69,79.92,1.9011052367941714,1606,1086,52.46,0.0685176414205991,2.96,73.13,322,39.66,0.1640598024663824,28.151639344262296,16.67,3.05,138,0.07330433650562634,52.57147581967213,1.82,Country/Region,135,67,0.16501346244640486,40,2.3944169569307383,40,n/a,548,0.0,158,1.82,n/a,1399,539,754,491,80,349,1110,161,49.45,135,14.66,53.9,6.28,24.95,6.15,11.51,24.95,9.65,7.19,24.54,65,366,22.36,0,50.55
ICELAND,1891,61764,70,77.74,2.0777593336858806,1332,918,51.61,0.05900130233440477,3.7,70.44,322,40.35,0.16390853657387688,32.6620835536753,17.13,3.81,121,0.06312317865762268,49.73400629296668,2.38,Country/Region,186,72,0.16486131726338543,45,2.778049468211462,118,n/a,379,0.0,250,6.24,n/a,1393,466,791,289,67,314,973,149,48.55,139,17.03,56.78,6.4,22.54,9.84,10.7,20.04,9.98,13.22,24.64,70,324,15.28,0,51.45
BULGARIA,5593,59230,71,61.85,0.8566640801001253,2418,1900,71.3,0.1745078180625732,1.29,43.23,938,49.9,0.15718383882635076,10.590023243339889,7.8,2.72,242,0.1866990683406048,32.66984478812802,0.72,Country/Region,315,152,0.15809752965336307,40,0.900726629737525,789,n/a,956,0.0,405,14.11,n/a,3145,776,1218,405,38,589,3693,449,33.97,889,16.77,38.73,4.33,18.73,5.63,14.28,17.09,28.27,7.24,13.87,72,436,7.24,0,66.03
MOROCCO,5542,59146,72,69.58,0.7729776614940455,2179,1805,85.15,0.17291656136291447,0.81,39.32,1207,70.55,0.15696092066897419,10.672320461927102,7.34,0.7,151,0.18499664522503698,36.82047307831108,0.49,Country/Region,189,39,0.1578733156994397,27,0.9077263590706454,998,n/a,628,0.0,176,18.01,n/a,2625,836,846,258,42,662,3737,588,32.57,529,21.78,32.23,2.72,25.22,3.41,22.4,11.33,20.15,3.18,15.08,45,407,4.66,0,67.43
IRAQ,3468,58735,73,77.71,1.1331770761245676,1976,1459,79.76,0.1082054555767931,1.61,56.98,812,39.56,0.15587021397038175,16.936274509803923,9.57,0.58,132,0.11576477185861209,40.60503566897347,0.92,Country/Region,171,20,0.15677626885345738,32,1.4405023585872814,393,n/a,493,0.0,300,11.33,n/a,1736,400,638,344,56,430,2009,380,42.07,288,23.41,36.75,3.81,24.77,4.93,21.89,14.22,16.59,8.65,11.53,56,332,9.92,0,57.93
LITHUANIA,4346,57445,74,71.77,0.99792494247584,1976,2086,70.89,0.13560003170032953,1.24,45.47,1240,57.57,0.15244682798209894,13.217901518637827,9.87,3.87,171,0.1450731541227013,40.40270020708698,0.55,Country/Region,338,168,0.15333298313249102,24,1.1242388815881703,622,n/a,769,0.0,251,14.31,n/a,2813,763,1151,337,87,661,2260,559,48.0,442,28.53,40.92,3.93,23.5,7.78,19.87,17.69,15.71,5.78,17.56,54,429,7.75,0,52.0
PHILIPPINES,3617,57307,75,65.25,1.2362266242742606,1811,1120,67.54,0.1128544212287372,1.88,50.07,625,47.25,0.1520806052949803,15.843793198783523,10.84,2.16,158,0.12073851782370239,38.36945731269007,1.11,Country/Region,172,78,0.15296463163675972,40,1.3475821650508322,290,n/a,407,0.0,205,8.02,n/a,2005,576,899,165,29,517,2497,318,30.96,271,17.28,44.84,4.37,25.79,4.76,15.86,11.25,13.52,5.67,15.92,68,392,4.56,0,69.04
PERU,3250,56530,76,62.46,1.2452232307692308,1995,1466,60.74,0.10140361321354602,2.15,61.38,802,41.97,0.15001861233924715,17.393846153846155,9.69,1.69,138,0.10848774756069472,35.83196393846154,1.14,Country/Region,196,55,0.15089065256296835,37,1.479420777870338,320,n/a,639,0.0,274,9.85,n/a,2031,824,874,330,21,638,1784,272,45.11,247,24.68,43.03,4.25,31.41,6.03,13.39,19.66,12.16,8.43,25.35,70,315,10.15,0,54.89
GHANA,2586,55812,77,79.08,1.5598858855375097,1672,1223,62.72,0.08068607500622463,1.74,64.66,759,43.08,0.14811319285119515,21.582366589327147,10.67,2.32,120,0.0863228662129097,46.198042614075796,1.01,Country/Region,117,60,0.1489741570996708,26,1.8356722995853842,255,n/a,357,0.0,270,9.86,n/a,1629,765,612,227,19,619,1363,255,47.29,143,29.35,37.57,4.64,38.0,4.52,15.65,13.81,8.78,10.44,29.58,45,276,8.78,0,52.71
CYPRUS,2823,52167,78,75.63,1.2777532766560398,1739,1160,60.29,0.08808073849287397,2.37,61.6,527,43.85,0.13844013709360525,18.479277364505844,13.64,1.06,146,0.09423412657348959,47.330688452001425,1.13,Country/Region,163,30,0.1392448730276379,32,1.5717413303114565,144,n/a,628,0.0,290,5.1,n/a,1772,542,866,324,30,467,1663,255,41.09,184,18.67,48.87,5.17,26.35,5.77,14.39,22.25,10.38,10.27,19.2,67,385,11.48,0,58.91
MACAU,2034,46763,79,86.63,1.4671547689282203,713,628,50.05,0.0634630613158008,2.16,35.05,382,50.39,0.12409906896904677,22.990658800393312,17.01,1.82,46,0.06789663955029325,55.788093903638156,1.23,Country/Region,71,37,0.12482044199189969,25,1.9554535566999038,883,n/a,239,0.0,72,43.41,n/a,1531,341,836,129,84,405,1406,193,30.88,97,18.78,54.6,2.26,26.45,3.49,12.61,11.75,6.34,3.54,16.76,44,346,6.34,0,69.12
ECUADOR,4362,46641,80,58.37,0.8486698303530491,2429,1406,72.1,0.13609924948845775,1.22,55.69,872,49.59,0.12377530688333321,10.692572214580467,7.02,0.5,106,0.14560724764915398,32.68418897294819,0.62,Country/Region,139,22,0.12449479791596332,27,0.9094488569816123,303,n/a,756,0.0,244,6.95,n/a,1781,751,786,289,31,497,2956,255,32.23,243,19.99,44.13,2.43,27.91,3.19,14.32,17.33,13.64,5.59,17.22,53,306,6.63,0,67.77
SRI LANKA,2325,46080,81,70.32,1.3116993978494624,1165,923,72.39,0.07254258483738292,1.98,50.11,598,53.94,0.12228653204656836,19.81935483870968,10.32,0.99,111,0.07761046556265083,40.592462193548386,1.42,Country/Region,84,23,0.12299736900940354,33,1.6857206332073127,355,n/a,386,0.0,203,15.27,n/a,1392,520,599,130,43,414,1402,228,39.7,151,25.72,43.03,4.77,29.74,3.61,16.38,16.6,10.85,8.73,22.37,46,240,5.59,0,60.3
UGANDA,2076,42560,82,76.97,1.5409081406551062,1722,1231,45.91,0.0647735080096374,1.73,82.95,689,29.53,0.11294519973745548,20.5009633911368,11.42,1.59,151,0.06929863505723145,46.41141329479769,0.82,Country/Region,139,33,0.11360173665451855,17,1.7436943467790997,103,n/a,332,0.0,368,4.96,n/a,1636,902,738,252,6,645,845,180,59.3,73,33.19,45.11,7.27,39.43,6.7,11.0,15.99,4.46,17.73,43.45,36,237,12.14,0,40.7
TANZANIA,1776,40696,83,78.27,1.6322738175675677,1506,920,47.52,0.05541317448223315,2.25,84.8,519,29.67,0.10799853967376617,22.914414414414413,12.61,1.63,136,0.05928438143624425,47.658646002252254,1.41,Country/Region,96,29,0.10862632224840899,25,1.9489686465877027,78,n/a,293,0.0,277,4.39,n/a,1385,654,579,169,10,561,856,154,51.8,91,29.22,41.81,7.66,40.51,5.41,11.12,16.5,6.57,15.6,36.82,40,224,9.52,0,48.2
CAMEROON,1569,39038,84,83.56,1.6378449330783942,1099,761,67.69,0.04895454434832422,2.1,70.04,473,44.3,0.10359855985316699,24.880815806246016,11.22,0.83,74,0.05237454643776308,44.40981440407903,1.53,Country/Region,69,13,0.10420076587215918,24,2.1162194691474707,154,n/a,284,0.0,102,9.82,n/a,1180,521,421,145,8,403,808,212,48.5,144,30.15,35.68,4.72,34.15,4.4,17.97,18.1,12.2,6.5,33.21,33,176,9.24,0,51.5
NEPAL,1544,38556,85,80.31,1.6202867227979276,1071,863,55.7,0.04817451655437387,1.55,69.37,576,41.26,0.1023194342358396,24.971502590673577,10.82,0.84,104,0.051540025302680814,43.610074417098446,1.23,Country/Region,86,13,0.10291420485083685,19,2.12393276682607,75,n/a,308,0.0,97,4.86,n/a,1043,504,393,97,16,342,681,143,55.89,165,37.31,37.68,6.74,32.79,5.57,13.71,19.95,15.82,6.28,32.64,24,167,6.28,0,44.11
KAZAKHSTAN,2913,34101,86,61.59,0.9751064881565397,1560,930,68.69,0.09088883855109525,1.0,53.55,495,60.66,0.09049681053211865,11.706488156539649,6.76,1.37,97,0.09723840265978577,31.630057672502577,0.58,Country/Region,129,40,0.09102285765168554,17,0.9956867308986875,411,n/a,389,0.0,81,14.11,n/a,1262,285,386,209,37,306,1983,253,31.93,317,16.99,30.59,3.33,24.25,4.43,20.05,13.35,25.12,2.78,9.78,29,197,7.17,0,68.07
LATVIA,2789,33856,87,66.4,1.1550542129795627,1140,1465,71.89,0.0870199006931015,1.65,40.87,743,57.48,0.08984663257310369,12.139117963427752,12.48,5.2,103,0.09309917782977772,42.36577601290785,0.65,Country/Region,320,145,0.09036890028607565,18,1.0324837405867815,365,n/a,430,0.0,181,13.09,n/a,1103,495,564,299,25,258,1324,159,52.53,122,26.64,51.13,3.69,23.39,11.47,14.42,15.42,11.06,6.49,17.75,46,348,10.72,0,47.47
OMAN,1543,31310,88,78.55,1.317205314322748,1035,491,59.11,0.04814331544261585,2.33,67.08,307,41.15,0.08309008937452377,20.291639662994168,11.47,1.04,39,0.05150664445727753,44.682178094620866,1.69,Country/Region,58,16,0.08357308211120712,26,1.7258904712028509,61,n/a,144,0.0,60,3.95,n/a,946,229,380,87,34,264,1052,173,31.82,129,19.9,40.17,2.53,27.91,3.76,18.29,9.33,13.64,3.89,14.84,36,177,5.64,0,68.18
COSTA RICA,1545,29077,89,62.52,1.2598766990291264,867,713,64.34,0.04820571766613188,1.68,56.12,410,40.65,0.07716418169093028,18.820064724919092,9.0,2.59,90,0.0515734061480841,34.31446077669903,1.23,Country/Region,80,40,0.07761272783607696,19,1.6007267483364092,100,n/a,329,0.0,75,6.47,n/a,883,389,439,133,9,207,832,139,46.15,98,26.54,49.72,5.83,23.44,5.18,15.74,21.29,11.1,4.85,25.18,26,139,8.61,0,53.85
URUGUAY,1999,28330,90,72.99,0.9834457228614307,1201,780,64.13,0.06237102240427031,1.15,60.08,375,48.92,0.07518180236283162,14.17208604302151,7.7,1.6,61,0.06672830996117808,39.21710445222612,0.65,Country/Region,142,32,0.07561882517440109,13,1.2053963437624233,175,n/a,307,0.0,84,8.75,n/a,1420,412,641,202,16,391,1219,237,39.02,151,18.76,45.14,3.05,27.54,7.1,16.69,15.36,10.63,4.2,20.61,23,154,10.11,0,60.98
BELARUS,2228,26007,91,66.34,0.8378140484739678,1385,897,59.07,0.06951607699685555,1.48,62.16,560,44.48,0.0690170537963347,11.672800718132855,8.62,0.63,70,0.07437252355853165,33.5158025583483,0.76,Country/Region,105,14,0.06941824166292443,17,0.9928214706283925,212,n/a,542,0.0,254,9.52,n/a,1452,415,586,162,7,272,1331,216,40.26,378,25.13,40.36,3.14,18.73,4.71,14.88,24.33,26.03,11.4,18.63,33,192,7.27,0,59.74
PANAMA,675,25992,92,82.81,2.44786162962963,581,356,42.22,0.02106075043665956,3.41,86.07,163,37.93,0.06897724698251746,38.50666666666667,16.74,4.3,31,0.02253207064722121,51.17594177777777,2.37,Country/Region,101,29,0.06937820345686668,16,3.2751561816359436,19,n/a,117,0.0,67,2.81,n/a,588,204,313,61,12,152,319,78,52.74,45,24.15,53.23,4.59,25.85,14.96,13.27,17.33,7.65,9.93,30.22,23,113,9.04,0,47.26
KUWAIT,1602,25154,93,75.53,1.087604307116105,951,512,64.04,0.049984181036338685,1.37,59.36,299,47.5,0.06675337298392751,15.701622971285893,10.17,3.0,20,0.053476114336071676,41.13172952559301,1.12,Country/Region,83,48,0.06714140234510713,18,1.335489981028149,98,n/a,182,0.0,58,6.12,n/a,1109,253,497,110,24,275,1090,197,31.96,140,18.66,44.82,1.25,24.8,5.18,17.76,11.36,12.62,3.62,15.79,22,163,6.87,0,68.04
PALESTINE,830,24327,94,77.23,1.9314748192771085,522,349,59.4,0.02589692275915175,3.25,62.89,235,40.72,0.06455869064880357,29.309638554216868,14.22,0.24,35,0.027706101684731265,45.97521831325301,2.17,Country/Region,28,2,0.06493396258445659,18,2.4929097271215,33,n/a,174,0.0,121,3.98,n/a,570,214,273,51,9,129,481,104,42.05,64,28.31,47.89,4.22,22.63,3.37,18.25,20.96,11.23,14.58,25.78,27,118,6.14,0,57.95
REPUBLIC OF GEORGIA,1123,23757,95,70.35,1.5182018699910953,739,570,50.22,0.0350388485042499,3.03,65.81,297,35.44,0.06304603172374836,21.15494211932324,15.41,1.96,88,0.037486689387895435,42.84763882457703,1.87,Country/Region,79,22,0.06341251075426214,21,1.7993180259933892,88,n/a,372,0.0,248,7.84,n/a,827,341,467,106,28,171,553,96,50.76,93,26.45,56.47,7.84,20.68,7.03,11.61,33.13,11.25,22.08,30.37,34,173,9.44,0,49.24
KYRGYZSTAN,311,23086,96,61.09,4.430102572347267,190,109,56.27,0.009703545756742404,3.86,61.09,52,34.08,0.06126534025232372,74.2315112540193,9.65,2.25,14,0.010381442920423402,34.22698135048232,4.18,Country/Region,23,7,0.061621468336612195,13,6.313706534516433,19,n/a,47,0.0,25,6.11,n/a,212,50,80,20,10,47,202,41,35.05,44,16.72,37.74,4.5,22.17,7.4,19.34,15.11,20.75,8.04,16.08,12,30,6.43,0,64.95
MOZAMBIQUE,532,23078,97,76.5,2.7508994360902257,477,302,46.43,0.016598991455263536,2.63,89.66,173,26.13,0.06124410995162119,43.3796992481203,13.35,1.88,46,0.017758609754550642,45.12332443609022,2.44,Country/Region,32,10,0.061600114626714726,13,3.689628379933933,9,n/a,82,0.0,87,1.69,n/a,446,198,201,51,2,165,230,51,56.77,29,32.52,45.07,8.65,37.0,6.02,11.43,15.41,6.5,16.35,37.22,14,71,9.59,0,43.23
BENIN,546,22278,98,78.94,2.6331725274725275,441,254,54.76,0.017035807019875733,3.66,80.77,164,37.55,0.05912107988136826,40.8021978021978,10.07,1.1,36,0.018225941590196713,40.81679853479854,2.75,Country/Region,20,6,0.05946474363696814,15,3.470400892214352,32,n/a,113,0.0,38,5.86,n/a,404,154,142,34,4,147,292,61,46.52,54,30.04,35.15,6.59,36.39,3.66,15.1,20.7,13.37,6.96,28.21,20,55,6.23,0,53.48
VENEZUELA,2072,21542,99,56.56,0.7157910231660233,1074,553,69.84,0.06464870356260534,1.06,51.83,297,46.04,0.05716789221673558,10.396718146718147,5.55,2.22,40,0.0691651116756183,26.480342036679538,0.68,Country/Region,79,46,0.05750020232640128,14,0.8842852070710837,125,n/a,253,0.0,50,6.03,n/a,1055,212,369,137,10,268,1519,172,26.69,246,14.33,34.98,1.93,25.4,3.81,16.3,12.21,23.32,2.41,10.23,22,115,6.61,0,73.31
ZAMBIA,765,21156,100,78.56,2.073137647058824,650,433,41.44,0.02386885049488083,2.61,84.97,235,29.67,0.05614353020783854,27.654901960784315,12.55,4.71,69,0.025536346733517373,46.489776732026144,2.09,Country/Region,40,36,0.05646988582384855,16,2.352167324516934,17,n/a,137,0.0,130,2.22,n/a,603,318,254,89,0,247,332,68,56.6,34,30.72,42.12,9.02,40.96,5.23,11.28,17.91,5.64,16.99,41.57,20,96,11.63,0,43.4
ARMENIA,1296,20642,101,66.67,1.0104394290123457,754,577,68.06,0.040436640838386356,1.93,58.18,316,38.73,0.05477948338770104,15.927469135802468,10.03,1.47,108,0.043261575642664724,36.574143209876546,1.16,Country/Region,46,19,0.05509790996293636,15,1.3546991602650404,108,n/a,425,0.0,273,8.33,n/a,957,354,449,107,24,161,719,129,44.52,218,24.38,46.92,8.33,16.82,3.55,13.48,32.79,22.78,21.06,27.31,25,130,8.26,0,55.48
MALAWI,921,18150,102,76.33,1.6004952225841478,834,568,41.48,0.028736223929131045,1.85,90.55,300,30.73,0.04816624471886318,19.706840390879478,12.7,1.74,78,0.03074375861643072,46.306881976112926,0.98,Country/Region,55,16,0.048446229329875745,9,1.6761507996892786,15,n/a,194,0.0,232,1.63,n/a,802,423,345,135,11,316,353,63,61.67,78,32.57,43.02,8.47,39.4,5.97,7.86,21.06,9.73,25.19,45.93,17,117,14.66,0,38.33
YEMEN,435,17891,103,85.29,2.5212891954022996,377,150,52.41,0.01357248361473616,2.07,86.67,98,29.43,0.047478913733618795,41.12873563218391,8.97,0.92,12,0.014520667750431447,46.123397011494255,1.61,Country/Region,15,4,0.04775490297194528,7,3.498174326920472,0,n/a,49,0.0,19,0.0,n/a,283,65,97,25,10,76,285,60,34.48,50,22.53,34.28,2.76,26.86,3.45,21.2,11.26,17.67,4.37,14.94,9,39,5.75,0,65.52
MALTA,989,17715,104,69.06,1.4063498483316483,524,391,69.67,0.030857899528676007,1.72,52.98,128,38.52,0.047011847118163155,17.912032355915066,11.63,0.61,33,0.03301365610385448,42.13277876643074,0.91,Country/Region,80,6,0.047285121354201036,9,1.5234947237570533,51,n/a,170,0.0,73,5.16,n/a,523,169,228,150,20,135,598,89,39.53,71,12.94,43.59,3.34,25.81,8.09,17.02,17.19,13.58,7.38,17.09,17,115,15.17,0,60.47
